XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-485.1197;306.9148;903.9389;-450.4548;396.0214;1125.6801;-401.1712;401.4667;1454.7017
-485.2220;306.8581;903.8166;-450.5146;395.9353;1125.5836;-401.4164;401.3769;1454.6214
-485.3310;306.7842;903.6768;-450.5788;395.8360;1125.4751;-401.6760;401.2543;1454.5451
-485.4638;306.7107;903.5359;-450.6578;395.7288;1125.3707;-401.9443;401.1065;1454.4725
-485.6220;306.6451;903.3585;-450.7389;395.6074;1125.2766;-402.2161;400.9375;1454.3974
-485.8135;306.5931;903.1597;-450.8376;395.4858;1125.2071;-402.4808;400.7399;1454.3087
-486.0178;306.5328;902.9434;-450.9490;395.3513;1125.1439;-402.7772;400.4994;1454.2501
-486.2335;306.4403;902.7199;-451.0838;395.1868;1125.0727;-403.0816;400.2301;1454.2051
-486.4613;306.3153;902.5016;-451.2364;394.9852;1124.9881;-403.3749;399.9299;1454.1222
-486.7191;306.1763;902.3016;-451.4092;394.7592;1124.8838;-403.6855;399.5776;1454.0479
-487.0110;306.0000;902.1410;-451.5977;394.5158;1124.7946;-403.9931;399.1734;1453.9831
-487.3410;305.8170;901.9595;-451.7852;394.2555;1124.7028;-404.3178;398.7239;1453.9184
-487.7179;305.5775;901.8382;-451.9725;393.9732;1124.5974;-404.6439;398.2146;1453.8545
-488.1621;305.3628;901.6854;-452.1481;393.6702;1124.4831;-404.9837;397.6143;1453.8033
-488.6609;305.1285;901.5555;-452.3280;393.3505;1124.3813;-405.3237;396.9238;1453.7722
-489.2241;304.8659;901.4557;-452.5024;393.0202;1124.3028;-405.6201;396.1318;1453.6946
-489.8226;304.5955;901.3499;-452.6872;392.7131;1124.2827;-405.8977;395.2280;1453.6257
-490.4499;304.2993;901.2634;-452.8897;392.3902;1124.2663;-406.1786;394.2496;1453.5667
-491.1440;303.9786;901.1836;-453.1055;392.0260;1124.2264;-406.4421;393.1916;1453.5156
-491.8538;303.6152;901.1495;-453.3603;391.6166;1124.1618;-406.6649;392.1007;1453.4498
-492.6218;303.2397;901.1495;-453.6358;391.1431;1124.0431;-406.8209;390.9956;1453.3540
-493.4284;302.8381;901.1495;-453.8874;390.6830;1123.9576;-406.9856;389.9555;1453.2857
-494.2240;302.0960;901.5334;-454.1350;390.1716;1123.8680;-407.1843;389.0065;1453.2476
-495.1895;301.5536;901.7055;-454.3727;389.6735;1123.7822;-407.3770;388.0442;1453.2067
-496.2149;301.0130;901.8687;-454.6005;389.1544;1123.6547;-407.5624;387.0831;1453.1457
-497.3087;300.4007;902.0573;-454.8340;388.6358;1123.5148;-407.7254;386.0585;1453.0657
-498.4805;299.6558;902.4080;-455.1197;388.1160;1123.3731;-407.8564;384.8871;1452.9369
-499.6702;299.0716;902.4451;-455.4652;387.7197;1123.3731;-407.9894;383.6949;1452.7914
