XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-46.2931;278.6058;942.3324;-44.2585;333.6095;1167.5018;50.2886;-193.7663;1569.2898
-46.2909;279.1887;942.3018;-44.8398;334.2176;1167.3555;50.7922;-192.9888;1569.0626
-45.8670;280.5694;942.3018;-45.4513;334.8658;1167.2163;51.2317;-192.2278;1568.8802
-45.8670;281.8629;942.3018;-46.0600;335.5074;1167.0945;51.7209;-191.7685;1568.1370
-45.6915;282.5458;942.1302;-46.6576;336.1642;1166.9604;52.1947;-190.9759;1567.9725
-45.2221;283.8116;942.1302;-47.2564;336.7963;1166.8426;52.6824;-190.1341;1567.8375
-45.0026;285.0146;942.0761;-47.8666;337.4535;1166.7275;53.1668;-189.1414;1567.7899
-44.2897;286.6344;942.0761;-48.4858;338.1052;1166.6227;53.6883;-188.5591;1567.2307
-44.0475;288.2632;942.3383;-49.1221;338.7766;1166.5067;54.1431;-187.7555;1567.1249
-43.5772;289.9567;942.3544;-49.7457;339.4518;1166.3974;54.5617;-186.9969;1566.8420
-43.2653;291.5012;942.3383;-50.3899;340.1316;1166.2735;55.1600;-186.4641;1566.4689
-42.9902;292.8199;942.3544;-51.0530;340.8127;1166.1641;55.6194;-186.0662;1565.7466
-42.7171;293.8248;942.3544;-51.7081;341.5098;1166.0305;56.0154;-185.3467;1565.2978
-42.5485;295.4222;942.3598;-52.3755;342.2011;1165.8995;56.3698;-184.8183;1564.6709
-42.2775;296.8129;942.4295;-53.0330;342.8851;1165.7593;56.8995;-184.1498;1564.2796
-41.9820;297.7538;942.7476;-53.6874;343.5562;1165.6098;57.2714;-183.2600;1564.0648
-41.7458;299.0549;942.7678;-54.3662;344.2441;1165.4521;57.6796;-182.3614;1563.9236
-41.4197;300.1310;942.7986;-55.0781;344.9346;1165.2952;58.1623;-181.7399;1563.3246
-41.0993;301.6704;942.9611;-55.8085;345.6315;1165.1581;58.6461;-181.3000;1562.4783
-40.5599;303.1225;943.0508;-56.5367;346.3473;1165.0048;59.1879;-180.5876;1561.9596
-39.9233;304.2783;943.3195;-57.2673;347.0696;1164.8637;59.8487;-179.8957;1561.3666
-39.1874;305.6220;943.6490;-58.0142;347.7921;1164.7090;60.5213;-178.9862;1561.0751
-38.2454;306.8862;944.1380;-58.7449;348.5289;1164.5720;61.3787;-177.9261;1560.8891
-37.1085;308.0306;944.6751;-59.5013;349.2714;1164.4509;62.3227;-177.1516;1560.3200
-35.8015;309.4716;945.1791;-60.2396;350.0089;1164.3304;63.2393;-175.9831;1560.2908
NaN;NaN;NaN;-60.9600;350.7583;1164.2302;64.1421;-174.8366;1560.0629
NaN;NaN;NaN;-61.6887;351.5136;1164.1082;65.0753;-173.7612;1559.9744
NaN;NaN;NaN;-62.4033;352.2580;1164.0212;66.0400;-172.5344;1559.9209
NaN;NaN;NaN;-63.1186;353.0321;1163.9263;66.9669;-171.5173;1559.6670
NaN;NaN;NaN;-63.8266;353.7854;1163.8117;67.9996;-170.4389;1559.4553
NaN;NaN;NaN;-64.4986;354.5348;1163.7462;68.9739;-169.3242;1559.2120
NaN;NaN;NaN;-65.1902;355.3062;1163.6585;69.8667;-168.3502;1559.0195
NaN;NaN;NaN;-65.8592;356.0591;1163.5891;70.6716;-167.2654;1558.8492
-12.7365;312.7732;960.8506;-66.5004;356.8162;1163.5075;71.6357;-166.2887;1558.5174
-7.5928;311.1526;964.2884;-67.1481;357.5803;1163.4622;72.5624;-165.3926;1558.0299
NaN;NaN;NaN;-67.7759;358.3313;1163.3872;73.5909;-164.3156;1557.9163
NaN;NaN;NaN;-68.3627;359.0735;1163.3189;74.5522;-163.0562;1557.8329
NaN;NaN;NaN;-68.9652;359.7977;1163.2431;75.5577;-162.0336;1557.6488
NaN;NaN;NaN;-69.5629;360.5241;1163.1682;76.5109;-161.1912;1557.1932
NaN;NaN;NaN;-70.1292;361.2361;1163.1203;77.5387;-160.1377;1557.0399
NaN;NaN;NaN;-70.6963;361.9712;1163.0654;78.3236;-159.0877;1556.7756
NaN;NaN;NaN;-71.2504;362.6820;1163.0144;79.2619;-158.1426;1556.3350
NaN;NaN;NaN;-71.8009;363.4094;1162.9554;80.2348;-157.3439;1555.9430
NaN;NaN;NaN;-72.3054;364.1266;1162.9150;81.1850;-155.9521;1555.8341
NaN;NaN;NaN;-72.8144;364.8431;1162.8126;82.3351;-154.9397;1555.7290
NaN;NaN;NaN;-73.3112;365.5432;1162.7504;83.3858;-153.6447;1555.7290
NaN;NaN;NaN;-73.8070;366.2780;1162.6778;84.5556;-152.5671;1555.5416
NaN;NaN;NaN;-74.2733;367.0101;1162.6150;85.8100;-151.2714;1555.4331
NaN;NaN;NaN;-74.7217;367.7500;1162.5368;87.1542;-149.9961;1555.4193
NaN;NaN;NaN;-75.1378;368.5055;1162.5012;88.4329;-148.6074;1555.3629
NaN;NaN;NaN;-75.5410;369.2483;1162.4636;89.7602;-147.2060;1555.3595
131.6418;273.3000;1076.3116;-75.9414;370.0103;1162.4247;91.0574;-146.0769;1555.1428
142.4286;267.1048;1086.9393;-76.3239;370.7672;1162.3872;92.2493;-144.7461;1555.1269
152.3499;261.5093;1097.5590;-76.6899;371.5171;1162.3410;93.4966;-143.4704;1555.0037
161.7376;256.0615;1108.4312;-77.0301;372.2754;1162.3136;94.9405;-142.3152;1554.6971
170.7240;250.7825;1119.3754;-77.3502;373.0606;1162.3008;96.1557;-140.9616;1554.6345
179.3627;245.4759;1130.3960;-77.6817;373.8528;1162.3008;97.6636;-139.9659;1554.1009
187.5111;240.1337;1141.5391;-78.0013;374.6720;1162.3008;99.0696;-138.9143;1553.6971
195.2517;234.6787;1152.7433;-78.2859;375.4888;1162.3143;100.4927;-137.7377;1553.4035
202.6849;229.1322;1164.0139;-78.5751;376.3372;1162.3514;101.8199;-136.7051;1552.8557
209.8491;223.3967;1175.3292;-78.8421;377.1915;1162.3859;103.1622;-135.6258;1552.4185
216.4722;217.6564;1186.5353;-79.1078;378.0533;1162.4158;104.6942;-134.6389;1551.7651
222.8328;211.7209;1197.7205;-79.3732;378.9372;1162.4548;106.0345;-133.6278;1551.2190
228.6685;205.8095;1208.6491;-79.6058;379.8220;1162.5241;107.4472;-132.5156;1550.7774
234.1169;199.7974;1219.3719;-79.8490;380.7516;1162.5988;108.7532;-131.5425;1550.1096
239.0784;193.7456;1229.8404;-80.0881;381.6861;1162.6964;109.9363;-130.4993;1549.5473
243.6537;187.6516;1240.0617;-80.3140;382.6317;1162.7594;111.4687;-129.5654;1548.8089
247.8120;181.4846;1250.0563;-80.5190;383.5931;1162.8177;112.9348;-128.5586;1548.1181
251.6440;175.4383;1259.6426;-80.7110;384.5796;1162.9073;114.4398;-127.5185;1547.3754
255.1342;169.3327;1268.9336;-80.8899;385.5891;1163.0031;115.9474;-126.3890;1546.6561
258.3680;163.1987;1278.0111;-81.0583;386.6342;1163.0879;117.4477;-125.2017;1546.0199
261.3297;157.0145;1286.7189;-81.2073;387.6844;1163.1902;119.0357;-123.9987;1545.4170
264.1088;150.8199;1295.1483;-81.3469;388.7947;1163.3039;120.4446;-122.7576;1544.9502
266.5409;144.6837;1303.2566;-81.4976;389.9610;1163.4056;122.1151;-121.7483;1544.0342
268.9128;138.7176;1310.8097;-81.6583;391.1882;1163.4996;123.8534;-120.6200;1543.0296
270.9590;132.7665;1318.0198;-81.8849;392.5082;1163.6101;126.2569;-119.8297;1541.3022
272.7271;126.7642;1324.9378;-82.1486;393.9237;1163.6907;129.2963;-118.7986;1539.2876
274.3351;120.7728;1331.5412;-82.4853;395.4545;1163.7881;133.4707;-117.5343;1536.7856
275.7002;114.9630;1337.6244;-82.8439;397.0797;1163.9011;138.6163;-115.5384;1534.4850
276.9295;109.0763;1343.3800;-83.1498;398.7852;1164.0435;144.7699;-112.2403;1533.7149
278.0190;103.2815;1348.7266;-83.1498;400.5782;1164.2129;151.7108;-107.6779;1533.7149
278.9273;97.6402;1353.6391;-83.1498;402.4293;1164.4920;159.2408;-102.1158;1533.7149
279.7870;92.0691;1358.0628;-82.9979;404.3550;1164.8218;164.0313;-94.7533;1537.8867
280.4441;86.6041;1362.0444;-82.4306;406.3325;1165.2657;169.5369;-87.4409;1541.7050
280.5395;81.4331;1365.4066;-81.5327;408.3699;1165.7763;175.1857;-80.1629;1545.6533
280.5395;76.2847;1368.4477;-80.3185;410.4047;1166.3407;180.2016;-73.2734;1549.4309
280.5395;71.1342;1371.2908;-78.8273;412.4344;1166.9493;185.1010;-66.9502;1552.9292
280.4896;65.9340;1373.8608;-77.1373;414.4389;1167.6056;192.5175;-62.3088;1553.0063
280.2597;61.3204;1375.8108;-75.2555;416.4026;1168.3163;197.4928;-57.3829;1554.9495
280.2452;56.6216;1377.3460;-73.1965;418.2635;1169.0990;201.8838;-52.4189;1557.5765
279.9215;52.0748;1378.7436;-70.9178;420.0091;1170.0032;206.2772;-47.0989;1560.8829
279.4799;47.6318;1379.9057;-68.4926;421.6249;1170.9094;210.7663;-41.6837;1564.5377
278.9437;43.4384;1380.8291;-65.8891;423.0311;1171.8311;215.1112;-35.9164;1569.0812
278.3282;39.4708;1381.4430;-63.1128;424.2523;1172.7983;219.5999;-29.9752;1574.1283
277.6489;35.7211;1381.8311;-60.1119;425.3052;1173.8683;222.2556;-23.1615;1581.6913
276.9630;32.2075;1381.8952;-56.9295;426.1307;1174.9755;226.8275;-16.5995;1588.0207
276.1788;28.8921;1381.8952;-53.5525;426.7677;1176.2272;231.1571;-9.4588;1595.1347
275.3496;25.7564;1381.8952;-49.9203;427.1132;1177.5229;235.0064;-1.8123;1603.4399
274.4787;22.8555;1381.7100;-46.0717;427.1132;1178.9330;238.0456;6.2746;1612.8102
273.6206;20.1498;1381.4494;-41.9350;427.1132;1180.4100;239.7988;14.7398;1623.5335
272.7886;17.7313;1381.0905;-37.5538;426.6879;1182.0070;241.1972;23.1974;1634.6042
272.1247;15.5597;1380.6232;-32.9022;425.9805;1183.6920;241.1972;31.7526;1646.2050
271.4915;13.5636;1380.0262;-28.0315;424.9509;1185.4611;241.1972;40.1524;1658.2765
270.9355;11.7851;1379.3244;-22.8886;423.6625;1187.3797;240.1874;48.6049;1670.8970
270.4004;10.1646;1378.5677;-17.5183;422.0747;1189.3804;238.4027;56.8858;1683.6615
269.9385;8.6785;1377.7182;-11.9261;420.2282;1191.6047;235.5868;65.1393;1696.8748
269.4991;7.3604;1376.8453;-6.0560;418.0792;1194.0309;231.6994;73.0008;1710.1945
269.1071;6.1965;1375.9726;-0.0018;415.6623;1196.6575;226.1982;73.0008;1723.5844
268.6831;5.1137;1375.1043;6.1532;412.9893;1199.3365;220.4382;73.0008;1736.7489
268.2849;4.1357;1374.2283;12.4266;410.0701;1202.2392;-307.8414;-0.9270;1762.3374
267.8960;3.2741;1373.3093;18.7993;406.8904;1205.4742;-836.1210;-80.5910;1787.9258
267.5155;2.5259;1372.3828;25.3026;403.4707;1208.8889;NaN;NaN;NaN
267.1426;1.9134;1371.4644;31.8229;399.8496;1212.5137;NaN;NaN;NaN
266.8163;1.5028;1370.5534;38.3240;395.9934;1216.2288;NaN;NaN;NaN
266.5423;1.3954;1369.6842;44.7493;391.9765;1220.3273;NaN;NaN;NaN
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
