XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-22.7365;142.8313;851.2154;-25.7018;228.8210;1043.6038;-27.1181;240.5838;1309.9757
-23.0808;142.8313;851.2918;-25.8056;228.5985;1043.6744;-27.2532;240.2016;1310.0648
-23.1543;142.8313;851.3696;-25.9104;228.3731;1043.7542;-27.3535;239.7827;1310.1674
-23.4957;142.8313;851.3825;-25.9802;228.1682;1043.8795;-27.5537;239.4140;1310.2216
-23.5299;142.8250;851.3891;-26.0483;227.9190;1043.9785;-27.7253;239.0021;1310.3421
-23.6282;142.7833;851.3891;-26.1321;227.7026;1044.1101;-27.9395;238.5077;1310.4536
-23.6737;142.7155;851.3891;-26.2141;227.4946;1044.2102;-27.9622;238.1039;1310.6677
-23.6815;142.6300;851.3475;-26.2653;227.2842;1044.3428;-28.1011;237.7096;1310.8021
-23.6949;142.4645;851.2047;-26.3200;227.0539;1044.4386;-28.3975;237.1478;1310.8060
-23.7025;142.3516;851.2047;-26.3494;226.8108;1044.5961;-28.5954;236.5413;1310.9547
-23.7525;142.2539;851.2047;-26.4276;226.5400;1044.6637;-28.6426;236.1515;1311.1252
-23.7986;142.1304;851.2162;-26.4759;226.2709;1044.7336;-28.7635;235.7843;1311.2734
-23.8689;141.9989;851.2398;-26.5377;225.9650;1044.8087;-28.9388;235.2975;1311.3765
-23.9331;141.8573;851.2577;-26.6143;225.7234;1044.9090;-29.0630;234.9088;1311.4964
-23.9730;141.6889;851.2713;-26.6672;225.4611;1045.0456;-29.3244;234.4142;1311.5204
-24.0478;141.5329;851.3283;-26.7240;225.1586;1045.1308;-29.4288;234.0828;1311.6683
-24.1058;141.3404;851.3696;-26.7969;224.8749;1045.2009;-29.5600;233.7404;1311.7637
-24.1582;141.1271;851.4308;-26.8877;224.5602;1045.2626;-29.6293;233.3864;1311.8940
-24.2243;140.8890;851.4716;-26.9397;224.2643;1045.3926;-29.8123;233.1740;1311.9273
-24.2860;140.6205;851.5062;-26.9917;223.9334;1045.4868;-30.0100;232.8590;1311.9762
-24.3636;140.3385;851.5667;-27.0700;223.6397;1045.5547;-30.0980;232.6109;1312.0316
-24.4345;140.0755;851.6681;-27.1628;223.3328;1045.6093;-30.1965;232.3894;1312.0676
-24.5176;139.7579;851.6822;-27.2399;222.9670;1045.6602;-30.3438;232.1331;1312.1050
