XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
13.0528;200.3799;877.7406;-27.6858;297.8653;1062.3392;-45.0011;287.4514;1331.7076
13.3342;200.4896;878.0563;-27.9448;298.3554;1062.3389;-45.3094;288.1515;1331.6030
13.6206;200.6243;878.1582;-28.1482;298.7953;1062.3255;-45.8817;288.8442;1331.5167
14.0952;200.9236;878.5029;-28.3661;299.1750;1062.3255;-46.3605;289.5210;1331.4578
14.4488;201.0708;878.7622;-28.6010;299.6546;1062.2969;-46.9070;290.0786;1331.3406
14.8795;201.2145;878.9566;-28.8551;300.1938;1062.2841;-47.4031;290.6438;1331.2454
15.5728;201.5326;879.5171;-29.1250;300.7368;1062.1909;-47.9536;290.6438;1331.0786
16.3353;201.6346;879.7858;-29.4565;301.3717;1062.0740;-48.5997;290.6438;1330.8411
17.2861;201.8144;880.1519;-29.7226;301.9711;1061.8911;-48.6416;289.0848;1330.0183
18.3164;201.8478;880.6128;-29.8720;302.5969;1061.7118;-49.5147;288.8636;1329.9081
19.7247;201.9103;881.0337;-30.0255;303.3478;1061.5340;-50.2674;287.9243;1329.2194
21.3973;201.9103;881.6619;-30.1921;304.1309;1061.3062;-50.9052;287.4172;1328.7475
23.4284;201.9103;882.4026;-30.1921;304.9257;1061.0664;-51.7843;286.7872;1328.1800
25.8400;201.8504;883.4048;-30.1921;305.8404;1060.9071;-52.4921;286.0888;1327.5904
28.7755;201.7323;884.6040;-30.0355;306.7115;1060.6861;-53.0655;285.2857;1326.9446
32.1576;201.5748;886.1517;-29.6370;307.7826;1060.5606;-53.5993;284.3804;1326.3671
36.0656;201.2930;887.9593;-29.0109;308.8832;1060.5606;-54.0242;283.4727;1325.7744
40.5377;200.8016;890.2209;-28.0741;310.1210;1060.5606;-54.2825;282.8313;1325.1589
45.6528;200.0395;892.8187;-26.8887;311.3248;1060.5792;-54.2825;282.3229;1324.6597
51.3592;199.1822;896.0998;-25.3005;312.7493;1060.8739;-54.2825;282.0528;1324.1287
57.6672;198.0329;899.9219;-23.4521;313.9688;1061.0783;-54.2447;281.8809;1323.6729
64.6906;196.9645;904.5089;-21.5916;315.3460;1061.4321;-54.1123;281.7100;1323.3332
72.1791;195.1968;909.6332;-19.1137;316.4921;1061.7641;-54.1123;281.7100;1322.9978
80.2162;193.4014;915.7121;-16.3481;317.8100;1062.6315;-54.1123;281.7100;1322.6847
88.8361;191.2228;922.6057;-11.2258;317.8804;1063.1431;-55.4654;284.5048;1322.3537
97.9296;189.2246;930.2967;-8.4767;319.0990;1064.1367;-55.5518;284.5072;1322.3537
107.6770;187.5269;939.4238;-4.6155;319.7877;1065.2986;-55.8815;285.0695;1322.3537
117.8311;185.2751;949.4097;-0.0241;319.8069;1066.9296;-56.1574;286.6569;1322.5153
128.3820;182.7663;960.0873;4.7184;319.8069;1068.6171;-56.1574;287.6567;1323.0610
139.4918;179.0526;971.4068;10.1767;319.8069;1070.9182;-56.1574;287.7390;1323.4958
150.9077;176.2454;984.1269;16.0765;319.1483;1073.4011;-55.9362;287.9572;1324.2200
162.3177;173.9410;997.8465;22.4030;318.3219;1076.3882;-55.7920;287.9572;1324.6510
174.7063;170.6667;1012.3897;29.0494;316.9428;1079.3849;-55.6205;288.1837;1325.3945
186.5507;167.9698;1027.6560;36.5080;315.4441;1083.2882;-55.2596;288.2584;1325.5974
198.4444;165.7227;1043.6988;44.2402;313.2626;1087.2123;-54.5887;288.3730;1327.1713
198.4444;165.7227;1060.5390;53.0139;310.4379;1091.7852;-54.1661;289.1148;1328.7021
198.4444;165.7227;1074.2364;61.8684;307.4283;1097.0302;-54.1121;289.5125;1329.5405
38.5913;363.0608;1260.3726;71.0783;303.9637;1102.8755;NaN;NaN;NaN
38.5913;363.0608;1263.2001;80.6400;300.0567;1109.3749;NaN;NaN;NaN
38.5913;363.0608;1263.2001;90.4290;295.9114;1116.9059;NaN;NaN;NaN
41.2191;362.5215;1263.2001;100.1698;291.2328;1125.5726;NaN;NaN;NaN
272.6531;148.1009;1213.8933;109.7033;286.1719;1134.2820;NaN;NaN;NaN
281.7744;145.5210;1213.8933;119.0448;282.1590;1145.8880;NaN;NaN;NaN
290.0769;143.8052;1213.8933;128.4379;276.6877;1156.4402;NaN;NaN;NaN
297.7576;141.8584;1234.6111;137.3957;271.4841;1167.6525;NaN;NaN;NaN
304.8641;139.5456;1254.8024;145.8990;266.2948;1179.8153;-52.7490;297.9981;1342.8647
311.3565;136.6997;1274.4916;154.0689;261.3381;1192.5265;-52.1543;297.9981;1344.8022
317.1149;134.8042;1295.1545;161.4279;255.9002;1205.6977;-51.6003;297.9981;1346.7438
322.3573;131.9878;1314.6764;168.0498;250.8256;1219.6272;-51.0628;298.0297;1349.2275
326.3591;129.9590;1334.5428;174.0588;245.0208;1233.5137;-51.0628;298.0297;1350.8616
330.0945;127.8863;1354.2103;179.0590;239.6444;1247.7869;-51.0628;298.0297;1353.0408
333.2612;125.8903;1373.5649;183.5673;234.4254;1262.5715;-52.2849;296.0629;1354.6644
336.4554;123.9046;1392.6378;186.9862;229.5634;1277.2339;-52.3364;295.6352;1357.0035
337.9434;122.3511;1411.0353;189.8924;224.3198;1291.6988;-52.4713;295.3786;1359.6037
339.4447;120.7015;1428.8897;191.9853;219.5450;1306.2307;-53.1530;293.8681;1361.6232
340.1287;119.1748;1446.0554;193.4061;214.7189;1320.1857;-53.1830;293.5858;1364.5495
340.1287;117.7558;1462.8323;193.9884;210.4901;1333.9090;-53.3519;292.4965;1367.9494
340.1287;116.4772;1478.8645;193.9884;206.2848;1347.1868;-53.5213;290.8084;1371.6814
339.3926;115.4298;1494.1937;193.9884;202.0933;1360.0974;-53.6296;289.2043;1375.5634
338.2980;114.5440;1508.8749;193.2017;198.3875;1372.3567;-53.9041;287.1234;1380.3851
336.9584;113.7995;1522.7203;192.0555;194.5389;1384.0538;-54.3123;284.9008;1384.0138
335.2133;113.2266;1535.8459;190.6143;191.0859;1395.1147;-54.8613;282.5228;1387.3771
332.9502;112.8229;1548.2150;188.8178;188.0946;1405.7633;-55.5781;280.0382;1390.4509
330.6934;112.2625;1559.9032;186.9221;185.2440;1415.6009;-56.3017;278.9467;1393.0535
328.0408;111.7038;1570.8180;184.9472;182.7109;1425.0033;-57.1687;277.1818;1395.6475
325.2487;111.0095;1581.0648;182.9056;180.2632;1433.5580;-57.6607;276.2923;1397.2779
322.1437;110.3204;1590.5861;181.2155;177.8212;1441.9226;-58.1241;275.7378;1398.8690
318.9624;109.5820;1599.4420;179.0108;175.6276;1448.7970;-58.5044;275.6473;1400.1352
315.6505;108.8567;1607.6352;177.0329;173.7233;1455.2047;-58.9502;275.3828;1401.7399
312.3194;108.2206;1615.0517;175.0392;171.5398;1460.7338;-59.3357;275.3828;1403.1001
309.1570;107.5299;1621.8247;172.9134;169.5916;1465.7947;-59.8691;275.3828;1404.5515
306.4350;106.6420;1627.5884;170.9078;167.6087;1470.5029;-59.8691;276.4655;1404.5515
