XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-488.8978;278.8628;903.1585;-449.7105;365.7281;1125.7347;-399.5098;372.6608;1454.4405
-488.8727;279.0699;903.2132;-449.5100;365.9659;1125.8341;-399.2825;372.8520;1454.4976
-488.8057;279.2772;903.2893;-449.3217;366.2101;1125.9445;-399.0459;373.0211;1454.5531
-488.7063;279.4920;903.3417;-449.1179;366.4676;1126.0525;-398.8237;373.2131;1454.6329
-488.5951;279.6998;903.4154;-448.9468;366.6956;1126.0830;-398.5993;373.3677;1454.7096
-488.4741;279.9261;903.4862;-448.7845;366.9311;1126.1063;-398.3534;373.5118;1454.7812
-488.3505;280.1696;903.5640;-448.5860;367.1875;1126.1779;-398.1159;373.7107;1454.8547
-488.2603;280.4223;903.6835;-448.3782;367.4546;1126.2759;-397.8685;373.9285;1454.9323
-488.1992;280.6612;903.8450;-448.1808;367.7064;1126.2759;-397.6179;374.1502;1455.0144
-488.1190;280.9425;903.9263;-447.9994;367.9802;1126.2759;-397.3412;374.3440;1455.0842
-488.0027;281.2498;903.9818;-447.9663;368.1421;1126.2558;-396.9950;374.3966;1455.0882
-487.9026;281.5508;904.0881;-447.8598;368.1933;1126.1277;-396.7027;374.6160;1455.0983
-487.8124;281.8616;904.1885;-447.7083;368.2295;1126.1277;-396.4386;374.9379;1455.1357
-487.7129;282.1919;904.2554;-447.5440;368.5987;1126.1277;-396.1288;374.9649;1455.2046
-487.6242;282.5234;904.3429;-447.3597;368.9461;1126.1655;-395.8423;375.1014;1455.2901
-487.5408;282.8505;904.4355;-447.1636;369.3008;1126.3005;-395.5613;375.2870;1455.3806
-487.4451;283.2078;904.5214;-446.9816;369.6522;1126.4219;-395.2580;375.4712;1455.4522
-487.3701;283.5866;904.6201;-446.7979;369.7964;1126.4503;-395.0032;375.8344;1455.5164
-487.3201;283.9679;904.7229;-446.6394;369.9921;1126.4516;-394.7165;376.1149;1455.5718
-487.3199;284.2833;904.9599;-446.4290;370.4385;1126.6028;-394.4274;376.2747;1455.6746
-487.2599;284.7351;904.9762;-446.2003;370.9227;1126.8320;-394.1499;376.4412;1455.7875
-487.1813;285.1846;905.0202;-445.9695;371.3657;1127.0482;-393.8885;376.6398;1455.9090
-487.1129;285.6224;905.0841;-445.7460;371.8274;1127.2873;-393.6035;376.8481;1456.0189
-487.0663;286.0660;905.1525;-445.5428;372.2473;1127.4880;-393.3172;377.0652;1456.1155
-487.0558;286.5142;905.2509;-445.3150;372.6597;1127.6967;-393.0609;377.3204;1456.2295
-487.0462;286.9505;905.3675;-445.0904;373.0642;1127.8795;-392.8114;377.5408;1456.3573
-487.0441;287.3965;905.5019;-444.8287;373.2101;1127.9937;-392.6285;378.0434;1456.4889
-487.0365;287.8888;905.5496;-444.6223;373.7029;1128.1798;-392.3481;378.1986;1456.6090
-487.0365;288.3629;905.6399;-444.4669;373.8639;1128.2112;-392.0798;378.5138;1456.6780
-487.0365;288.8508;905.7305;-444.3011;374.3828;1128.3551;-391.7801;378.5339;1456.7886
