XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-382.1848;122.3572;830.9080;-406.0359;207.9212;1033.2820;-413.9825;210.0936;1293.5406
-382.1848;122.1958;830.9080;-406.1462;207.8530;1033.2790;-413.9825;209.9231;1293.5155
-382.1148;121.9865;830.9080;-406.2532;207.7724;1033.2690;-413.9825;209.7690;1293.5124
-381.9813;121.7493;830.9082;-406.3898;207.6885;1033.2622;-414.0411;209.6512;1293.5081
-381.8296;121.4583;830.9579;-406.5537;207.6002;1033.2491;-414.0411;209.5103;1293.4706
-381.4386;121.2100;831.8699;-406.7077;207.5335;1033.2092;-414.0411;209.3882;1293.4359
-381.1966;120.8734;832.0329;-406.9154;207.4451;1033.1865;-414.0144;209.2300;1293.3756
-380.8341;120.3917;832.2231;-407.1412;207.4160;1033.1669;-413.9813;209.0613;1293.3756
-380.4078;119.8312;832.4024;-407.4166;207.4160;1033.1505;-413.8963;208.8272;1293.3756
-379.9352;119.1955;832.6027;-407.7285;207.4160;1033.1480;-413.7889;208.5329;1293.3882
-379.3423;118.4727;832.9889;-408.0721;207.4893;1033.0979;-413.7181;208.2682;1293.3974
-378.6494;117.6557;833.4487;-408.4566;207.5574;1033.0364;-413.5685;207.9846;1293.4136
-377.7949;116.6720;834.0151;-408.9359;207.6401;1033.0364;-413.3770;207.6157;1293.4657
-376.8804;115.5974;834.5950;-409.5485;207.6892;1033.0364;-413.1174;207.2869;1293.5102
-375.7672;114.3585;835.4677;-410.2792;207.7318;1033.0656;-412.7958;206.9469;1293.5497
-374.5414;113.0301;836.4703;-411.1943;207.7318;1033.1413;-412.4009;206.6683;1293.5792
-373.1171;111.5272;837.7142;-412.1719;207.7318;1033.2491;-412.4009;206.6683;1293.6558
-371.4309;109.8227;839.1757;-413.2820;207.7244;1033.3556;-412.4009;206.6683;1293.7370
-369.5793;107.8861;840.8981;-414.4321;207.7196;1033.5305;-412.5507;206.8973;1293.8591
-367.5186;105.7096;842.8155;-415.6882;207.7051;1033.7653;-412.9524;207.2910;1294.0533
-365.2552;103.3036;845.1328;-416.8786;207.7118;1033.9597;-413.7257;207.8128;1294.3606
-362.8325;100.5906;847.6745;-418.1927;207.7118;1034.3042;-414.4287;208.3587;1294.7510
-360.2271;97.6012;850.6606;-419.3846;207.7118;1034.5541;-415.3638;209.0788;1295.2195
-357.5729;94.3216;854.0698;-420.5953;207.7118;1034.8558;-416.1110;209.7602;1295.7222
-354.7143;90.7513;857.9941;-421.7884;207.7591;1035.1856;-416.8143;210.4030;1296.3145
-351.6549;86.9808;862.6611;-423.0423;207.7591;1035.7063;-416.8143;210.5413;1297.0158
-348.6635;83.0030;867.5610;-424.5224;207.7591;1036.4058;-416.8143;210.5413;1297.3989
-345.4318;78.7453;872.9602;-425.9189;207.5566;1036.8816;-416.7766;210.5413;1297.9231
-342.2536;74.5254;878.6931;-427.4599;207.1688;1037.4976;-416.2514;210.1307;1298.3395
-338.7737;70.0283;885.4978;-429.1285;206.5392;1038.1511;-415.6776;210.1113;1298.6751
-335.3789;65.5808;892.2304;-430.8327;205.7609;1038.8584;-415.1153;210.1113;1299.0443
-331.9850;61.6457;899.9849;-432.4784;204.6509;1039.5751;-415.1153;210.1113;1299.4763
-328.5292;57.0572;908.0625;-434.1132;203.4928;1040.3111;-415.1153;210.6686;1299.9112
-325.0270;52.1859;916.6063;-435.5564;201.9894;1041.0610;-415.3839;211.5588;1300.4329
-321.5447;47.2136;925.6773;-436.8366;200.1462;1041.8658;-415.8804;212.6887;1300.9552
-318.0623;42.1033;935.3987;-437.9852;198.0241;1042.7488;-416.2107;214.0738;1301.4032
-314.5468;36.6768;945.2851;-438.8011;195.5957;1043.5432;-416.6573;214.9528;1302.1190
-310.8839;30.7779;955.2841;-439.7170;192.1577;1044.9100;-416.6573;215.5363;1302.9364
-307.4546;25.2327;966.4866;-440.2568;188.3263;1046.2747;-416.6573;216.2874;1303.5749
-303.5981;18.3121;977.2504;-440.5070;184.0000;1047.7651;-416.3538;216.5596;1304.3321
-300.4295;13.0600;989.9478;-440.5070;179.1281;1049.3677;-415.8059;216.9188;1304.9966
-296.8296;6.8610;1001.8080;-440.5070;173.8262;1051.0862;-415.0258;217.7255;1305.3932
-293.5282;1.0090;1014.8183;-440.0395;167.8896;1053.0818;-414.2352;218.2952;1305.9467
-289.4326;-6.1636;1027.1985;-439.2579;161.5466;1055.2796;-413.6628;218.7262;1306.7031
-285.7535;-12.1631;1040.3377;-438.0653;154.5826;1057.7541;-413.0892;219.1625;1307.4928
-282.0731;-18.4075;1053.7032;-436.7621;147.1583;1060.6234;-412.5484;219.8390;1308.2389
-278.1296;-25.4952;1067.4883;-435.1323;139.3640;1063.7414;-411.8575;220.2861;1309.0706
-274.4517;-31.5155;1081.4107;-433.2477;131.1673;1067.2852;-411.2675;220.6336;1309.9871
-270.8616;-37.4161;1095.3252;-431.1967;122.6169;1071.3453;-410.3506;220.9536;1310.7781
-267.2397;-43.1184;1109.3215;-428.5434;113.6372;1075.8116;-409.7755;221.3588;1311.6944
-263.4896;-48.7213;1123.7947;-425.6067;104.5905;1080.7366;-409.0554;221.8907;1312.4774
-260.1439;-53.9387;1137.7899;-422.3521;95.3521;1086.1607;-408.3478;222.4781;1313.0988
-256.3450;-59.4039;1151.9984;-418.7864;86.1492;1091.9414;-407.3197;222.6375;1313.8775
-252.8272;-64.7811;1165.8701;-415.2166;76.5040;1098.7975;-406.8789;223.0790;1313.9496
-249.0964;-70.5249;1179.3283;-411.5555;67.2324;1105.6077;-405.2666;223.4214;1314.7947
-245.2505;-76.2244;1192.9826;-408.0117;57.7017;1113.9375;-404.1733;223.4214;1314.8096
