XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-16.7793;181.4967;857.9947;-44.0590;262.5500;1052.2259;-56.8882;262.8779;1318.3677
-16.7694;181.6544;858.0884;-44.0688;262.6958;1052.2852;-56.8882;263.0829;1318.3677
-16.7468;181.7632;858.1391;-44.0698;262.8539;1052.3469;-56.8813;263.1345;1318.3677
-16.7429;181.9110;858.2027;-44.1052;263.0179;1052.3655;-56.8091;263.4319;1318.3432
-16.7429;182.0650;858.2947;-44.1343;263.1866;1052.4290;-56.7893;263.4348;1318.3432
-16.6698;182.2616;858.4108;-44.1713;263.3881;1052.5212;-56.7893;263.4900;1318.3432
-16.6243;182.4592;858.5228;-44.2261;263.5863;1052.6044;-56.8091;263.4900;1318.4920
-16.6095;182.6285;858.5683;-44.2554;263.7730;1052.7056;-56.8807;263.4900;1318.5474
-16.5535;182.8253;858.6221;-44.2953;264.0109;1052.8210;-57.0629;263.4897;1318.5995
-16.4958;183.0303;858.6858;-44.3820;264.2514;1052.8650;-57.0730;263.4335;1318.6752
-16.3872;183.2900;858.8368;-44.4939;264.5777;1052.9543;-57.1564;263.4082;1318.7778
-16.2463;183.5587;859.0039;-44.6078;264.9404;1053.0489;-57.3417;263.2221;1318.7936
-16.1350;183.8103;859.0994;-44.7230;265.3126;1053.1325;-57.5711;262.9760;1318.7994
-15.8959;184.1710;859.3546;-44.8154;265.8173;1053.2955;-57.7799;262.6928;1318.8514
-15.7236;184.5177;859.4954;-44.9680;266.3888;1053.4644;-57.8853;262.3716;1319.0885
-15.3314;184.9936;859.8896;-45.1606;267.0187;1053.6133;-58.1620;261.8678;1319.1734
-14.9680;185.4545;860.2141;-45.3770;267.7699;1053.8416;-58.5888;261.0724;1319.2710
-14.4632;185.9106;860.6116;-45.6957;268.6372;1054.0115;-58.9682;260.2285;1319.4850
-13.7554;186.5520;861.1615;-46.0677;269.6026;1054.2640;-59.5313;259.0264;1319.7438
-12.9037;187.1550;861.8232;-46.5629;270.7779;1054.5995;-60.1271;257.5051;1320.1408
-11.8125;187.9361;862.6486;-47.1369;272.0839;1054.9417;-60.8329;255.6558;1320.4992
-10.4064;188.7502;863.5741;-48.0772;273.2461;1055.0998;-61.2940;253.7858;1320.8502
-8.7349;189.6783;864.6562;-48.7935;274.8247;1055.3472;-62.1298;251.2256;1320.8564
-6.6455;190.7043;865.8881;-49.5047;276.5960;1055.6411;-62.3652;248.8279;1320.8564
-4.0791;191.8761;867.2247;-50.2178;278.5271;1055.8945;-62.3652;246.8790;1320.8502
-1.0446;193.0941;868.6337;-51.0149;280.4927;1055.9735;-62.3652;245.4231;1320.7504
2.6804;194.6197;870.2421;-51.9146;282.6098;1055.9735;-61.7942;244.5489;1320.4966
7.8094;197.3538;872.9261;-52.8673;284.6659;1055.9735;-60.9311;244.2692;1320.3075
12.7205;199.3924;875.0223;-53.7545;286.7865;1055.8427;-59.8883;244.0575;1319.7971
18.5682;202.1146;877.7640;-54.3699;289.1563;1055.8018;-58.0341;244.0204;1319.3532
24.7392;204.3574;879.4627;-54.9464;291.4071;1055.7704;-56.1651;243.5571;1318.6727
32.3812;207.7766;883.4047;-54.9989;294.4749;1055.3744;-53.8451;241.7585;1317.2679
40.8218;209.8873;888.0586;-55.6179;297.1925;1055.3140;-50.7157;239.9602;1316.1412
49.8834;212.2049;893.7072;-55.6179;300.2502;1055.0191;-47.3112;238.1934;1314.8043
59.2079;215.5131;898.7165;-55.6179;303.5598;1054.8869;-44.4394;236.9987;1313.4207
68.5233;218.3743;903.4338;-55.6115;307.0520;1054.8869;-40.4853;235.7689;1311.8184
78.1661;221.6232;908.9457;-54.7267;310.7832;1054.8869;-37.4721;235.2162;1310.9111
87.9168;226.0602;916.7673;-53.4505;314.4358;1055.1391;-35.9178;234.8930;1309.3599
97.6555;231.0047;925.4000;-52.1948;318.1019;1055.6468;-34.2443;234.8930;1308.2346
106.9602;236.3255;934.2304;-50.2309;321.5091;1056.4130;-34.0641;234.8930;1306.8385
116.9172;241.1287;944.8973;-47.6649;324.9305;1057.6903;-33.4382;235.0153;1305.7803
126.7629;246.7458;957.2920;-45.3390;327.9063;1058.6297;-33.1559;235.5320;1304.7252
136.1177;251.2767;969.6343;-41.7301;331.1539;1060.3917;-32.6086;236.8066;1304.7252
145.5170;255.6430;981.1352;-38.6383;333.8810;1061.6834;-31.9954;237.2926;1304.7252
154.4147;260.1053;993.4591;-35.0653;336.4898;1063.1900;-31.7500;239.8911;1305.1613
163.5773;263.7635;1005.7716;-30.0640;338.5808;1065.1276;-31.7500;241.2111;1305.2542
174.2326;267.2716;1017.2166;-25.2980;340.3939;1067.0595;-31.7500;243.9206;1306.8250
182.9596;270.7598;1030.2233;-19.4237;341.4726;1068.8614;-31.9059;246.7761;1308.6313
191.9497;274.1183;1043.4680;-13.4033;342.2783;1070.9028;-32.5513;250.1135;1311.1195
199.9949;275.8850;1057.9937;-6.2344;342.3862;1073.0169;-33.3189;253.2669;1313.5675
208.3438;278.7225;1071.8991;1.1738;342.3862;1076.3192;-33.5886;255.7089;1315.7664
216.5694;281.3964;1085.9575;9.0344;342.3862;1079.7191;-33.8943;258.4969;1318.0877
225.5676;284.0247;1099.9705;18.1212;341.3258;1083.0643;-33.9706;261.9654;1322.4611
233.7793;286.2690;1114.1640;26.4296;339.3661;1085.9168;-34.4138;265.3487;1326.1655
242.1349;288.1918;1128.1514;35.4346;338.1932;1090.2974;-34.4138;268.1300;1329.3644
250.1017;289.8667;1142.5758;44.7124;336.8115;1095.2432;-35.0892;270.9448;1332.5620
257.7987;291.1599;1156.9876;54.0361;335.3660;1100.7645;-36.6664;273.1993;1334.9644
265.2338;291.9589;1171.3606;63.2189;333.9647;1106.8856;-38.2548;275.6124;1337.4742
272.0717;292.3776;1185.3889;72.6774;332.2502;1113.3862;-40.1621;277.9499;1339.7467
279.0497;292.3776;1200.2376;81.8691;330.5901;1120.4664;-41.5638;280.2602;1342.3045
285.5090;292.3776;1214.4859;90.9136;328.8671;1128.0073;-43.4650;282.1737;1344.1665
291.6178;291.6586;1228.4871;99.7767;327.2360;1136.1414;-45.1547;283.9550;1346.0705
297.6630;290.5275;1242.0744;108.3938;325.5241;1144.5944;-46.7191;285.7749;1347.9538
303.4134;289.0197;1255.4717;116.6605;323.8818;1153.5625;-48.4242;287.0205;1349.3428
308.9546;287.2277;1268.5991;124.5414;322.1699;1162.7142;-49.8556;288.3981;1350.9004
314.3026;285.0909;1281.5040;131.9526;320.4811;1172.1735;-51.3540;289.7662;1352.2428
319.4158;282.6850;1294.0424;138.9117;318.8392;1181.9543;-52.7428;291.0166;1353.7521
324.1940;280.0265;1306.3841;145.5579;317.0940;1191.8605;-54.1603;291.8378;1354.8345
328.7177;277.1608;1318.4843;151.6091;315.5710;1202.0644;-55.4565;292.7724;1355.7940
332.8640;274.0616;1330.3360;157.2321;314.0094;1212.2966;-56.6613;293.7612;1356.9452
336.6503;270.7286;1341.9872;162.4717;312.3359;1222.4053;-57.7268;294.6324;1358.1109
339.9622;267.1781;1353.2651;167.2324;310.7840;1232.7315;-58.8726;295.4050;1358.9741
343.2219;263.4844;1364.2369;171.5715;309.1585;1242.7160;-59.6103;295.9785;1360.1047
346.0433;259.5990;1374.6983;175.8103;307.3917;1252.6166;-60.5442;296.7533;1360.5597
348.6387;255.6460;1384.6507;179.2197;305.9926;1262.4528;-60.9304;297.0171;1361.7153
350.8038;251.2238;1394.1944;182.4272;304.5812;1272.1489;-61.2815;297.1726;1362.6743
352.9835;247.2769;1403.1488;184.9871;303.4749;1281.7105;-61.4170;297.2518;1363.9561
354.8131;242.9919;1411.5090;187.5025;302.2606;1290.9396;-61.6711;297.4274;1365.0128
356.4888;238.5819;1419.3359;189.2745;301.3003;1299.7425;-61.9666;297.8212;1365.5063
358.1836;234.1985;1426.9140;191.3739;300.0290;1308.4276;-62.4904;299.1878;1365.5063
359.6912;229.7953;1434.1135;192.7448;298.9791;1316.8087;-62.6461;300.4509;1365.5063
360.6275;225.2950;1441.0605;194.2914;297.5901;1325.1470;-62.6777;302.1000;1365.5063
361.3182;220.7705;1447.6704;195.1763;296.5089;1332.5376;-62.6777;303.4013;1365.5063
361.6407;216.1776;1453.8218;195.9525;295.4114;1339.0727;-62.6777;304.7762;1365.6775
362.1057;211.5982;1459.6065;197.2864;293.7975;1345.1334;-62.5650;306.0133;1366.7231
362.1701;207.0652;1464.5322;198.5071;292.1259;1351.8210;-62.0731;306.9012;1367.2850
362.1701;202.3938;1468.9012;199.3274;290.3629;1357.9031;-61.5442;308.1962;1367.5666
362.1601;197.8686;1472.8390;199.3857;288.5284;1363.8807;-60.9406;309.4643;1367.6598
362.1334;193.4332;1476.3412;199.8063;286.6416;1367.9288;-60.6497;311.2523;1368.3832
362.1334;189.1500;1479.3736;199.8063;284.7296;1372.0612;-60.3916;312.2253;1369.1375
362.1318;184.9305;1482.0699;199.8063;282.7712;1375.3792;-60.3012;312.2253;1370.2057
362.0435;181.0127;1484.3173;199.6564;280.8930;1377.9061;-60.3012;312.2253;1371.4764
361.9747;177.4153;1486.1823;199.6564;278.7150;1380.4235;-60.2961;311.9327;1372.7474
361.8207;174.0268;1487.6822;199.6564;276.5152;1382.1289;-60.2908;311.4067;1373.8527
361.7401;171.0256;1488.7863;199.8073;274.3399;1383.5576;-60.2303;310.6083;1374.6681
361.7401;168.2485;1489.4943;199.8251;272.4253;1384.7191;-59.9689;310.0457;1374.9084
361.7401;165.5628;1489.7531;199.9071;270.6513;1385.4063;-59.5119;310.0457;1374.9084
361.9172;163.1310;1489.7531;199.9424;268.9913;1385.7850;-58.8292;310.0457;1374.9084
362.0194;160.9112;1489.7531;200.0770;267.4391;1385.8667;-57.9418;310.7872;1374.2724
362.2118;158.9493;1489.1982;200.1255;266.1351;1385.8667;-56.9624;311.6567;1373.2500
362.5203;157.2735;1488.3962;200.2190;265.0112;1385.8667;-56.0253;312.7921;1372.0480
362.7479;155.7032;1487.3992;200.2527;264.1280;1385.5723;-55.1340;314.0662;1370.9548
242.9573;-99.2722;1748.7252;122.0024;79.8113;1609.0340;-38.5118;337.9748;1542.9013
242.5213;-100.3984;1749.2038;121.6699;78.9905;1609.8591;-38.4798;337.2070;1543.2201
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
