RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-528.2027;256.7626;920.6726;-498.2207;354.8478;1142.3125;189.6642;278.7527;1863.0057
-528.2113;256.6120;920.6833;-498.2926;354.7419;1142.3353;189.7104;278.5004;1862.9088
-528.2062;256.4088;920.7080;-498.3688;354.6175;1142.3653;189.7887;278.1637;1862.7782
-528.1842;256.1382;920.7585;-498.4505;354.4728;1142.4032;189.8942;277.7763;1862.6216
-528.1396;255.7811;920.8470;-498.5395;354.3059;1142.4530;190.0327;277.3576;1862.4380
-528.0681;255.3169;920.9832;-498.6403;354.1109;1142.5172;190.2257;276.9180;1862.2066
-527.9647;254.7221;921.1804;-498.7558;353.8826;1142.5956;190.4765;276.5061;1861.9271
-527.8239;253.9731;921.4512;-498.8902;353.6177;1142.6906;190.7911;276.1570;1861.5955
-527.6410;253.0381;921.8105;-499.0493;353.3088;1142.8022;191.1770;275.9114;1861.2044
-527.4083;251.8896;922.2720;-499.2378;352.9524;1142.9335;191.6378;275.7626;1860.7460
-527.1216;250.4974;922.8515;-499.4584;352.5407;1143.0816;192.1672;275.7647;1860.2261
-526.7789;248.8331;923.5661;-499.7137;352.0708;1143.2478;192.7528;275.9672;1859.6581
-526.3785;246.8742;924.4291;-500.0070;351.5342;1143.4292;193.4105;276.4043;1859.0231
-525.9182;244.5954;925.4597;-500.3357;350.9241;1143.6248;194.0970;277.1195;1858.3643
-525.3964;241.9677;926.6759;-500.6982;350.2321;1143.8302;194.7884;278.1451;1857.7012
-524.8056;238.9625;928.0931;-501.0947;349.4502;1144.0510;195.5112;279.4437;1857.0103
-524.1430;235.5553;929.7245;-501.5237;348.5634;1144.2864;196.2818;280.9671;1856.2708
-523.4051;231.7237;931.5856;-501.9875;347.5539;1144.5335;197.1063;282.7213;1855.4702
-522.5853;227.4541;933.6900;-502.4875;346.4045;1144.7931;197.9862;284.7596;1854.6075
-521.6795;222.7317;936.0511;-503.0239;345.0992;1145.0716;198.9048;287.1555;1853.7021
-520.6794;217.5434;938.6877;-503.5938;343.6181;1145.3672;199.8438;289.9999;1852.7668
-519.5790;211.8894;941.6140;-504.1939;341.9457;1145.6883;200.8275;293.2750;1851.7734
-518.3739;205.7632;944.8455;-504.8097;340.0649;1146.0271;201.8184;297.0325;1850.7558
-517.0576;199.1674;948.4005;-505.4433;337.9542;1146.3870;202.8583;301.2552;1849.6562
-515.6203;192.1029;952.2920;-506.0915;335.5861;1146.7634;203.9729;305.9331;1848.4279
-514.0524;184.5752;956.5354;-506.7523;332.9406;1147.1619;205.1969;311.0982;1847.0179
-512.3468;176.6067;961.1426;-507.4238;329.9964;1147.5727;206.5098;316.8095;1845.4127
-510.4896;168.2119;966.1198;-508.1003;326.7401;1148.0183;207.9394;323.1036;1843.5852
-508.4798;159.4141;971.4821;-508.7781;323.1374;1148.4870;209.4370;330.0508;1841.5360
-506.3080;150.2414;977.2390;-509.4495;319.1830;1148.9902;210.9765;337.6983;1839.2695
-503.9636;140.7277;983.3884;-510.0988;314.8690;1149.5378;212.5493;346.0662;1836.7686
-501.4465;130.9091;989.9388;-510.7167;310.1811;1150.1322;214.1482;355.0842;1833.9974
-498.7536;120.8234;996.8828;-511.2850;305.1214;1150.7815;215.7722;364.6526;1830.9281
-495.8843;110.5114;1004.2127;-511.7887;299.6845;1151.4929;217.4360;374.6449;1827.5144
-492.8351;100.0077;1011.9210;-512.2118;293.8829;1152.2802;219.1182;385.0334;1823.7636
-489.6092;89.3588;1019.9958;-512.5633;287.7122;1153.1847;220.9217;395.7898;1819.5429
