RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-378.5231;107.0578;842.6060;-407.5291;199.1938;1041.5533;-417.3237;216.3580;1301.4975
-378.4961;106.8015;842.7192;-407.5045;199.2151;1041.4837;-417.0982;216.1455;1301.4661
-378.4667;106.5245;842.8632;-407.4957;199.2781;1041.4119;-416.8388;215.9318;1301.4445
-378.4334;106.2134;843.0448;-407.5072;199.3836;1041.3374;-416.5469;215.7205;1301.4317
-378.3948;105.8684;843.2713;-407.5484;199.5351;1041.2607;-416.2212;215.5143;1301.4234
-378.3584;105.4840;843.5445;-407.6310;199.7287;1041.1816;-415.8511;215.3118;1301.4130
-378.3192;105.0545;843.8690;-407.7594;199.9696;1041.0984;-415.4567;215.1198;1301.4003
-378.2725;104.5700;844.2471;-407.9451;200.2528;1041.0137;-415.0403;214.9427;1301.3855
-378.2104;104.0224;844.6816;-408.1890;200.5776;1040.9282;-414.6246;214.7988;1301.3640
-378.1413;103.4113;845.1784;-408.4962;200.9502;1040.8433;-414.2287;214.6953;1301.3423
-378.0606;102.7296;845.7546;-408.8548;201.3843;1040.7386;-413.8622;214.6293;1301.3206
-377.9704;101.9679;846.4065;-409.2748;201.8695;1040.6265;-413.5267;214.6013;1301.3027
-377.8740;101.1261;847.1408;-409.7509;202.4092;1040.5118;-413.2353;214.6110;1301.2907
-377.7677;100.2003;847.9602;-410.2809;202.9923;1040.3865;-412.9766;214.6495;1301.2818
-377.6441;99.1822;848.8751;-410.8654;203.6262;1040.2631;-412.7381;214.7019;1301.2730
-377.5141;98.0726;849.9099;-411.4993;204.3019;1040.1408;-412.5127;214.7538;1301.2646
-377.3620;96.8646;851.0634;-412.1815;205.0219;1040.0248;-412.2747;214.7811;1301.2542
-377.1917;95.5511;852.3450;-412.9023;205.7825;1039.9144;-412.0236;214.7822;1301.2422
-377.0004;94.1309;853.7730;-413.6544;206.5799;1039.8087;-411.7539;214.7465;1301.2359
-376.7881;92.5980;855.3629;-414.4311;207.4159;1039.7110;-411.4697;214.6789;1301.2356
-376.5286;90.9224;857.1486;-415.2189;208.2994;1039.6195;-411.1791;214.5823;1301.2399
-376.2580;89.1310;859.1203;-416.0189;209.2325;1039.5469;-410.8701;214.4516;1301.2548
-375.9665;87.2151;861.3036;-416.8241;210.2105;1039.4912;-410.5458;214.2976;1301.2762
-375.6652;85.1807;863.6930;-417.6382;211.2270;1039.4563;-410.1940;214.1124;1301.3005
-375.3422;83.0220;866.3242;-418.4500;212.2805;1039.4360;-409.8292;213.9077;1301.3293
-374.9970;80.7323;869.2040;-419.2732;213.3673;1039.4379;-409.4305;213.6893;1301.3491
-374.6414;78.3096;872.3612;-420.1022;214.4925;1039.4763;-409.0337;213.5032;1301.3644
-374.3002;75.7908;875.7695;-420.9239;215.6358;1039.5256;-408.6394;213.3398;1301.3734
-373.9699;73.1523;879.4594;-421.7287;216.8019;1039.5898;-408.2492;213.2107;1301.3742
-373.6817;70.4070;883.4272;-422.5208;218.0098;1039.6876;-407.8750;213.1276;1301.3664
-373.4521;67.5451;887.6786;-423.2720;219.2313;1039.7977;-407.5331;213.0804;1301.3650
-373.2748;64.5776;892.2324;-423.9740;220.4595;1039.9124;-407.2231;213.0633;1301.3629
-373.1575;61.5109;897.0850;-424.6207;221.6759;1040.0313;-406.9216;213.0464;1301.3582
-373.1401;58.3983;902.2485;-425.2185;222.8646;1040.1569;-406.6142;213.0081;1301.3418
-373.2057;55.2382;907.7657;-425.7675;224.0135;1040.2855;-406.2990;212.9441;1301.3052
-373.3571;52.0218;913.5980;-426.2679;225.1034;1040.4121;-405.9638;212.8414;1301.2403
-373.6021;48.7467;919.7711;-426.7225;226.1139;1040.5365;-405.6156;212.7174;1301.1535
-373.9511;45.4263;926.2501;-427.1393;227.0435;1040.6673;-405.2660;212.5963;1301.0531
-374.4107;42.0973;933.0326;-427.4978;227.8687;1040.7900;-404.9411;212.5045;1300.9641
-374.9872;38.7955;940.1177;-427.7969;228.5951;1040.9029;-404.6366;212.4203;1300.8974
-375.6885;35.4287;947.5230;-428.0473;229.2079;1041.0165;-404.3624;212.3709;1300.8526
-376.5050;32.1290;955.2057;-428.2926;229.6710;1041.1497;-404.0975;212.3533;1300.8300
-377.4480;28.8457;963.1863;-428.5231;229.9383;1041.2791;-403.8588;212.3822;1300.8229
-378.5141;25.6025;971.4558;-428.7643;230.0070;1041.4208;-403.6208;212.4448;1300.8263
-379.7281;22.3449;979.9766;-429.0300;229.8708;1041.5813;-403.4014;212.5530;1300.8455
-381.1000;19.1086;988.7458;-429.3442;229.5130;1041.7731;-403.2034;212.7395;1300.8798
-382.6216;15.9073;997.7196;-429.7136;228.9314;1041.9924;-403.0434;212.9907;1300.9554
-384.3023;12.7277;1006.8733;-430.1270;228.0966;1042.2365;-402.9356;213.3067;1301.0956
-386.1502;9.6173;1016.2215;-430.6141;226.9968;1042.5312;-402.8674;213.7240;1301.3057
-388.1731;6.5594;1025.7279;-431.1672;225.6276;1042.8816;-402.8348;214.2187;1301.5875
-390.3672;3.5709;1035.3973;-431.7894;223.9645;1043.3001;-402.8459;214.7887;1301.9544
-392.7307;0.6543;1045.2321;-432.5026;221.9935;1043.8158;-402.8646;215.4224;1302.3829
-395.2676;-2.2229;1055.2017;-433.3715;219.6569;1044.4491;-402.8486;216.1368;1302.8434
-397.9672;-5.0092;1065.3007;-434.3698;216.9754;1045.2356;-402.7966;216.9026;1303.3561
-400.8257;-7.7720;1075.4937;-435.4261;214.0027;1046.0612;-402.7746;217.5554;1303.9730
-403.8107;-10.4097;1085.7942;-436.5995;210.7083;1047.0337;-402.7420;218.2115;1304.6754
-406.9287;-12.9866;1096.1830;-437.9092;207.0895;1048.2277;-402.6988;218.9665;1305.4487
-410.1462;-15.4487;1106.6439;-439.3517;203.1457;1049.6468;-402.6253;219.7647;1306.2917
-413.4407;-17.8412;1117.1680;-440.9128;198.8915;1051.2782;-402.5741;220.6076;1307.2413
-416.7995;-20.1921;1127.7686;-442.5913;194.3171;1053.1515;-402.5647;221.5653;1308.2880
-420.2049;-22.5257;1138.4494;-444.4160;189.4368;1055.3249;-402.5379;222.6320;1309.3948
-423.6474;-24.8785;1149.2203;-446.3462;184.2611;1057.7945;-402.5044;223.7476;1310.5799
-427.0964;-27.2203;1160.0623;-448.3960;178.8039;1060.6099;-402.4579;224.9458;1311.8311
-430.5692;-29.5998;1170.9972;-450.5567;173.0805;1063.7830;-402.3567;226.1846;1313.1263
-434.0544;-32.0359;1181.9958;-452.8071;167.1232;1067.3269;-402.2219;227.4388;1314.4858
-437.5539;-34.5460;1193.0708;-455.0864;160.9754;1071.2482;-402.0651;228.6749;1315.9163
-441.0495;-37.1252;1204.2165;-457.4077;154.6413;1075.5693;-401.8822;229.8909;1317.4077
-444.5446;-39.8194;1215.4533;-459.8024;148.1033;1080.4139;-401.6320;231.2532;1318.9099
-448.0346;-42.6867;1226.7459;-462.2067;141.4323;1085.7413;-401.3368;232.6776;1320.4121
-451.4904;-45.6836;1238.0952;-464.5992;134.6604;1091.4648;-401.0183;234.0019;1321.9930
-454.9148;-48.8295;1249.5154;-466.9550;127.8283;1097.6501;-400.6878;235.3390;1323.6136
-458.2992;-52.1167;1260.9929;-469.2607;120.9689;1104.3075;-400.3039;236.6638;1325.2654
-461.6280;-55.5424;1272.5001;-471.5028;114.1268;1111.4340;-399.8415;237.9488;1326.9379
-464.8889;-59.0919;1284.0226;-473.6344;107.3419;1118.9962;-399.3490;239.2122;1328.6471
-468.0634;-62.7616;1295.5411;-475.6353;100.6456;1126.9998;-398.8271;240.5092;1330.3466
-471.1404;-66.5492;1307.0520;-477.5050;94.0882;1135.4041;-398.2732;241.7706;1332.0758
-474.0943;-70.4241;1318.5287;-479.2240;87.7114;1144.2007;-397.6920;243.0179;1333.8150
-476.9152;-74.3857;1329.9692;-480.7619;81.5299;1153.3863;-397.0910;244.3143;1335.4665
-479.5736;-78.4081;1341.3415;-482.1178;75.5841;1162.9006;-396.4768;245.5980;1337.1170
-482.0514;-82.4680;1352.6331;-483.2162;69.8857;1172.6679;-395.8845;246.9238;1338.7742
-484.3335;-86.5601;1363.8253;-484.0925;64.4692;1182.7311;-395.2976;248.3005;1340.3573
-486.4140;-90.6692;1374.8908;-484.7353;59.3430;1193.0095;-394.7239;249.6392;1341.9446
-488.2755;-94.7631;1385.8042;-485.1328;54.5363;1203.5057;-394.1544;251.0320;1343.4744
-489.9081;-98.8246;1396.5407;-485.2885;50.0535;1214.1361;-393.6044;252.4255;1344.9656
-491.3053;-102.8258;1407.0692;-485.1975;45.8945;1224.8709;-393.0712;253.8205;1346.3824
-492.4877;-106.7364;1417.3895;-484.8548;42.0496;1235.6832;-392.5513;255.1947;1347.7103
-493.4469;-110.5384;1427.4499;-484.2691;38.5341;1246.5093;-392.0551;256.5405;1348.9820
-494.1940;-114.2178;1437.2159;-483.4503;35.3625;1257.2987;-391.5811;257.8150;1350.2187
-494.7208;-117.7381;1446.6813;-482.3598;32.5051;1268.0159;-391.1440;259.0777;1351.3844
-495.0316;-121.0952;1455.8115;-481.0046;29.9571;1278.6148;-390.7399;260.3098;1352.4812
-495.1312;-124.2879;1464.5796;-479.4360;27.7250;1289.0330;-390.3392;261.4297;1353.6373
-495.0155;-127.2976;1472.9740;-477.6243;25.7808;1299.2674;-389.9402;262.4842;1354.7793
-494.6907;-130.1238;1480.9755;-475.5612;24.0733;1309.1890;-389.6870;263.5190;1355.7199
-494.1616;-132.7491;1488.5643;-473.2976;22.6237;1318.8072;-389.4036;264.4069;1356.7149
-493.4402;-135.1527;1495.7504;-470.8417;21.4176;1328.0918;-389.1240;265.2121;1357.7200
-492.5461;-137.3395;1502.5342;-468.2607;20.4550;1337.1156;-388.7298;265.8912;1358.8330
-491.4939;-139.2979;1508.9123;-465.5114;19.6873;1345.7626;-388.3448;266.5084;1359.9513
-490.3049;-141.0284;1514.9014;-462.6078;19.0889;1354.0120;-387.9650;267.0833;1361.0860
-488.9808;-142.5526;1520.4874;-459.5494;18.6461;1361.8118;-387.6280;267.6306;1362.2068
