LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
-6.7306;199.9166;857.6607;-31.0518;281.7557;1051.6673;-43.6878;285.091;1317.6315
-6.6355;200.2933;857.5887;-31.1114;281.9758;1051.6651;-43.7741;285.1491;1317.6631
-6.4842;200.6972;857.7004;-31.1509;282.1395;1051.6511;-43.8127;285.191;1317.6867
-6.2913;201.0704;857.7491;-31.184;282.3375;1051.682;-43.8204;285.1984;1317.8128
-6.1332;201.3919;857.752;-31.2233;282.4564;1051.6607;-43.8774;285.2199;1317.8586
-6.0712;201.6152;857.7637;-31.2337;282.5615;1051.6549;-44.0038;285.311;1317.8409
-5.9621;201.8172;857.7581;-31.2556;282.7017;1051.6923;-44.0335;285.3802;1317.8229
-5.7978;202.0373;857.7601;-31.285;282.8455;1051.7509;-44.0263;285.5406;1317.92
-5.6216;202.2132;857.77;-31.3159;282.9878;1051.818;-44.1074;285.6413;1317.8583
-5.5037;202.3256;857.7628;-31.3334;283.0694;1051.83;-44.1002;285.8293;1317.9474
-5.3134;202.4563;857.8013;-31.3511;283.164;1051.8482;-44.1243;285.9013;1317.9574
-5.1744;202.539;857.8468;-31.3566;283.2023;1051.8108;-44.1335;286.0429;1317.9683
-5.0341;202.5881;857.8508;-31.3669;283.2524;1051.7881;-44.2293;286.0691;1317.8989
-4.9173;202.6047;857.8682;-31.3738;283.3013;1051.7671;-44.2892;286.1426;1317.8876
-4.7548;202.6394;857.9185;-31.3689;283.3597;1051.8014;-44.3329;286.2778;1317.9027
-4.6364;202.636;857.9127;-31.3718;283.3654;1051.7693;-44.3845;286.4123;1317.8999
-4.5322;202.5961;857.928;-31.3781;283.3489;1051.718;-44.4607;286.5455;1317.863
-4.4669;202.5125;857.8925;-31.3986;283.3728;1051.7287;-44.5089;286.6533;1317.8541
-4.3688;202.4993;857.9874;-31.3986;283.3556;1051.7107;-44.6071;286.7434;1317.8096
-4.2185;202.4581;858.019;-31.4072;283.3213;1051.6702;-44.697;286.7807;1317.7893
-4.1622;202.358;858.0144;-31.4326;283.2819;1051.6595;-44.7969;286.8179;1317.7622
-4.1039;202.2564;858.0256;-31.4532;283.2403;1051.6804;-44.9385;286.8128;1317.7129
-4.0477;202.158;858.1177;-31.4698;283.1947;1051.7009;-45.0122;286.8217;1317.7382
-4.0057;202.0461;858.1784;-31.5005;283.1444;1051.7206;-45.1251;286.8019;1317.7453
-3.9543;201.9211;858.2499;-31.539;283.0979;1051.7517;-45.1567;286.7165;1317.8167
-3.885;201.8153;858.3343;-31.5738;283.0341;1051.7801;-45.6877;286.2538;1317.6177
-3.8448;201.6954;858.4234;-31.6166;282.9797;1051.8166;-45.7986;286.3215;1317.6859
-3.843;201.5441;858.4977;-31.6469;282.9228;1051.8477;-45.8593;286.3747;1317.7201
-3.8024;201.4331;858.6087;-31.6939;282.8901;1051.8875;-45.9147;286.4633;1317.7657
