RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-523.512;237.2806;927.8438;-495.912;340.6118;1147.3584;211.2155;280.8599;1851.0584
-523.5004;237.4049;927.7527;-495.8665;340.7939;1147.2362;210.9981;280.7482;1851.1635
-523.474;237.5821;927.6325;-495.813;340.9864;1147.1143;210.98;280.5244;1851.0868
-523.4378;237.7546;927.4962;-495.7479;341.1886;1146.9853;210.9204;280.3553;1851.0582
-523.4065;237.9638;927.3743;-495.6803;341.3957;1146.8562;210.732;280.2161;1851.1545
-523.3256;238.1481;927.2269;-495.6022;341.5991;1146.7098;210.5118;280.0755;1851.2748
-523.2704;238.3677;927.1082;-495.5205;341.8163;1146.5617;210.1939;279.8708;1851.4754
-523.1972;238.5935;926.9657;-495.44;342.0217;1146.4198;209.9726;279.5547;1851.5874
-523.0731;238.8285;926.8256;-495.369;342.2163;1146.2946;209.9679;279.2968;1851.5183
-522.9528;239.0823;926.6686;-495.2963;342.4074;1146.173;209.7171;279.2319;1851.6956
-522.8268;239.3354;926.5342;-495.2267;342.5955;1146.0641;209.6442;279.1173;1851.7197
-522.6397;239.5681;926.3308;-495.1633;342.7834;1145.9814;209.4292;279.0754;1851.9011
-522.4776;239.8285;926.1747;-495.0995;342.9613;1145.9064;209.3459;278.9478;1851.961
-522.3234;240.0879;926.0533;-495.0295;343.1342;1145.8265;208.9745;278.9573;1852.2923
-522.1489;240.3568;925.9027;-494.9567;343.2985;1145.7554;208.839;278.8973;1852.4149
-521.9424;240.6174;925.7668;-494.8791;343.457;1145.6889;208.5366;279.0242;1852.7163
-521.7375;240.855;925.6115;-494.7992;343.603;1145.6112;208.26;279.0966;1852.9793
-521.5427;241.1273;925.4796;-494.7261;343.7504;1145.5404;208.1085;279.1002;1853.1263
-521.3669;241.3937;925.3778;-494.6522;343.8965;1145.4646;208.0021;278.9978;1853.2184
-521.1821;241.6293;925.2718;-494.5657;344.0429;1145.3714;207.7971;278.984;1853.3947
-520.9927;241.8154;925.1548;-494.4799;344.1908;1145.2808;207.6222;279.003;1853.5499
-520.8307;242.0643;925.0194;-494.3854;344.3452;1145.1899;207.3733;278.9344;1853.7664
-520.6849;242.2775;924.9106;-494.2836;344.5036;1145.0855;207.201;278.9163;1853.915
-520.5114;242.4386;924.7265;-494.1807;344.6625;1144.9842;206.9741;278.9211;1854.1208
-520.3636;242.5993;924.5887;-494.0793;344.8063;1144.8786;206.7863;278.9636;1854.2966
-520.2257;242.7984;924.4387;-493.9788;344.941;1144.7769;206.6032;278.9858;1854.4659
-520.0944;242.9583;924.3527;-493.8693;345.0769;1144.6707;206.4889;278.8836;1854.5626
-519.9765;243.1026;924.3088;-493.7526;345.2257;1144.5794;206.3099;278.6608;1854.7219
-519.8555;243.1906;924.2007;-493.6281;345.3804;1144.4936;206.1144;278.562;1854.9291
-519.7364;243.3278;924.0991;-493.5097;345.5238;1144.3947;206.0322;278.3798;1855.0077
-519.6113;243.4775;924.0032;-493.3858;345.662;1144.2969;205.8805;278.1636;1855.1545
-519.4579;243.6002;923.8507;-493.2675;345.8102;1144.1886;205.6499;277.883;1855.3456
-519.3411;243.7149;923.7808;-493.1546;345.9478;1144.0677;205.2591;277.6016;1855.6538
-519.1969;243.8088;923.655;-493.0624;346.0707;1143.955;205.2112;277.1391;1855.632
-519.0555;243.8871;923.5748;-492.9927;346.172;1143.8531;205.0967;276.9273;1855.6872
-518.9544;243.9561;923.5394;-492.9324;346.2533;1143.7663;204.8639;276.9374;1855.8743
-518.7992;244.0021;923.4617;-492.8786;346.3283;1143.6878;204.7791;277.0442;1855.9409
-518.6511;244.1141;923.4132;-492.8279;346.3963;1143.6385;204.6192;277.2774;1856.1137
-518.4989;244.2145;923.347;-492.7848;346.4498;1143.5953;204.4857;277.5232;1856.2604
-518.3435;244.3162;923.2574;-492.7376;346.494;1143.5623;204.3498;277.8756;1856.4325
-518.215;244.4284;923.2032;-492.6908;346.5407;1143.545;204.2444;278.208;1856.5904
-518.0753;244.4787;923.1365;-492.6388;346.5826;1143.5206;204.1822;278.5216;1856.7042
-517.9637;244.5363;923.101;-492.5898;346.6313;1143.5107;204.0739;278.7022;1856.8558
-517.8442;244.5722;923.0089;-492.5368;346.6849;1143.49;204.0553;278.8276;1856.9167
-517.7848;244.6255;922.9975;-492.4833;346.7423;1143.4639;204.0616;278.8591;1856.9405
-517.738;244.6614;923.0099;-492.4353;346.8229;1143.4383;203.8081;279.018;1857.1962
-517.6679;244.6813;922.9878;-492.393;346.9072;1143.4051;203.6821;279.0946;1857.3202
-517.6286;244.7129;922.9961;-492.359;347.0061;1143.3722;203.5345;279.2038;1857.4607
-517.5928;244.7222;922.9961;-492.3384;347.1012;1143.3325;203.5509;279.2849;1857.4331
-517.5877;244.7249;923.0244;-492.3226;347.206;1143.3079;203.4561;279.356;1857.5115
-517.585;244.7407;923.0464;-492.3245;347.3167;1143.2777;203.2987;279.4344;1857.6193
-517.5911;244.7567;923.07;-492.3362;347.4211;1143.2557;203.2939;279.5863;1857.6006
-517.6172;244.7898;923.0798;-492.3609;347.5166;1143.2461;203.3629;279.7624;1857.5199
-517.6411;244.8117;923.1057;-492.3872;347.6093;1143.2345;203.4378;280.0314;1857.4372
-517.678;244.8498;923.1249;-492.4083;347.701;1143.2295;203.443;280.2106;1857.4197
-517.7153;244.8568;923.096;-492.4324;347.7904;1143.2246;203.4494;280.3695;1857.3947
