LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
-6.6556;192.8306;861.5138;-41.3671;274.5599;1053.5502;-56.1064;274.8597;1319.7448
-6.6128;192.619;861.5206;-41.2147;274.4739;1053.5306;-55.8553;274.9273;1319.7389
-6.5618;192.3947;861.4834;-41.0878;274.4073;1053.4954;-55.6456;274.9868;1319.6994
-6.5393;192.1959;861.5438;-40.9344;274.3069;1053.4358;-55.4852;275.0737;1319.6529
-6.5028;192.0479;861.6688;-40.8049;274.2074;1053.3508;-55.3211;275.0937;1319.5659
-6.3715;191.8602;861.6227;-40.689;274.1485;1053.2957;-55.0975;275.1774;1319.5764
-6.2948;191.6751;861.6287;-40.5474;274.0587;1053.2051;-54.9592;275.1648;1319.456
-6.172;191.5086;861.6121;-40.4204;274.0015;1053.1506;-54.7823;275.254;1319.418
-6.1326;191.2901;861.5845;-40.3076;273.9491;1053.1019;-54.5658;275.3538;1319.3839
-6.0721;191.1333;861.657;-40.183;273.8936;1053.0551;-54.297;275.4675;1319.4028
-5.9803;190.9518;861.5867;-40.0733;273.8303;1052.9921;-54.1515;275.603;1319.3562
-6.0374;190.7287;861.572;-39.9478;273.7951;1052.9616;-53.9545;275.6651;1319.2751
-5.9419;190.5706;861.4994;-39.8159;273.7176;1052.8946;-53.8314;275.7749;1319.2171
-5.8761;190.4494;861.4856;-39.7133;273.6973;1052.8596;-53.7291;275.7812;1319.1001
-5.8888;190.3214;861.5489;-39.585;273.6592;1052.8163;-53.4958;275.8802;1319.1402
-5.7943;190.1945;861.4884;-39.4794;273.6135;1052.7429;-53.3518;275.9336;1319.1038
-5.7836;190.0576;861.4602;-39.3579;273.5703;1052.7059;-53.1923;275.971;1319.0222
-5.6617;189.9342;861.3668;-39.2431;273.5435;1052.6776;-52.9777;276.0208;1318.9999
-5.5956;189.8654;861.421;-39.1436;273.502;1052.6575;-52.8874;276.044;1318.9171
-5.5759;189.7271;861.3122;-39.025;273.4382;1052.6117;-52.6373;276.0741;1318.9156
-5.5451;189.659;861.317;-38.9236;273.4133;1052.592;-52.5371;276.09;1318.8593
-5.4995;189.5939;861.3138;-38.8231;273.3855;1052.5632;-52.2991;276.1209;1318.8823
-5.4621;189.5562;861.285;-38.7348;273.3592;1052.5179;-52.153;276.1219;1318.8485
-5.4002;189.5671;861.3036;-38.6747;273.3499;1052.4643;-52.0786;276.1552;1318.8256
-5.3909;189.5413;861.2658;-38.5948;273.34;1052.4233;-51.7645;276.1136;1318.8658
-5.371;189.5237;861.1912;-38.5426;273.3468;1052.3769;-51.748;276.0394;1318.7874
-5.3355;189.5537;861.1739;-38.467;273.3336;1052.3182;-51.5226;275.9598;1318.8022
-5.5268;189.4531;860.9883;-38.2495;273.3047;1052.3773;-51.5819;275.8277;1318.7338
-5.3085;189.5571;860.9828;-38.1601;273.3062;1052.3544;-51.6232;275.7248;1318.5988
-5.1328;189.6886;860.9685;-38.0832;273.3041;1052.3288;-51.4344;275.7275;1318.5311
-5.126;189.7091;860.872;-38.0105;273.2932;1052.2741;-51.2746;275.5206;1318.6245
-5.093;189.7646;860.8169;-37.9421;273.3191;1052.2604;-51.197;275.469;1318.5717
-5.0447;189.8498;860.8233;-37.8792;273.3281;1052.2343;-51.1359;275.3941;1318.5034
-4.9951;189.8844;860.748;-37.8197;273.3378;1052.1877;-51.0106;275.3573;1318.5087
-4.9786;189.9244;860.6813;-37.7533;273.3463;1052.1437;-50.9466;275.3258;1318.4719
-4.8966;190.0241;860.6813;-37.704;273.3771;1052.1124;-50.8921;275.3484;1318.4287
-4.882;190.075;860.6233;-37.6473;273.4135;1052.0817;-50.7591;275.3393;1318.4805
-4.8692;190.1228;860.5773;-37.5826;273.461;1052.085;-50.7762;275.3465;1318.4102
-4.7914;190.2201;860.5452;-37.5381;273.5017;1052.0407;-50.7148;275.3813;1318.4141
-4.7523;190.3114;860.5236;-37.4822;273.5789;1052.039;-50.6091;275.4887;1318.5094
-4.7004;190.4093;860.4884;-37.4379;273.6406;1052.0129;-50.5989;275.5241;1318.4148
-4.6322;190.5296;860.4924;-37.3918;273.7328;1051.9983;-50.4993;275.7046;1318.5009
-4.5968;190.6415;860.537;-37.3465;273.8284;1052.0177;-50.4805;275.7935;1318.4009
-4.4607;190.821;860.7074;-37.3091;273.9246;1051.9989;-50.3892;275.9588;1318.4979
-4.4673;190.9143;860.6433;-37.2749;274.0316;1051.981;-50.3374;276.0555;1318.4677
-4.4373;191.0065;860.5424;-37.2408;274.178;1051.9906;-50.2936;276.1558;1318.4549
-4.3996;191.1528;860.5714;-37.2332;274.2879;1051.9471;-50.2392;276.2515;1318.3811
-4.3295;191.2725;860.4545;-37.2143;274.4092;1051.9176;-50.2093;276.3748;1318.403
-4.2395;191.4143;860.3509;-37.1903;274.5283;1051.8915;-50.1544;276.5195;1318.396
-4.2045;191.5402;860.3051;-37.1633;274.6777;1051.879;-50.1611;276.6285;1318.3257
-4.0773;191.745;860.3213;-37.153;274.8251;1051.8431;-50.0744;276.6266;1318.3705
-4.007;191.9128;860.2251;-37.1289;274.9584;1051.806;-50.047;276.7945;1318.3723
-3.9566;192.0844;860.1648;-37.1201;275.097;1051.759;-50.0063;276.9824;1318.3679
-3.8889;192.2956;860.1248;-37.1109;275.2366;1051.739;-49.9911;277.1194;1318.2863
-3.826;192.4884;860.1144;-37.1112;275.3726;1051.6993;-49.9379;277.2371;1318.2748
-3.7474;192.6768;860.1537;-37.1053;275.5108;1051.6886;-49.9356;277.4203;1318.3372
-3.6696;192.8715;860.1308;-37.1339;275.6721;1051.678;-49.9266;277.5044;1318.296
-3.7307;192.987;860.0029;-37.1736;275.8371;1051.6621;-49.9281;277.6496;1318.2889
-3.6825;193.2151;860.0205;-37.1853;275.9704;1051.6424;-49.9638;277.7459;1318.2533
-3.6708;193.3935;859.9471;-37.2116;276.105;1051.6183;-49.9756;277.8792;1318.2029
