LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
-22.8638;193.4049;855.378;-48.5108;277.9715;1047.9407;-57.9626;288.1004;1313.8126
-22.9663;193.5173;855.366;-48.618;278.163;1047.9697;-58.0599;288.3362;1313.8474
-23.0254;193.6581;855.4213;-48.7034;278.3098;1047.9689;-58.1906;288.4817;1313.8499
-23.0642;193.8431;855.5355;-48.7997;278.4488;1047.9415;-58.3342;288.5962;1313.8382
-23.125;193.9632;855.5604;-48.8824;278.5259;1047.8674;-58.5025;288.678;1313.8145
-23.1816;194.1033;855.6181;-48.9817;278.6787;1047.877;-58.614;288.7723;1313.8674
-23.1875;194.2509;855.6897;-49.0743;278.8577;1047.9393;-58.7622;288.808;1313.8267
-23.2828;194.3449;855.6762;-49.15;279.0299;1048.0132;-58.8856;288.9038;1313.877
-23.2984;194.4705;855.7263;-49.2009;279.1686;1048.0954;-58.9832;289.0417;1313.9364
-23.3373;194.5873;855.7985;-49.272;279.3001;1048.1279;-59.106;289.1529;1313.9914
-23.3983;194.7035;855.8621;-49.3628;279.4403;1048.167;-59.1957;289.3099;1314.0895
-23.4328;194.8254;855.9455;-49.4384;279.5735;1048.2318;-59.318;289.4123;1314.0911
-23.4952;194.9435;856.019;-49.5217;279.688;1048.2793;-59.4189;289.5566;1314.1098
-23.5591;195.0295;856.0474;-49.613;279.8118;1048.3432;-59.4865;289.7381;1314.1716
-23.6268;195.1161;856.1043;-49.6912;279.9071;1048.381;-59.5448;289.9369;1314.2272
-23.6331;195.219;856.172;-49.7731;280.0223;1048.4406;-59.5563;290.1835;1314.3623
-23.7152;195.2838;856.2355;-49.8637;280.1145;1048.4644;-59.62;290.3074;1314.3644
-23.7267;195.3714;856.2983;-49.9283;280.1833;1048.4806;-59.6838;290.505;1314.4972
-23.8063;195.4115;856.3265;-49.9776;280.2717;1048.5114;-59.7882;290.5819;1314.4761
-23.6828;195.5246;856.3986;-50.0188;280.3251;1048.5083;-59.8729;290.6558;1314.4933
-23.6504;195.6095;856.4407;-49.9714;280.4186;1048.6006;-60.032;290.7962;1314.5439
-23.6383;195.6557;856.4812;-49.9985;280.4731;1048.5754;-60.0997;290.8792;1314.5582
-23.6182;195.722;856.547;-50.0556;280.5969;1048.5982;-60.1175;291.071;1314.5965
-23.5908;195.786;856.5962;-50.0884;280.6894;1048.6268;-60.166;291.3365;1314.6972
-23.5896;195.819;856.6608;-50.1083;280.7858;1048.6677;-60.3078;291.4502;1314.6176
