LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
-0.0003;196.4586;860.3919;-31.5502;277.6428;1053.7294;-44.8213;283.3531;1319.7294
-0.0699;196.2971;860.4685;-31.5557;277.5381;1053.7216;-44.7454;283.2228;1319.7013
-0.0973;196.126;860.5121;-31.5155;277.3707;1053.7054;-44.7277;283.0861;1319.7
-0.1281;195.9448;860.5562;-31.4732;277.2096;1053.6913;-44.6611;282.9679;1319.7293
-0.1406;195.7524;860.5592;-31.4374;277.0533;1053.6991;-44.8656;282.8457;1319.6927
-0.138;195.5594;860.5807;-31.4237;276.8991;1053.6748;-44.8058;282.6473;1319.6871
-0.0962;195.3771;860.6181;-31.3822;276.7313;1053.7181;-44.9509;282.2038;1319.7522
-0.0654;195.1852;860.6766;-31.3655;276.5758;1053.725;-44.8527;282.0478;1319.7912
-0.0293;194.9988;860.7739;-31.3391;276.4228;1053.7837;-44.9335;281.9528;1319.836
-0.0574;194.7473;860.7642;-31.3101;276.2605;1053.8167;-44.8558;281.8596;1319.8528
0.0398;194.5825;860.8521;-31.2679;276.0666;1053.8088;-44.8586;281.7787;1319.874
-0.0039;194.3207;860.8637;-31.2278;275.8905;1053.8143;-44.8277;281.683;1319.8944
0.0181;194.0883;860.9085;-31.1983;275.7159;1053.8306;-44.7486;281.5501;1319.892
0.0987;193.8578;860.9486;-31.1669;275.5786;1053.8886;-44.761;281.4663;1319.9053
0.1384;193.6355;860.9987;-31.1107;275.381;1053.8815;-44.7451;281.3624;1319.9042
0.1853;193.4115;861.0767;-31.0751;275.2206;1053.9248;-44.7387;281.3063;1319.9192
0.2024;193.1634;861.1482;-31.0313;275.0552;1053.9611;-44.7375;281.3038;1319.8901
0.3195;192.9507;861.2199;-30.9749;274.854;1053.983;-44.7149;281.1787;1319.9568
0.3243;192.6525;861.1864;-30.9357;274.6556;1053.9737;-44.6196;281.1363;1320.0069
0.4334;192.447;861.2469;-30.9003;274.4872;1053.967;-44.5569;281.1753;1319.978
0.5118;192.2223;861.3385;-30.8613;274.3448;1053.9844;-44.5016;281.0708;1320.0776
0.5753;191.9863;861.4112;-30.8344;274.1909;1053.9826;-44.4508;281.0023;1320.101
0.6092;191.748;861.4778;-30.8024;274.0272;1053.994;-44.4106;280.9148;1320.1209
0.5694;191.4513;861.4903;-30.77;273.8663;1054.0159;-44.4537;280.8208;1320.0544
0.6006;191.1845;861.5005;-30.7241;273.6806;1054.0218;-44.4248;280.74;1320.1135
0.668;190.9632;861.5458;-30.6938;273.506;1054.0263;-44.4919;280.6176;1320.0825
0.74;190.7814;861.6437;-30.66;273.3599;1054.0777;-44.7012;280.4898;1320.0376
0.7822;190.5715;861.6847;-30.6468;273.2022;1054.0964;-44.7537;280.4018;1320.0619
