LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
11.488;192.9946;900.8864;5.217;284.2315;1138.4315;-22.6787;324.0213;1458.4937
11.5762;193.1212;900.8176;5.2125;284.2549;1138.3817;-22.6373;324.0656;1458.4556
11.5222;193.2193;900.7713;5.1963;284.2979;1138.3361;-22.579;324.1245;1458.428
11.2793;193.2265;900.6691;5.1792;284.3493;1138.2939;-22.5385;324.1411;1458.4264
11.1388;193.2965;900.5905;5.1537;284.44;1138.2667;-22.4876;324.1714;1458.4137
11.035;193.3738;900.4872;5.1412;284.5089;1138.2364;-22.4609;324.168;1458.4078
10.9457;193.4595;900.3899;5.1142;284.6232;1138.2242;-22.4257;324.1986;1458.3792
10.8682;193.5609;900.3081;5.0956;284.7025;1138.1987;-22.4036;324.1938;1458.3688
10.7918;193.681;900.2464;5.0757;284.8135;1138.1913;-22.3803;324.2114;1458.353
10.7241;193.8108;900.1964;5.0469;284.9556;1138.1976;-22.3564;324.2032;1458.3525
10.6588;193.9629;900.1784;5.0195;285.1162;1138.2133;-22.3984;323.9945;1458.4644
10.5938;194.1152;900.1525;4.9845;285.2884;1138.2316;-22.4065;323.8469;1458.5473
10.512;194.2658;900.1097;4.963;285.401;1138.2307;-22.4148;323.7621;1458.5814
10.4305;194.4168;900.0676;4.9754;285.4133;1138.1896;-22.4082;323.7409;1458.5777
10.3458;194.5698;900.0152;4.9958;285.3924;1138.1282;-22.4045;323.7545;1458.5476
10.2614;194.7142;899.9545;4.99;285.4437;1138.099;-22.3952;323.7169;1458.5475
10.1845;194.86;899.9026;4.9712;285.5046;1138.0651;-22.3801;323.697;1458.5481
10.1086;194.9926;899.8532;4.9522;285.5413;1138.0167;-22.3506;323.6949;1458.5433
10.0404;195.1231;899.8083;4.9161;285.6316;1137.9902;-22.3308;323.6632;1458.5544
9.9687;195.2481;899.7549;4.8975;285.6557;1137.9356;-22.302;323.6937;1458.5401
9.9001;195.3882;899.7408;4.8732;285.7024;1137.8999;-22.2813;323.7142;1458.5315
9.8231;195.4996;899.702;4.8469;285.7514;1137.8613;-22.2598;323.7436;1458.52
9.7605;195.6105;899.6643;4.8181;285.8189;1137.8326;-22.2434;323.7639;1458.51
9.7062;195.713;899.6208;4.7808;285.9134;1137.8119;-22.2235;323.7823;1458.5063
9.6564;195.8009;899.5834;4.7534;286.0012;1137.7877;-22.2031;323.8109;1458.4932
9.6183;195.8766;899.546;4.7223;286.117;1137.7713;-22.1962;323.8301;1458.4867
9.585;195.9595;899.5252;4.7072;286.193;1137.7483;-22.1773;323.8817;1458.4669
9.5615;196.0237;899.5007;4.6796;286.3229;1137.7507;-22.152;323.9178;1458.4643
9.5358;196.0771;899.4723;4.6792;286.3846;1137.7292;-22.1268;324.009;1458.4348
9.5195;196.1321;899.4577;4.6823;286.427;1137.6937;-22.0851;324.1224;1458.3902
9.4977;196.188;899.4527;4.6842;286.4823;1137.6614;-22.0465;324.2147;1458.3524
9.4769;196.2317;899.442;4.7004;286.5107;1137.6163;-21.9982;324.3309;1458.3076
9.458;196.2545;899.4079;4.7259;286.5138;1137.5637;-21.9825;324.4557;1458.2329
9.4374;196.2796;899.3895;4.7512;286.5439;1137.5285;-21.9408;324.5433;1458.2033
9.433;196.3105;899.3853;4.7674;286.6034;1137.506;-21.8898;324.6046;1458.1917
9.4352;196.3154;899.3539;4.7793;286.6763;1137.4932;-21.8568;324.6474;1458.182
