LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
-4.2165;181.2543;860.8401;-35.5057;263.3857;1053.7439;-47.9069;268.3887;1320.3568
-4.0294;181.3775;860.8038;-35.4264;263.3355;1053.7317;-47.8185;268.3521;1320.3826
-3.7246;181.5198;860.8382;-35.3596;263.2642;1053.7108;-47.7728;268.3345;1320.3671
-3.4988;181.617;860.8246;-35.2976;263.182;1053.6961;-47.7244;268.2393;1320.3097
-3.3583;181.6407;860.7475;-35.2227;263.1226;1053.7143;-47.7128;268.2171;1320.3378
-3.1901;181.7228;860.8345;-35.1691;263.0402;1053.7082;-47.6941;268.1481;1320.3029
-2.9845;181.7605;860.8284;-35.112;262.9601;1053.7062;-47.7007;268.0303;1320.2507
-2.8082;181.8123;860.9188;-35.0212;262.8774;1053.7884;-47.9317;268.0604;1320.2132
-2.6716;181.7813;860.8764;-34.9614;262.7947;1053.7981;-47.954;268.023;1320.2028
-2.5404;181.7666;860.8982;-34.9323;262.7051;1053.7331;-47.9057;267.9476;1320.215
-2.3932;181.6952;860.8426;-34.8688;262.6245;1053.7515;-47.9294;267.8786;1320.1418
-2.2518;181.6642;860.8807;-34.8167;262.5406;1053.7461;-47.8912;267.9477;1320.1978
-2.1259;181.6034;860.8987;-34.754;262.4241;1053.7135;-47.9031;267.9288;1320.1504
-2.0571;181.5169;860.9391;-34.6825;262.2996;1053.6604;-47.8955;267.9482;1320.2009
-1.9221;181.4456;860.9652;-34.6383;262.2555;1053.7205;-47.859;267.9144;1320.1938
-1.8662;181.2907;860.9434;-34.5669;262.2108;1053.8541;-47.9078;267.9215;1320.1775
-1.8511;181.1472;860.968;-34.5596;262.1451;1053.8169;-47.8207;267.8238;1320.2178
-1.8411;180.9914;861.0043;-34.5202;262.058;1053.8158;-47.8316;267.7834;1320.2243
-1.7882;180.8515;861.0745;-34.485;261.9769;1053.8328;-47.877;267.7324;1320.2275
-1.7802;180.6777;861.1125;-34.4429;261.8833;1053.8414;-47.8137;267.6913;1320.2796
-1.737;180.5301;861.1919;-34.4025;261.7741;1053.8486;-47.8561;267.5861;1320.2614
-1.7614;180.3028;861.1829;-34.3874;261.6714;1053.8617;-47.8397;267.5474;1320.2765
-1.7482;180.0861;861.1787;-34.3763;261.5572;1053.861;-47.7651;267.566;1320.3821
-1.7716;179.8691;861.2515;-34.362;261.4181;1053.8677;-47.808;267.55;1320.3521
-1.8375;179.6873;861.3807;-34.3465;261.2753;1053.8887;-47.7533;267.533;1320.3742
-1.886;179.4223;861.4368;-34.349;261.143;1053.9053;-47.7491;267.4836;1320.4025
-1.9275;179.1915;861.5381;-34.3518;260.9612;1053.8918;-47.796;267.3945;1320.3669
-1.9274;178.9629;861.6877;-34.3559;260.8153;1053.9231;-47.7843;267.3127;1320.4136
-2.081;178.6189;861.578;-34.3638;260.6643;1053.9665;-47.772;267.2862;1320.4967
-2.0899;178.312;861.5404;-34.3919;260.5063;1053.9781;-47.8311;267.1453;1320.4237
-2.1362;178.0079;861.6176;-34.4166;260.3198;1053.9765;-47.7748;267.1029;1320.5217
-2.1892;177.7343;861.7018;-34.4413;260.143;1054.017;-47.84;267.0508;1320.5008
-2.2718;177.4431;861.7916;-34.4622;259.9005;1053.963;-47.8253;266.9853;1320.5628
-2.39;177.1163;861.8632;-34.4922;259.713;1053.9731;-47.8863;266.8877;1320.5008
-2.5243;176.7681;861.8985;-34.5279;259.5176;1053.9632;-47.8599;266.8073;1320.5491
-2.6768;176.3811;861.8996;-34.5472;259.3257;1054.0196;-47.9431;266.8214;1320.5454
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
