LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
0.8652;205.3478;857.7132;-33.0057;286.9971;1049.5046;-45.694;283.191;1315.4445
0.939;205.331;857.7624;-33.0035;286.9741;1049.5358;-45.6713;283.0407;1315.588
0.998;205.3122;857.7879;-33.0038;286.9431;1049.5286;-45.7066;282.9931;1315.5831
1.0179;205.2459;857.7941;-33.0286;286.9232;1049.543;-45.7656;282.9356;1315.5805
1.064;205.2328;857.8315;-33.0653;286.895;1049.5118;-45.7994;282.9017;1315.5777
1.0957;205.2046;857.8794;-33.0724;286.8646;1049.5524;-45.8781;282.9039;1315.5006
1.0935;205.1412;857.827;-33.135;286.8327;1049.5339;-45.9278;282.8959;1315.4561
1.0556;205.1081;857.8667;-33.1716;286.8082;1049.5259;-45.9197;283.0554;1315.4734
1.1001;205.1213;857.949;-33.2282;286.768;1049.498;-45.9465;283.1241;1315.4628
1.1258;205.181;858.0836;-33.2864;286.747;1049.5123;-45.9439;283.2807;1315.4771
1.0232;205.0717;857.944;-33.3519;286.7241;1049.516;-45.9372;283.4974;1315.5312
0.9095;205.0282;857.9731;-33.3996;286.6831;1049.5208;-45.9615;283.5541;1315.4074
0.8783;204.9717;857.9426;-33.4665;286.6509;1049.4948;-45.9661;283.6538;1315.4408
0.785;204.9546;858.0137;-33.5344;286.6289;1049.4943;-45.956;283.7354;1315.5209
0.867;204.9897;858.0599;-33.5724;286.6119;1049.5036;-45.9896;283.6986;1315.5168
0.7624;204.869;857.8725;-33.6173;286.5958;1049.5009;-46.0349;283.5788;1315.4799
0.5806;204.8082;857.8859;-33.6458;286.5589;1049.5363;-46.0974;283.4947;1315.4898
0.5357;204.7423;857.7921;-33.6802;286.5271;1049.5471;-46.1397;283.3596;1315.4075
0.4843;204.7899;857.8678;-33.746;286.5134;1049.5037;-46.1079;283.3243;1315.4924
0.3843;204.7657;857.8389;-33.7845;286.4971;1049.5086;-46.1265;283.1997;1315.4804
0.3165;204.7679;857.8362;-33.8366;286.4644;1049.5264;-46.1171;283.1424;1315.4862
0.2563;204.7589;857.8418;-33.824;286.4346;1049.537;-46.1366;282.8902;1315.4662
0.163;204.6984;857.7168;-33.8476;286.3912;1049.5554;-46.152;282.7707;1315.496
0.049;204.665;857.672;-33.8615;286.3647;1049.558;-46.1517;282.5985;1315.4804
-0.0629;204.609;857.6258;-33.8921;286.3291;1049.5754;-46.1406;282.4838;1315.5325
-0.0668;204.6646;857.71;-33.9121;286.2839;1049.5812;-46.1737;282.2739;1315.484
-0.1991;204.5921;857.6402;-33.952;286.2318;1049.5772;-46.179;282.177;1315.5443
-0.2984;204.5371;857.5918;-33.9752;286.1789;1049.5797;-46.1651;282.0317;1315.539
-0.3665;204.5211;857.6166;-34.0052;286.1225;1049.5487;-46.1505;281.9246;1315.547
-0.4526;204.464;857.5761;-34.0221;286.0774;1049.5804;-46.1162;281.8915;1315.5833
-0.5232;204.4373;857.5925;-34.0233;285.9851;1049.5691;-46.138;281.7867;1315.5604
-0.5439;204.3968;857.5651;-34.0637;285.9332;1049.5691;-46.1155;281.7029;1315.5496
-0.6188;204.3429;857.5299;-34.0784;285.8689;1049.5786;-46.1232;281.6251;1315.4939
-0.6347;204.3037;857.5124;-34.0821;285.7992;1049.5808;-46.1105;281.5819;1315.4979
-0.5984;204.3338;857.6442;-34.0971;285.7209;1049.584;-46.0715;281.5923;1315.5653
-0.669;204.2217;857.5581;-34.1217;285.6408;1049.5731;-46.0764;281.5067;1315.525
-0.6805;204.1738;857.5716;-34.1383;285.5751;1049.5749;-46.0725;281.4779;1315.564
-0.6345;204.1457;857.5885;-34.1301;285.511;1049.575;-46.0822;281.4186;1315.5425
-0.6702;204.0606;857.5084;-34.1353;285.4435;1049.546;-46.0786;281.2411;1315.4338
-0.657;204.0144;857.5854;-34.1235;285.3631;1049.5636;-46.0992;281.2022;1315.4588
-0.7201;203.9148;857.5518;-34.1542;285.2793;1049.4901;-46.0837;281.1163;1315.5275
-0.7456;203.779;857.4141;-34.1758;285.2113;1049.4699;-46.0865;280.9509;1315.4145
