RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-391.6436;170.2202;782.202;-397.4412;266.5374;977.1279;-390.8565;260.1116;1234.7956
-391.6231;170.0663;782.2373;-397.4142;266.4942;977.127;-390.8732;259.9524;1234.8369
-391.6468;169.9467;782.3188;-397.4271;266.3721;977.1772;-390.6988;259.5158;1234.8452
-391.6264;169.7849;782.3266;-397.4703;265.5552;977.1751;-390.6692;259.8439;1234.7694
-391.6766;169.6659;782.3323;-397.4167;265.4713;977.1254;-390.6819;259.7261;1234.7922
-391.7072;169.5375;782.3564;-397.362;265.4554;977.0826;-390.7454;259.6529;1234.853
-391.7649;169.4348;782.4526;-397.4901;265.2966;977.3208;-390.4255;259.1201;1234.828
-391.8018;169.284;782.4205;-397.5389;265.0691;977.4018;-390.4214;259.1671;1234.8402
-391.8536;169.1177;782.4122;-397.5353;264.9537;977.4248;-390.4057;259.077;1234.8761
-391.9431;169.0117;782.4407;-397.5368;264.772;977.4312;-390.2621;258.7188;1234.8967
-392.0283;168.8988;782.4644;-397.4839;264.9834;977.3741;-390.0402;257.9235;1234.9571
-392.1146;168.7814;782.5134;-397.4911;264.8997;977.4022;-389.9945;257.738;1235.0133
-392.1887;168.679;782.5437;-397.5383;264.647;977.4403;-390.1016;258.0453;1235.0499
-392.3013;168.618;782.6623;-397.6453;264.2494;977.5654;-390.1186;258.2651;1235.0838
-392.3959;168.5219;782.6535;-397.6733;264.2181;977.6079;-390.1184;258.1689;1235.1532
-392.4957;168.4516;782.7614;-397.6289;264.3568;977.5369;-390.0985;257.8491;1235.2394
-392.6048;168.3453;782.7879;-397.6172;264.5377;977.5313;-390.028;257.4774;1235.3129
-392.714;168.2484;782.768;-397.69;264.4412;977.6079;-389.9516;257.3384;1235.353
-392.8212;168.158;782.7378;-397.7021;264.4611;977.6165;-389.9125;257.2409;1235.3778
-392.9498;168.095;782.7949;-397.7117;264.3888;977.5826;-389.8717;257.1677;1235.4009
-393.0743;168.0328;782.8737;-397.732;264.2385;977.5776;-389.945;257.3951;1235.4311
-393.1972;167.9582;782.8487;-397.769;264.2717;977.6068;-389.7873;257.0304;1235.4524
-393.3109;167.9132;782.9454;-397.8465;264.1375;977.7191;-389.6973;257.0013;1235.4603
-393.4412;167.8696;782.959;-397.8736;263.956;977.7239;-389.7504;257.3167;1235.4746
-393.5558;167.8459;783.0233;-397.8926;264.0955;977.7537;-389.5806;256.8917;1235.5208
