LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
-52.1006;148.3315;917.5108;-14.3857;244.9041;1146.5744;-6.0692;312.2877;1462.9358
-51.6097;148.2617;917.9842;-14.1544;245.293;1146.9335;-6.3019;312.8434;1463.3529
-51.0721;148.194;918.4546;-13.9088;245.6967;1147.2574;-6.6533;313.6684;1463.5548
-50.5856;148.1514;918.9513;-13.6502;246.1208;1147.5709;-6.8532;314.5006;1463.7838
-50.0862;148.1122;919.439;-13.3805;246.5521;1147.8752;-6.9363;315.2892;1464.0895
-49.5788;148.0794;919.8905;-13.1034;247.0086;1148.1559;-7.071;316.2012;1464.251
-49.0571;148.0719;920.323;-12.8245;247.5015;1148.412;-7.1316;317.1906;1464.4027
-48.4953;148.1075;920.7094;-12.5471;248.0059;1148.6522;-7.1824;318.2333;1464.4949
-47.9982;148.1506;921.1449;-12.2416;248.5581;1148.897;-6.9779;318.8529;1464.9506
-47.4543;148.2383;921.5578;-11.9303;249.1275;1149.1383;-6.451;318.2145;1465.9408
-46.8843;148.3607;921.9724;-11.6142;249.731;1149.3758;-6.2707;318.9729;1466.1445
-46.3017;148.5076;922.3524;-11.3228;250.37;1149.5732;-6.2423;320.2008;1466.1486
-45.6698;148.7011;922.7017;-10.9917;251.0523;1149.8145;-6.1811;321.1538;1466.4599
-44.9783;148.9039;923.0195;-10.6628;251.7298;1150.0599;-6.1805;322.5141;1466.365
-44.3238;149.1679;923.4105;-10.346;252.4481;1150.2528;-6.2864;324.1569;1465.9714
-43.6432;149.4604;923.7623;-10.0073;253.1783;1150.4587;-6.3516;325.267;1466.1799
-42.8169;149.8303;923.9834;-9.6834;253.9396;1150.6616;-6.4887;326.3746;1466.1993
-42.0014;150.1803;924.2253;-9.3649;254.7313;1150.8948;-6.4614;327.2374;1466.5184
-41.3942;150.4621;924.5333;-9.0396;255.5169;1151.0593;-6.6799;328.3924;1466.558
-40.7056;150.8822;924.7953;-8.7121;256.3258;1151.2674;-6.8319;329.5682;1466.646
-39.9197;151.3818;924.9821;-8.3759;257.1378;1151.4253;-6.9393;330.5251;1466.7908
-39.1764;151.9468;925.251;-8.0616;257.9963;1151.5968;-6.9631;331.6566;1466.8568
-38.5135;152.5;925.4674;-7.7161;258.8218;1151.7369;-7.1436;332.4809;1467.0167
-38.0306;153.0623;925.657;-7.3908;259.6932;1151.8351;-7.2067;333.3792;1467.1546
-37.3793;153.7268;925.7746;-7.033;260.5539;1151.9711;-7.2994;334.1967;1467.2483
-36.6454;154.4393;925.818;-6.6916;261.4448;1152.0752;-7.4271;335.0365;1467.2884
-35.7807;155.1461;925.6959;-6.3333;262.3484;1152.1429;-7.6449;336.4035;1467.0713
-34.9335;155.879;925.5732;-6.0271;263.2826;1152.1915;-7.6435;337.3694;1467.0787
-34.0891;156.663;925.3879;-5.7069;264.2451;1152.2523;-7.6816;338.4059;1467.0014
-33.2477;157.5217;925.2111;-5.3585;265.1957;1152.3207;-7.652;339.2796;1467.0246
-32.5735;158.3703;925.2018;-5.0549;266.1561;1152.3236;-7.587;340.0115;1467.1124
-31.7782;159.3388;925.0596;-4.7348;267.1088;1152.3292;-7.6146;340.7597;1467.0538
-30.9761;160.3456;924.8557;-4.4361;268.0727;1152.3289;-7.6568;341.9408;1466.8338
-30.1286;161.4282;924.5449;-4.1408;269.0331;1152.2947;-7.6972;342.6943;1466.7835
-29.3295;162.4871;924.2825;-3.8528;269.9773;1152.2406;-7.5547;343.2644;1466.8665
-28.5125;163.595;924.0043;-3.5879;270.9274;1152.172;-7.3244;343.555;1467.1282
-27.7293;164.7359;923.7232;-3.3647;271.8705;1152.1228;-7.4014;344.5681;1466.9051
-26.9411;165.8907;923.4258;-3.0992;272.8134;1152.0558;-7.3635;345.2512;1466.881
-26.0907;167.0431;923.1126;-2.8645;273.7356;1151.9925;-7.43;345.9397;1466.7747
-25.2053;168.2614;922.7542;-2.6357;274.6747;1151.9101;-7.1928;346.2179;1466.9998
-24.4529;169.5157;922.4055;-2.4237;275.5909;1151.8122;-6.9628;346.5672;1467.1635
-23.5014;170.7154;922.0312;-2.2352;276.5074;1151.7058;-7.0994;347.5185;1466.8606
-22.7219;172.0418;921.6645;-2.0231;277.4136;1151.6564;-6.9832;347.9133;1466.9719
-21.9488;173.3175;921.2993;-1.8309;278.3172;1151.6034;-7.1006;348.6145;1466.7918
-21.1107;174.5967;920.9455;-1.6309;279.1824;1151.4606;-6.9263;348.8755;1466.9601
-20.3573;175.8998;920.5544;-1.4408;280.0679;1151.3903;-6.88;349.1172;1467.0084
-19.5665;177.1983;920.2651;-1.245;280.9213;1151.2432;-6.8507;349.4915;1467.0148
-18.7407;178.4618;919.903;-1.0733;281.7818;1151.1306;-6.7506;349.8976;1467.0063
-17.9318;179.7316;919.492;-0.8945;282.5916;1151.0211;-6.7126;350.2985;1466.9709
-17.0822;180.9315;919.0908;-0.6908;283.4101;1150.8913;-6.6332;350.6741;1466.9409
-16.219;182.101;918.6716;-0.4827;284.1868;1150.7289;-6.5479;351.013;1466.8971
-15.4418;183.2631;918.3142;-0.2871;284.9531;1150.5635;-6.3676;351.3219;1466.8762
-14.5554;184.3715;917.8579;-0.0646;285.7193;1150.4178;-6.3323;351.6554;1466.779
-13.7189;185.4585;917.5069;0.1541;286.4344;1150.2117;-6.2458;351.9908;1466.6707
-12.9454;186.5598;917.1173;0.3865;287.1251;1150.022;-6.0723;352.239;1466.6302
-12.1625;187.6062;916.6925;0.5972;287.808;1149.8511;-6.0084;352.6723;1466.4447
-11.3941;188.6629;916.2649;0.8355;288.4443;1149.6549;-5.9375;353.0016;1466.2968
-10.5491;189.6326;915.8878;1.0586;289.0518;1149.4385;-5.8664;353.3511;1466.1291
-9.6961;190.5843;915.478;1.2657;289.6531;1149.2633;-5.5013;353.3168;1466.3057
-9.0816;191.5527;915.0872;1.4816;290.2284;1149.0664;-5.3709;353.4861;1466.2472
-8.4377;192.4879;914.7068;1.6909;290.7533;1148.8692;-5.2625;353.7228;1466.1301
-7.857;193.3823;914.382;1.8718;291.2962;1148.6782;-5.1807;354.0292;1465.9437
-7.2622;194.2549;914.0784;2.0489;291.7925;1148.5056;-5.2633;354.445;1465.6126
-6.6621;195.1071;913.69;2.2078;292.2723;1148.3164;-5.3313;354.9141;1465.2268
-6.0076;195.91;913.3332;2.3574;292.7453;1148.1664;-5.3412;355.2422;1464.9273
-5.4962;196.739;913.0202;2.4713;293.1844;1148.0043;-5.2726;355.4491;1464.775
-4.8751;197.458;912.702;2.5787;293.6121;1147.8311;-5.2028;355.5166;1464.6854
-4.0618;198.1394;912.373;2.6997;294.0098;1147.6679;-5.1666;355.5466;1464.5858
-3.3555;198.8361;912.026;2.7772;294.3856;1147.5159;-5.0898;355.5728;1464.5125
-2.9607;199.5417;911.7306;2.8585;294.7282;1147.3088;-5.0398;355.5548;1464.4066
-2.7432;200.2412;911.4877;2.9329;295.0548;1147.1504;-5.1024;355.5636;1464.2841
-2.2899;200.8482;911.1936;2.9995;295.3602;1147.0058;-5.1199;355.5569;1464.1713
-1.8443;201.4231;910.9142;3.0548;295.6429;1146.8559;-5.1275;355.5028;1464.0914
-1.4161;201.9728;910.5904;3.0841;295.9179;1146.6845;-5.1399;355.4582;1463.9892
-1.089;202.4766;910.3569;3.1063;296.1483;1146.5002;-5.1156;355.3961;1463.8919
-0.9447;203.0177;910.1102;3.1231;296.3541;1146.3358;-5.0964;355.341;1463.7935
-1.1685;203.5925;909.9351;3.131;296.5498;1146.1954;-5.1298;355.2833;1463.6537
-1.1544;204.0302;909.6936;3.1196;296.7469;1146.0369;-5.0991;355.2179;1463.538
-0.8938;204.4028;909.4117;3.1143;296.9205;1145.8619;-5.0551;355.1619;1463.4034
-0.534;204.7366;909.1312;3.1003;297.0684;1145.6711;-5.0259;355.0879;1463.2738
-0.6838;205.1244;908.9221;3.0703;297.201;1145.4918;-4.915;354.9833;1463.1746
-0.5502;205.395;908.652;3.0235;297.3168;1145.3212;-4.9113;354.9463;1463.0373
-0.8546;205.7593;908.476;2.9785;297.4124;1145.1786;-4.8919;354.8815;1462.9034
-0.6923;205.9402;908.2627;2.942;297.4872;1145.017;-4.8925;354.7907;1462.7672
-1.0269;206.2503;908.0992;2.8897;297.5607;1144.8724;-4.8565;354.6241;1462.6756
-0.795;206.3526;907.8727;2.8462;297.598;1144.713;-4.8204;354.4433;1462.5814
-1.1304;206.5773;907.7489;2.7782;297.6324;1144.5757;-4.8815;354.3391;1462.4832
-1.5003;206.7557;907.6248;2.7158;297.6638;1144.4551;-4.9326;354.172;1462.4116
-1.398;206.7665;907.4491;2.6462;297.6847;1144.3444;-4.9828;353.9938;1462.3341
-1.5057;206.7928;907.3226;2.5878;297.6915;1144.2405;-5.0482;353.7903;1462.2725
-1.6364;206.7892;907.2082;2.5473;297.6696;1144.1126;-5.1188;353.5967;1462.1843
-1.9965;206.8225;907.1529;2.5134;297.65;1144.004;-5.1967;353.3894;1462.1049
-2.243;206.7681;907.0696;2.4721;297.6178;1143.8998;-5.2424;353.2063;1462.0175
-2.7198;206.7773;907.0191;2.4214;297.6002;1143.8886;-5.2912;353.0122;1461.9438
-3.2547;206.7655;906.9742;2.3998;297.5547;1143.8326;-5.345;352.8037;1461.8638
-3.6005;206.6615;906.8852;2.388;297.4869;1143.7613;-5.4006;352.56;1461.7934
-4.1175;206.5757;906.821;2.2527;297.4789;1143.6646;-5.2802;352.3238;1461.7717
-4.4949;206.4527;906.7282;2.1526;297.4233;1143.5669;-5.249;352.0928;1461.7206
-4.9386;206.3317;906.6791;2.0735;297.3336;1143.4814;-5.2088;351.7819;1461.6974
-5.2626;206.1372;906.6306;2.011;297.2097;1143.3956;-5.2532;351.574;1461.6221
-5.2742;205.8811;906.5251;1.9606;297.0582;1143.3161;-5.3089;351.3883;1461.5417
-5.3671;205.6442;906.457;1.9086;296.9039;1143.2427;-5.3661;351.1446;1461.4839
-5.5393;205.4014;906.4051;1.842;296.7443;1143.1694;-5.3515;350.8072;1461.4776
-5.8533;205.1654;906.3809;1.769;296.5778;1143.0973;-5.3591;350.5053;1461.4357
-5.1068;205.3138;906.1851;1.6417;296.3838;1142.997;-5.4461;350.2605;1461.3538
-4.929;205.2401;906.2242;1.5456;296.1538;1142.8997;-5.5701;349.9793;1461.2683
