RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-400.4448;237.7768;778.4552;-383.6769;331.8847;972.4629;-372.1674;330.7672;1224.6794
-400.3324;237.3921;778.4528;-383.835;331.5228;972.4849;-372.3585;330.3594;1224.6736
-400.2254;236.9843;778.4567;-384.4788;330.7384;972.8367;-372.0806;328.993;1224.553
-400.1034;236.5419;778.44;-384.7445;330.264;972.904;-372.1105;328.5208;1224.4453
-399.9272;236.0408;778.3268;-384.7951;329.8656;972.8423;-372.5385;328.4529;1224.5396
-399.8289;235.6552;778.4336;-385.2176;329.2275;973.0839;-372.7061;327.269;1224.6252
-399.6989;235.1408;778.4298;-385.3624;328.769;973.1318;-372.9058;326.8482;1224.5566
-399.5935;234.6828;778.3654;-385.7195;328.0881;973.2649;-372.9678;325.9921;1224.4926
-399.4589;234.1788;778.3655;-386.2244;327.3099;973.4692;-373.0925;324.7659;1224.5055
-399.3426;233.6029;778.3732;-386.2743;326.8247;973.3714;-373.6641;324.6471;1224.6592
-399.2278;233.0378;778.3165;-386.8482;326.0343;973.6137;-373.5786;323.0565;1224.5171
-399.0964;232.3968;778.2557;-386.2043;326.3902;975.0027;-374.7204;323.6888;1225.1637
-399.0134;231.8575;778.2526;-386.5145;325.7275;974.8982;-375.0859;322.9255;1225.2106
-398.9014;231.2189;778.1576;-386.8645;325.0383;974.8634;-375.3752;322.0242;1225.1757
-398.7886;230.5493;778.1965;-387.2323;324.2735;974.8118;-375.6347;321.1612;1225.1495
-398.703;229.8393;778.0715;-387.5349;323.5994;974.7302;-376.0073;320.3432;1225.1732
-398.5874;229.1292;778.0725;-387.9128;322.7561;974.6999;-376.2134;319.4196;1225.0574
-398.4843;228.4016;777.9704;-388.2111;322.0193;974.664;-376.5265;318.5628;1225.0645
-398.3813;227.5969;778.0067;-388.5931;321.201;974.6517;-376.8843;317.6521;1225.1051
-398.2202;226.7665;777.9725;-388.941;320.3548;974.6179;-377.0773;316.7905;1225.0354
-398.1194;225.9966;777.9971;-389.3478;319.5132;974.7251;-377.2709;315.8888;1224.9839
-397.9793;225.1221;777.9928;-389.7051;318.6121;974.7177;-377.6135;314.9531;1225.0583
-397.8548;224.2813;777.9959;-390.1169;317.7442;974.8329;-377.8351;314.0351;1225.0837
-397.7279;223.4107;778.0353;-390.4071;316.9106;974.7525;-378.031;313.2313;1224.9878
-397.6218;222.5532;778.035;-391.0179;315.8302;974.8723;-378.1448;312.2045;1225.0196
-397.4733;221.6834;778.0539;-391.2286;315.064;974.8922;-378.3227;311.5183;1224.9257
-397.3351;220.7654;778.0187;-391.503;314.2927;975.125;-378.6293;310.7891;1225.0329
-397.176;219.8828;778.0557;-391.5058;313.6193;974.4291;-379.5206;311.0388;1225.2243
-397.0363;219.0195;778.2232;-391.8429;312.7214;974.5027;-379.5905;310.2399;1225.201
-396.9099;218.1653;778.2999;-392.1129;312.0523;974.1845;-380.0044;309.7414;1225.2466
-396.7534;217.2482;778.2848;-392.3589;311.1444;974.5655;-380.1698;308.6886;1225.3602
-396.618;216.4194;778.501;-392.5017;310.5383;974.3296;-380.6678;308.2739;1225.5325
-396.4677;215.5777;778.6101;-392.9469;309.4687;974.7737;-380.3313;307.1257;1225.3957
-396.319;214.7339;778.7509;-393.4272;308.7561;975.3729;-380.3682;306.0886;1225.5256
-396.1141;213.8011;778.6632;-393.9337;307.686;975.2303;-380.4143;305.1988;1225.4939
-396.0017;213.06;778.9528;-393.7324;307.4349;974.8858;-381.6151;304.7743;1226.2357
-395.828;212.2273;779.0417;-393.9713;306.6445;974.7292;-381.7899;304.0813;1226.3143
-395.6482;211.3712;779.0995;-394.1288;306.004;974.5605;-382.0579;303.4751;1226.39
-395.482;210.5655;779.1915;-394.4036;305.2015;974.6323;-382.0859;302.6131;1226.4043
-395.3309;209.8151;779.2746;-394.5888;304.5067;974.5338;-382.2524;301.9157;1226.5003
-395.1621;209.0672;779.3549;-394.7918;303.7841;974.495;-382.4739;301.3961;1226.5707
-394.98;208.3216;779.4075;-394.9668;303.0312;974.439;-382.6243;300.7088;1226.6742
-394.7717;207.5674;779.4626;-395.0889;302.4332;974.438;-383.0225;300.1412;1226.991
-394.5824;206.8701;779.5484;-395.2431;301.7184;974.4462;-383.0581;299.4809;1226.9474
-394.3991;206.2027;779.5729;-395.454;300.9552;974.5794;-383.0352;298.5036;1227.0503
-394.1974;205.5518;779.6072;-396.1527;299.6634;975.9974;-382.4533;296.9076;1227.2569
-394.0103;204.9139;779.6041;-396.2249;298.9783;975.8853;-382.4957;296.1371;1227.2249
-393.8368;204.3367;779.5762;-396.2882;298.3607;975.8896;-382.7426;295.5615;1227.4285
-393.6006;203.6965;779.6325;-396.4169;297.6663;975.9583;-382.9034;294.8633;1227.6589
-393.3678;203.1292;779.6533;-396.5109;296.9734;976.0442;-382.8616;294.1327;1227.6442
-393.1423;202.5629;779.7001;-396.6199;296.2259;976.112;-382.93;293.4021;1227.7658
-392.9182;202.0145;779.7045;-396.7188;295.5017;976.1969;-382.8676;292.5866;1227.8102
-392.6861;201.4541;779.7105;-396.8211;294.8091;976.3787;-382.8403;291.7757;1227.9049
-392.4648;200.9289;779.6733;-396.9317;294.0602;976.5324;-382.6767;290.8433;1227.8994
-392.2561;200.4068;779.7281;-397.0616;293.321;976.7273;-382.5206;289.822;1227.9641
-392.0119;199.876;779.6171;-397.1174;292.6578;976.9079;-382.4476;288.9536;1228.0239
-391.7288;199.333;779.7546;-397.202;291.9704;977.0796;-382.2597;287.9932;1228.0372
-391.534;198.8761;779.7505;-396.566;293.1446;976.1467;-383.4357;288.0314;1228.5032
-391.2697;198.3251;779.7676;-396.5139;292.6614;976.1064;-383.4254;287.3552;1228.5569
-391.0237;197.812;779.8117;-396.4991;292.1023;976.1808;-383.428;286.7448;1228.6531
-390.7947;197.3192;779.8184;-396.4261;291.6741;976.115;-383.5111;286.3389;1228.706
