RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-509.4030;252.8946;917.1065;-478.5806;349.8104;1139.1926;284.1436;1333.4051;984.6611
-509.4836;252.8620;917.1208;-478.6436;349.7989;1139.1942;283.7054;1333.5735;984.5981
-509.5744;252.8550;917.1511;-478.7005;349.7915;1139.1939;283.4302;1333.6548;984.4625
-509.6595;252.8540;917.1702;-478.7651;349.7872;1139.1947;283.1156;1333.7603;984.3978
-509.7436;252.8635;917.1807;-478.8229;349.7912;1139.1893;282.7915;1333.8854;984.3444
-509.8253;252.8592;917.1969;-478.8849;349.7942;1139.1822;282.5551;1333.9550;984.3269
-509.9017;252.8646;917.1984;-478.9458;349.7984;1139.1738;282.1423;1334.1202;984.3784
-509.9751;252.8860;917.1835;-479.0039;349.8051;1139.1677;281.9020;1334.1807;984.1577
-510.0495;252.8897;917.1884;-479.0665;349.8018;1139.1665;281.6956;1334.2362;984.1380
-510.1178;252.8955;917.1961;-479.1277;349.7956;1139.1676;281.5762;1334.2378;983.9797
-510.1956;252.9032;917.2171;-479.1878;349.7933;1139.1794;281.6580;1334.1403;983.7688
-510.2617;252.9514;917.2120;-479.2515;349.7912;1139.1969;281.6531;1334.0985;983.7583
-510.3281;252.9891;917.2144;-479.3056;349.7916;1139.2139;281.7419;1334.0021;983.5191
-510.3929;253.0530;917.2112;-479.3541;349.7979;1139.2326;281.9387;1333.8612;983.3026
-510.4624;253.1061;917.2171;-479.4011;349.8069;1139.2495;282.0377;1333.7995;983.3628
-510.5325;253.1506;917.2257;-479.4413;349.8307;1139.2711;282.2276;1333.6945;983.3771
-510.6030;253.2061;917.2253;-479.4879;349.8475;1139.2859;282.4920;1333.5496;983.4316
-510.6710;253.2765;917.2204;-479.5385;349.8640;1139.2968;282.6156;1333.4865;983.6646
-510.7383;253.3350;917.2156;-479.5879;349.8879;1139.3061;282.6580;1333.4480;983.6965
-510.7986;253.3901;917.2145;-479.6278;349.9213;1139.3141;282.9017;1333.3098;983.6324
-510.8563;253.4429;917.2121;-479.6738;349.9527;1139.3250;282.9699;1333.2587;983.5969
-510.9144;253.4912;917.2138;-479.7139;349.9868;1139.3388;283.1656;1333.1323;983.5004
-510.9761;253.5424;917.2148;-479.7636;350.0188;1139.3555;283.1324;1333.1233;983.4150
-511.0340;253.5881;917.2330;-479.8029;350.0517;1139.3678;283.2704;1333.0239;983.2515
-511.0923;253.6329;917.2340;-479.8491;350.0811;1139.3796;283.3687;1332.9484;983.1926
-511.1435;253.6885;917.2351;-479.9002;350.1113;1139.3934;283.5356;1332.8473;983.2369
-511.2014;253.7397;917.2424;-479.9505;350.1426;1139.4149;283.7207;1332.7506;983.4091
-511.2543;253.8007;917.2404;-479.9992;350.1692;1139.4340;283.8892;1332.6633;983.5685
-511.3089;253.8621;917.2523;-480.0443;350.1944;1139.4605;284.0379;1332.5840;983.6968
-511.3635;253.9196;917.2621;-480.0798;350.2170;1139.4824;284.3652;1332.4195;983.8758
-511.4125;253.9787;917.2732;-480.1151;350.2456;1139.5062;284.4963;1332.3509;983.9739
-511.4615;254.0301;917.2833;-480.1457;350.2734;1139.5226;284.5219;1332.3333;984.0175
-511.5097;254.0858;917.2969;-480.1802;350.3049;1139.5392;284.5838;1332.3108;984.0862
-511.5599;254.1299;917.3133;-480.2200;350.3328;1139.5534;284.7787;1332.2210;984.2564
-511.6106;254.1713;917.3242;-480.2453;350.3688;1139.5591;284.6480;1332.3001;984.2755
-511.6593;254.2158;917.3294;-480.2803;350.4043;1139.5636;284.6418;1332.3300;984.4505
-511.7057;254.2445;917.3519;-480.3138;350.4441;1139.5701;284.6823;1332.3333;984.6575
-511.7465;254.2718;917.3665;-480.3479;350.4808;1139.5734;284.5787;1332.4133;984.8514
-511.7711;254.3399;917.3463;-480.3732;350.5222;1139.5770;284.5647;1332.4377;984.8861
-511.8174;254.3587;917.3759;-480.3934;350.5649;1139.5788;284.4668;1332.5019;984.8537
-511.8424;254.4111;917.3830;-480.4099;350.6179;1139.5889;284.3935;1332.5617;984.8026
-511.8764;254.4368;917.4028;-480.4281;350.6694;1139.5957;284.0970;1332.7356;984.7686
-511.9119;254.4518;917.4241;-480.4485;350.7213;1139.5989;284.0196;1332.8070;984.8126
-511.9322;254.5173;917.4176;-480.4617;350.7820;1139.5986;284.0112;1332.8431;984.7816
-511.9484;254.5649;917.4097;-480.4796;350.8383;1139.5974;283.8853;1332.9357;984.7792
-511.9811;254.5943;917.4310;-480.4964;350.9011;1139.5932;283.7133;1333.0535;984.7534
-512.0144;254.6118;917.4512;-480.5210;350.9562;1139.5878;283.7030;1333.0890;984.9039
-512.0034;254.6805;917.2431;-480.5395;351.0171;1139.5787;283.6338;1333.1788;985.0756
-512.0206;254.7115;917.1278;-480.5552;351.0842;1139.5678;283.4907;1333.2933;985.0332
-512.0445;254.7536;917.0657;-480.5700;351.1581;1139.5640;283.5500;1333.3124;985.0297
-512.0645;254.8008;917.0126;-480.5798;351.2306;1139.5581;283.4305;1333.4148;984.9531
-512.0907;254.8471;916.9855;-480.5932;351.3038;1139.5520;283.4796;1333.4372;984.9634
-512.1143;254.8984;916.9676;-480.5997;351.3822;1139.5508;283.4283;1333.5133;984.9528
-512.1354;254.9580;916.9567;-480.6013;351.4659;1139.5479;283.4917;1333.5410;984.9514
-512.1494;255.0291;916.9370;-480.6034;351.5491;1139.5424;283.4468;1333.6214;984.9846
-512.1498;255.0978;916.9045;-480.6063;351.6369;1139.5389;283.4329;1333.7076;985.2137
-512.1620;255.1750;916.8875;-480.6124;351.7233;1139.5350;283.3279;1333.8315;985.3769
-512.1869;255.2719;916.8920;-480.6269;351.8115;1139.5307;283.0996;1334.0232;985.6585
-512.2051;255.3718;916.8959;-480.6398;351.8995;1139.5295;283.0708;1334.1084;985.9446
-512.2236;255.4736;916.8913;-480.6557;351.9897;1139.5252;282.9070;1334.2539;986.1117
-512.2338;255.5749;916.8879;-480.6790;352.0768;1139.5217;282.9704;1334.2918;986.3532
-512.2464;255.6792;916.8796;-480.6931;352.1626;1139.5042;283.0002;1334.3326;986.3352
-512.2519;255.7933;916.8587;-480.7089;352.2541;1139.4908;283.0247;1334.3887;986.2673
-512.2556;255.9043;916.8431;-480.7239;352.3475;1139.4874;283.2743;1334.3141;986.1090
-512.2465;255.9869;916.8142;-480.7407;352.4441;1139.4880;283.5226;1334.2452;985.9426
-512.2662;256.1207;916.8128;-480.7617;352.5489;1139.4974;283.9609;1334.0848;985.8481
-512.2905;256.2383;916.8203;-480.7772;352.6508;1139.5019;284.1559;1334.0595;985.7261
-512.3125;256.3604;916.8180;-480.7902;352.7558;1139.5061;284.3150;1334.0461;985.5306
-512.3221;256.4878;916.8046;-480.8132;352.8554;1139.5163;284.4438;1334.0571;985.5491
-512.3287;256.6057;916.7912;-480.8460;352.9535;1139.5258;284.5233;1334.1003;985.6663
-512.3461;256.6875;916.7958;-480.8732;353.0592;1139.5397;284.8568;1334.0026;985.6869
-512.3620;256.7594;916.8069;-480.9126;353.1514;1139.5475;285.0488;1333.9778;985.7945
-512.3801;256.8160;916.8104;-480.9498;353.2495;1139.5530;285.1299;1334.0116;985.7785
-512.3892;256.8991;916.7821;-480.9944;353.3366;1139.5496;285.1768;1334.0534;985.7684
-512.4108;256.9686;916.7635;-481.0414;353.4205;1139.5489;285.0616;1334.1986;986.0142
-512.4364;257.0380;916.7517;-481.0901;353.5049;1139.5434;285.1822;1334.2056;986.0387
-512.4939;257.0584;916.7758;-481.1457;353.5874;1139.5405;285.2208;1334.2612;986.1091
-512.5377;257.1137;916.7745;-481.1949;353.6666;1139.5290;285.0368;1334.4001;985.8372
-512.6605;257.3001;916.7492;-481.2447;353.7445;1139.5258;284.8444;1334.5548;985.7574
-512.7772;257.4175;916.7825;-481.3087;353.8173;1139.5279;284.6207;1334.7299;985.8666
-512.8586;257.5343;916.7685;-481.3684;353.8917;1139.5319;284.4570;1334.8745;985.9672
-512.9442;257.6204;916.7977;-481.4361;353.9599;1139.5430;284.3149;1335.0106;986.1243
-513.0079;257.7175;916.7799;-481.5094;354.0241;1139.5576;284.0314;1335.2146;986.2343
-513.1012;257.7523;916.8299;-481.5797;354.0843;1139.5710;283.7484;1335.4107;986.2938
-513.1821;257.8001;916.8443;-481.6466;354.1430;1139.5812;283.4177;1335.6222;986.2015
-513.2558;257.8441;916.8373;-481.7129;354.1981;1139.5857;283.1684;1335.7887;986.0873
-513.3427;257.8514;916.8724;-481.7815;354.2493;1139.5885;282.8800;1335.9624;985.8708
-513.4251;257.8550;916.9046;-481.8648;354.2922;1139.5915;282.5594;1336.1674;985.8413
-513.5018;257.8498;916.9294;-481.9415;354.3290;1139.5905;282.3187;1336.3191;985.7468
-513.5718;257.8308;916.9438;-482.0058;354.3682;1139.5889;282.1875;1336.4187;985.5342
-513.6342;257.7930;916.9565;-482.0776;354.3993;1139.5857;281.7668;1336.6581;985.3965
-513.6970;257.7525;916.9691;-482.1372;354.4340;1139.5753;281.3043;1336.9008;985.0781
-513.7570;257.6990;916.9794;-482.2009;354.4591;1139.5640;280.8431;1337.1439;984.8659
-513.8177;257.6518;916.9853;-482.2718;354.4826;1139.5586;280.3919;1337.3830;984.7547
-513.8849;257.5993;917.0063;-482.3420;354.5062;1139.5604;279.7752;1337.7055;984.6438
-513.9481;257.5471;917.0242;-482.4150;354.5290;1139.5582;279.2502;1337.9937;984.6552
-514.0153;257.5023;917.0540;-482.4804;354.5516;1139.5573;278.6887;1338.2827;984.5714
-514.0833;257.4593;917.0731;-482.5409;354.5749;1139.5516;278.2711;1338.5193;984.6001
-514.1424;257.4200;917.0960;-482.6049;354.6006;1139.5481;277.8887;1338.7079;984.3632
-514.1930;257.4043;917.1142;-482.6757;354.6284;1139.5457;277.4366;1338.9389;984.2145
-514.2431;257.3785;917.1258;-482.7423;354.6577;1139.5448;277.2622;1339.0346;984.0769
-514.2904;257.3600;917.1459;-482.8099;354.6963;1139.5500;276.9878;1339.2045;984.1368
-514.3475;257.3122;917.1839;-482.8759;354.7325;1139.5561;276.3978;1339.5404;984.3490
