RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-506.0670;278.0922;908.4797;-471.2643;368.4757;1130.9003;-423.5271;367.7635;1459.4485
-505.9594;278.1155;908.3855;-470.9739;368.2789;1130.8102;-423.4435;368.0511;1459.4670
-505.7436;278.1365;908.2438;-470.7548;368.4882;1130.8073;-423.2180;367.8888;1459.4501
-505.4902;278.2440;908.1977;-470.4912;368.3647;1130.7023;-423.0869;368.1142;1459.4259
-505.2403;278.3324;908.1563;-470.2613;368.4226;1130.6171;-422.8988;368.1345;1459.3940
-505.0078;278.4191;908.0874;-470.0248;368.4828;1130.5419;-422.7054;368.1847;1459.3556
-504.6837;278.5342;908.0597;-469.7942;368.7662;1130.5446;-422.4652;368.0549;1459.3113
-504.4853;278.6466;907.9984;-469.5134;368.6332;1130.3787;-422.3365;368.3832;1459.2615
-504.2643;278.7606;907.9056;-469.2549;368.9569;1130.3818;-422.1369;368.3412;1459.2297
-503.8834;278.9657;907.9529;-469.0180;368.8831;1130.2346;-421.9870;368.6555;1459.1474
-503.7568;279.1038;907.8682;-468.7753;368.9237;1130.0911;-421.8377;368.8858;1459.0785
-503.5480;279.2753;907.8107;-468.5527;369.3916;1130.1400;-421.6019;368.7500;1459.0217
-503.2330;279.4571;907.7369;-468.3102;369.5385;1130.0875;-421.4313;368.9070;1458.9555
-502.8819;279.6611;907.7175;-468.0735;369.9029;1130.1310;-421.2182;368.9401;1458.9036
-502.7012;279.8776;907.6870;-467.8262;370.1937;1130.1651;-421.0044;369.0430;1458.8462
-502.4379;280.1411;907.6798;-467.5978;370.4448;1130.1575;-420.7960;369.1361;1458.7970
-502.1977;280.3828;907.5859;-467.3668;370.6925;1130.1612;-420.6099;369.2481;1458.7802
-501.9259;280.6507;907.5929;-467.1129;370.9135;1130.1570;-420.4297;369.4154;1458.7788
-501.7149;280.9078;907.5665;-466.8275;371.1863;1130.2423;-420.2769;369.6049;1458.7951
-501.4175;281.1940;907.5563;-466.6014;371.3791;1130.1815;-420.0843;369.7610;1458.7695
-501.0532;281.5176;907.5854;-466.3475;371.5801;1130.1566;-419.9027;369.9300;1458.7564
-500.7921;281.8179;907.6005;-466.1208;371.7834;1130.1231;-419.6912;370.0181;1458.7386
-500.5926;282.1214;907.6223;-465.8775;371.9911;1130.1037;-419.4978;370.0708;1458.7428
-500.4324;282.4626;907.5886;-465.6209;372.2028;1130.0889;-419.3238;370.0924;1458.7620
-500.3008;282.8382;907.5424;-465.3816;372.4255;1130.1010;-419.1420;370.0701;1458.7755
-500.1866;283.1912;907.4644;-465.1382;372.6437;1130.1141;-418.9643;370.0608;1458.7807
-499.8979;283.5251;907.5172;-464.9054;372.8586;1130.1133;-418.7885;370.0554;1458.7747
-499.6680;283.8939;907.4979;-464.6788;373.0590;1130.0859;-418.6254;370.0606;1458.7592
-499.5777;284.2738;907.3489;-464.4702;373.2644;1130.0538;-418.4582;370.0428;1458.7475
-499.3862;284.6498;907.2607;-464.2489;373.4727;1130.0344;-418.2889;370.0332;1458.7367
-499.1810;285.0162;907.1616;-464.0198;373.6686;1130.0272;-418.1273;370.0707;1458.7382
-498.9297;285.3853;907.1408;-463.7854;373.8687;1130.0270;-417.9717;370.0966;1458.7446
-498.7754;285.7563;907.0442;-463.5526;374.0671;1130.0216;-417.8032;370.1243;1458.7476
-498.4680;286.0584;907.1100;-463.3307;374.2394;1129.9867;-417.6056;370.1075;1458.7343
-498.2379;286.4126;907.0683;-463.0871;374.4179;1129.9716;-417.4213;370.0901;1458.7348
-498.0298;286.7691;907.0167;-462.8477;374.6090;1129.9842;-417.2231;370.0756;1458.7349
-497.8223;287.1322;906.9620;-462.5737;374.8391;1130.0696;-417.0190;370.1037;1458.7471
-497.6138;287.4823;906.9112;-462.3300;375.0216;1130.0844;-416.8070;370.0910;1458.7592
-497.5068;287.8508;906.7872;-462.0873;375.1978;1130.1261;-416.5764;370.0798;1458.7851
-497.3127;288.1983;906.7776;-461.8702;375.3367;1130.1220;-416.3153;370.0609;1458.7991
-497.0916;288.5525;906.7674;-461.6283;375.4795;1130.1564;-416.0664;370.0645;1458.8380
-496.8625;288.8491;906.8234;-461.3845;375.6181;1130.1919;-415.8386;370.0348;1458.8957
-496.6915;289.1510;906.8311;-461.1401;375.7454;1130.2503;-415.6153;370.0211;1458.9591
-496.5319;289.4557;906.8656;-460.8926;375.8700;1130.3208;-415.3539;370.0425;1459.0106
-496.3308;289.7460;906.9073;-460.6563;375.9757;1130.3706;-415.0625;370.0769;1459.0499
-496.1499;290.0221;906.9258;-460.3982;376.0881;1130.4486;-414.7742;370.0992;1459.1137
-495.9783;290.2723;906.9777;-460.1200;376.2195;1130.5634;-414.4897;370.1543;1459.2038
-495.8374;290.5153;907.0284;-459.8397;376.3200;1130.6417;-414.2099;370.2316;1459.3035
-495.7103;290.7553;907.0948;-459.5636;376.4160;1130.7218;-413.9003;370.3208;1459.3968
-495.5829;290.9526;907.2183;-459.2781;376.5171;1130.8060;-413.5546;370.4480;1459.4814
-495.4605;291.1607;907.2978;-458.9948;376.6307;1130.8869;-413.2184;370.5892;1459.5759
-495.3500;291.3570;907.3747;-458.7057;376.7710;1130.9977;-412.8756;370.7699;1459.6678
-495.2515;291.5477;907.4503;-458.4323;376.8982;1131.0804;-412.5299;370.9928;1459.7493
-495.1491;291.7112;907.5302;-458.1750;377.0443;1131.1597;-412.1408;371.1963;1459.8033
-495.0680;291.8574;907.6208;-457.9171;377.1950;1131.2324;-411.7588;371.3947;1459.8596
-494.9675;291.9632;907.7774;-457.6479;377.3586;1131.3255;-411.3596;371.6529;1459.8981
-494.8964;292.0728;907.8982;-457.3927;377.5570;1131.4537;-410.9555;371.8956;1459.9223
-494.8556;292.1610;908.0033;-457.1048;377.7803;1131.6123;-410.5580;372.2160;1459.9692
-494.7496;292.2636;908.1607;-456.8517;378.0024;1131.7253;-410.1741;372.5075;1460.0151
-494.7246;292.3891;908.1922;-456.6193;378.1966;1131.7995;-409.7721;372.8326;1460.0288
-494.6047;292.4575;908.3770;-456.3821;378.4145;1131.8936;-409.3582;373.2118;1460.0467
-494.5035;292.5087;908.5825;-456.1218;378.6806;1132.0244;-408.9898;373.6295;1460.1040
-494.4347;292.5917;908.7237;-455.8655;378.9783;1132.1822;-408.6366;374.0979;1460.1757
-494.3534;292.6519;908.9038;-455.6367;379.2707;1132.3011;-408.2837;374.5114;1460.2402
-494.2830;292.7319;909.0584;-455.3941;379.5498;1132.3836;-407.9122;374.9315;1460.2918
-494.2028;292.8064;909.2220;-455.1654;379.8412;1132.4641;-407.5311;375.3009;1460.3389
-494.1267;292.8880;909.3894;-454.9376;380.1254;1132.5418;-407.1557;375.6665;1460.3789
-494.0462;292.9651;909.5622;-454.7048;380.4221;1132.6194;-406.7735;375.9972;1460.4234
-493.9592;293.0434;909.7404;-454.4729;380.7242;1132.6837;-406.3986;376.3228;1460.4554
-493.8801;293.1383;909.8853;-454.2548;381.0157;1132.7488;-406.0365;376.6094;1460.4911
-493.7854;293.2632;910.0079;-454.0120;381.3357;1132.8211;-405.6731;376.9193;1460.5272
-493.6526;293.3629;910.1723;-453.7615;381.6336;1132.8525;-405.3441;377.2798;1460.5781
-493.5315;293.4748;910.3434;-453.4975;381.9459;1132.8975;-405.0113;377.6629;1460.6236
-493.4195;293.6455;910.4470;-453.2295;382.2717;1132.9573;-404.6713;378.0300;1460.6670
-493.2960;293.8076;910.5620;-452.9642;382.5668;1132.9926;-404.3448;378.4006;1460.7186
-493.1551;293.9792;910.7163;-452.6913;382.8783;1133.0516;-404.0151;378.7211;1460.7690
-493.0122;294.1668;910.8501;-452.3976;383.1927;1133.0978;-403.6899;379.0496;1460.8126
-492.8525;294.3617;910.9577;-452.0954;383.4970;1133.1552;-403.3697;379.3644;1460.8613
-492.6919;294.5991;911.0252;-451.8029;383.8111;1133.2133;-403.0212;379.6412;1460.8862
-492.5340;294.8961;911.0517;-451.5217;384.1022;1133.2616;-402.7041;379.8726;1460.9403
-492.3554;295.1916;911.1009;-451.2282;384.3816;1133.3023;-402.3724;380.1598;1460.9801
-492.1517;295.4824;911.1427;-450.9082;384.6715;1133.3795;-402.0838;380.4225;1461.0622
-492.0067;295.8098;911.1245;-450.5968;384.9469;1133.4547;-401.7675;380.6931;1461.1207
-491.8372;296.1484;911.1459;-450.2948;385.2202;1133.5275;-401.4556;380.9025;1461.1745
-491.6841;296.4850;911.0977;-449.9857;385.4841;1133.5952;-401.1524;381.0753;1461.2429
-491.4595;296.8198;911.1091;-449.6578;385.7410;1133.6530;-400.8383;381.2593;1461.2873
-491.2101;297.1734;911.1720;-449.3185;386.0042;1133.7088;-400.5535;381.4282;1461.3393
-491.0299;297.5964;911.1014;-449.0009;386.2369;1133.7393;-400.2818;381.5664;1461.4010
-490.8054;298.0065;911.0849;-448.6783;386.4852;1133.7986;-399.9938;381.6881;1461.4561
-490.5530;298.4364;911.0996;-448.3696;386.7471;1133.8936;-399.7050;381.7787;1461.5180
-490.3164;298.8833;911.0921;-448.0939;387.0062;1133.9724;-399.4271;381.8234;1461.5967
-490.0423;299.3321;911.1270;-447.8191;387.2736;1134.0794;-399.1457;381.8188;1461.6744
-489.8077;299.7865;911.1667;-447.5586;387.5184;1134.1611;-398.8806;381.8214;1461.7512
-489.4814;300.1920;911.3095;-447.2923;387.7866;1134.2597;-398.6468;381.8219;1461.8465
-489.2882;300.6762;911.2057;-447.0307;388.0673;1134.3501;-398.4246;381.7961;1461.9421
-488.9706;301.0883;911.3353;-446.7801;388.3427;1134.4554;-398.2020;381.7813;1462.0265
-488.8105;301.6083;911.2264;-446.5685;388.5854;1134.5134;-397.9761;381.7254;1462.0950
-488.6231;302.1090;911.1198;-446.3739;388.8594;1134.5838;-397.7657;381.6648;1462.1657
-488.3552;302.5814;911.1472;-446.1747;389.1244;1134.6382;-397.5688;381.6118;1462.2305
-488.0812;303.0082;911.2019;-445.9827;389.3913;1134.7090;-397.3707;381.5661;1462.2820
-487.8724;303.4821;911.1646;-445.7791;389.6562;1134.7786;-397.1963;381.5709;1462.3384
-487.6401;303.9067;911.2129;-445.5817;389.9467;1134.8434;-397.0312;381.6050;1462.3866
-487.4938;304.3360;911.1925;-445.3805;390.2306;1134.8845;-396.8947;381.6253;1462.4266
-487.4406;304.8554;911.0156;-445.2302;390.4920;1134.8988;-396.7413;381.6263;1462.4488
-487.3124;305.3610;910.8654;-445.1075;390.7407;1134.8984;-396.5995;381.6173;1462.4608
-487.0449;305.7595;910.9088;-444.9808;390.9830;1134.9167;-396.4650;381.6481;1462.4753
-486.8857;306.1741;910.9043;-444.8335;391.2240;1134.9654;-396.3518;381.7065;1462.4959
-486.7413;306.5367;910.9724;-444.6893;391.4553;1134.9996;-396.2546;381.7353;1462.5200
-486.6492;306.9492;910.9272;-444.5443;391.6777;1135.0436;-396.1615;381.7278;1462.5441
-486.4798;307.3681;910.7676;-444.4280;391.8863;1135.0638;-396.0768;381.7016;1462.5732
-486.4217;307.7211;910.7925;-444.3473;392.1063;1135.0744;-395.9954;381.6579;1462.5866
-486.3687;308.0438;910.8135;-444.2823;392.3138;1135.0836;-395.9174;381.5843;1462.5936
-486.3731;308.3547;910.8085;-444.2561;392.5131;1135.0888;-395.8455;381.5225;1462.6014
-486.2847;308.6128;910.7812;-444.2428;392.7273;1135.1303;-395.7802;381.4605;1462.6123
-486.2623;308.8303;910.8261;-444.2160;392.9283;1135.1669;-395.7486;381.4016;1462.6450
-486.3315;309.0214;910.9296;-444.2044;393.1300;1135.2133;-395.7282;381.3323;1462.6844
-486.4240;309.1779;911.0206;-444.2321;393.3332;1135.2737;-395.7095;381.2476;1462.7151
-486.5599;309.3341;911.0030;-444.3003;393.5244;1135.3230;-395.7008;381.1679;1462.7552
-486.5738;309.3396;911.2080;-444.3712;393.7135;1135.3891;-395.7279;381.1175;1462.8153
-486.7010;309.4033;911.2411;-444.4354;393.8604;1135.4508;-395.7855;381.1320;1462.8913
-486.7319;309.3475;911.4016;-444.5148;393.9784;1135.5054;-395.8523;381.1419;1462.9622
-486.8179;309.2772;911.5226;-444.6195;394.0757;1135.5508;-395.9202;381.1617;1463.0234
-486.9402;309.1958;911.6173;-444.7387;394.1588;1135.5888;-395.9797;381.1667;1463.0723
-487.0792;309.0707;911.6911;-444.8818;394.2106;1135.6189;-396.0401;381.1005;1463.1176
-487.2388;308.9087;911.7814;-445.0289;394.2171;1135.6429;-396.0883;381.0206;1463.1491
-487.4094;308.6992;911.9131;-445.1904;394.1840;1135.6689;-396.1410;380.9489;1463.1799
-487.5658;308.4477;912.0205;-445.3808;394.1126;1135.7012;-396.1900;380.9171;1463.2039
-487.7380;308.1205;912.1886;-445.5802;393.9872;1135.7209;-396.2460;380.8934;1463.2315
-487.8981;307.7626;912.3554;-445.7876;393.8395;1135.7671;-396.3048;380.8896;1463.2576
-488.0813;307.4167;912.4219;-445.9989;393.6460;1135.8055;-396.3601;380.8867;1463.2776
-488.2506;307.0172;912.4707;-446.1992;393.4023;1135.8386;-396.4321;380.8805;1463.3029
-488.4032;306.5824;912.5293;-446.3966;393.1147;1135.8673;-396.5101;380.8416;1463.3276
-488.6010;306.1267;912.5780;-446.5978;392.7975;1135.8888;-396.5903;380.7436;1463.3487
-488.7783;305.5843;912.6838;-446.8116;392.4305;1135.9342;-396.6643;380.6313;1463.3615
-488.9855;305.0036;912.6926;-447.0417;391.9969;1135.9772;-396.7393;380.4729;1463.3679
-489.1922;304.3814;912.8272;-447.3043;391.5083;1135.9787;-396.8050;380.2828;1463.3583
-489.4350;303.7485;912.8038;-447.5341;390.9894;1136.0067;-396.8975;380.1170;1463.3615
-489.7220;303.0823;912.7429;-447.7506;390.4339;1136.0560;-397.0041;379.9616;1463.3819
-489.8965;302.4042;912.8489;-447.9815;389.8541;1136.0749;-397.0996;379.7312;1463.3922
-490.0848;301.7077;912.7489;-448.1954;389.2401;1136.1007;-397.1968;379.5018;1463.4042
-490.3166;300.9947;912.7994;-448.3988;388.6333;1136.1466;-397.2873;379.2413;1463.4115
-490.4138;300.3120;912.8915;-448.6085;387.9727;1136.1550;-397.4020;378.9622;1463.4188
