LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
12.9228;194.5970;778.0250;NaN;NaN;NaN;NaN;NaN;NaN
12.9929;194.6175;778.0539;NaN;NaN;NaN;NaN;NaN;NaN
12.5994;194.4614;778.0923;NaN;NaN;NaN;NaN;NaN;NaN
12.9515;194.6164;778.1052;NaN;NaN;NaN;NaN;NaN;NaN
12.4813;194.4919;778.2147;NaN;NaN;NaN;NaN;NaN;NaN
12.8848;194.6519;778.2298;NaN;NaN;NaN;NaN;NaN;NaN
12.4272;194.2930;777.7634;NaN;NaN;NaN;NaN;NaN;NaN
12.3056;194.4358;778.1008;NaN;NaN;NaN;NaN;NaN;NaN
12.5165;194.6600;778.3105;NaN;NaN;NaN;NaN;NaN;NaN
12.2145;194.4228;778.0601;NaN;NaN;NaN;NaN;NaN;NaN
12.1662;194.4570;778.1614;NaN;NaN;NaN;NaN;NaN;NaN
12.2306;194.4143;777.9578;NaN;NaN;NaN;NaN;NaN;NaN
12.2143;194.3847;777.7836;NaN;NaN;NaN;NaN;NaN;NaN
12.1470;194.6383;778.1885;NaN;NaN;NaN;NaN;NaN;NaN
12.1260;194.6472;778.1075;NaN;NaN;NaN;NaN;NaN;NaN
12.1287;194.7481;778.1335;NaN;NaN;NaN;NaN;NaN;NaN
12.4060;194.9999;778.2974;NaN;NaN;NaN;NaN;NaN;NaN
12.2832;194.7397;777.8155;NaN;NaN;NaN;NaN;NaN;NaN
12.7133;194.9308;777.8560;NaN;NaN;NaN;NaN;NaN;NaN
12.1690;194.7323;777.4912;NaN;NaN;NaN;NaN;NaN;NaN
12.2588;194.8403;777.4838;NaN;NaN;NaN;NaN;NaN;NaN
12.5631;195.1059;777.6980;NaN;NaN;NaN;NaN;NaN;NaN
12.2396;195.0250;777.3953;NaN;NaN;NaN;NaN;NaN;NaN
12.0630;195.0256;777.3125;NaN;NaN;NaN;NaN;NaN;NaN
12.4167;195.2920;777.7460;NaN;NaN;NaN;NaN;NaN;NaN
12.2865;195.5660;778.2625;NaN;NaN;NaN;NaN;NaN;NaN
12.1057;195.3909;777.8652;NaN;NaN;NaN;NaN;NaN;NaN
12.1150;195.6157;778.1480;NaN;NaN;NaN;NaN;NaN;NaN
