RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-499.6117;229.5576;914.9264;-484.3098;329.2234;1137.9329;187.7300;328.2846;1877.2692
-499.6057;229.8122;914.8561;-484.2890;329.3966;1137.8947;187.7447;328.2109;1877.2503
-499.5964;230.0565;914.7732;-484.2685;329.5616;1137.8570;187.6786;328.1486;1877.2990
-499.5967;230.3100;914.7123;-484.2488;329.7248;1137.8188;187.7594;327.9116;1877.2176
-499.6062;230.5560;914.6531;-484.2287;329.8809;1137.7720;187.6155;327.7053;1877.3116
-499.6192;230.7597;914.5919;-484.2032;330.0364;1137.7244;187.6175;327.4990;1877.2911
-499.6185;230.9813;914.5237;-484.1789;330.1901;1137.6743;187.4382;327.2883;1877.4169
-499.6224;231.1580;914.4894;-484.1578;330.3394;1137.6306;187.3710;327.0924;1877.4548
-499.5979;231.3467;914.3842;-484.1242;330.4806;1137.5750;187.2103;326.9388;1877.5692
-499.5969;231.5219;914.3488;-484.0947;330.6240;1137.5277;187.1349;326.7536;1877.6185
-499.5708;231.6928;914.2247;-484.0630;330.7652;1137.4789;186.9485;326.5208;1877.7560
-499.5634;231.8458;914.2013;-484.0334;330.9087;1137.4291;186.7008;326.3737;1877.9409
-499.5492;232.0106;914.1177;-484.0082;331.0496;1137.3918;186.5178;326.2994;1878.0855
-499.5391;232.1796;914.0625;-483.9891;331.1806;1137.3665;186.4463;326.1701;1878.1442
-499.5393;232.3214;914.0867;-483.9745;331.2985;1137.3402;186.4608;326.0671;1878.1269
-499.4977;232.4631;913.9570;-483.9651;331.4085;1137.3134;186.6207;325.9156;1877.9836
-499.4871;232.5862;913.9070;-483.9598;331.5124;1137.2884;186.6944;325.6865;1877.9048
-499.4818;232.6975;913.8871;-483.9620;331.6073;1137.2728;186.6581;325.5023;1877.9213
-499.4673;232.7927;913.8613;-483.9602;331.6936;1137.2480;186.5880;325.3995;1877.9613
-499.4548;232.8785;913.8430;-483.9666;331.7699;1137.2189;186.5518;325.3110;1877.9624
-499.4259;232.9752;913.7799;-483.9631;331.8427;1137.1807;186.4707;325.2651;1878.0001
-499.4213;233.0646;913.7571;-483.9611;331.9099;1137.1502;186.3883;325.1197;1878.0421
-499.4213;233.1359;913.7443;-483.9623;331.9690;1137.1282;186.3696;325.0368;1878.0407
-499.4291;233.2121;913.7685;-483.9629;332.0280;1137.0985;186.2552;324.9728;1878.1087
-499.4293;233.2826;913.7541;-483.9647;332.0811;1137.0687;186.1360;324.9303;1878.1800
-499.4083;233.3368;913.6758;-483.9672;332.1253;1137.0443;185.9287;324.8065;1878.3241
-499.3968;233.3774;913.6051;-483.9686;332.1626;1137.0205;185.9374;324.6812;1878.2956
-499.4071;233.4082;913.6128;-483.9680;332.1997;1136.9862;185.9182;324.6773;1878.2832
-499.3995;233.4497;913.5557;-483.9698;332.2305;1136.9559;185.8379;324.5822;1878.3186
-499.4026;233.4851;913.5348;-483.9746;332.2590;1136.9358;185.8316;324.5532;1878.3054
-499.4083;233.4972;913.5513;-483.9784;332.2828;1136.9161;185.7189;324.4761;1878.3793
-499.4067;233.5207;913.5292;-483.9835;332.3028;1136.8927;185.6807;324.4800;1878.3903
-499.4099;233.5327;913.5277;-483.9910;332.3181;1136.8729;185.5931;324.3889;1878.4390
-499.4019;233.5335;913.4964;-484.0011;332.3313;1136.8593;185.4426;324.3320;1878.5443
-499.4037;233.5367;913.4747;-484.0161;332.3380;1136.8436;185.3611;324.2906;1878.5861
-499.4053;233.5272;913.4743;-484.0320;332.3438;1136.8264;185.2834;324.2380;1878.6197
-499.4123;233.5156;913.4831;-484.0445;332.3484;1136.8132;185.0522;324.3132;1878.7907
-499.4148;233.5029;913.5000;-484.0582;332.3493;1136.8008;185.0306;324.2686;1878.7870
-499.4163;233.4877;913.4968;-484.0708;332.3460;1136.7838;185.0029;324.2463;1878.7844
-499.4209;233.4412;913.5128;-484.0874;332.3345;1136.7709;184.8988;324.2116;1878.8436
-499.4275;233.4163;913.5177;-484.1039;332.3212;1136.7686;184.8484;324.2480;1878.8734
-499.4307;233.3879;913.5088;-484.1217;332.3144;1136.7739;184.7662;324.3140;1878.9383
-499.4347;233.3725;913.5208;-484.1376;332.3049;1136.7775;184.7380;324.3274;1878.9551
-499.4362;233.3541;913.5550;-484.1477;332.2913;1136.7793;184.6037;324.3914;1879.0639
-499.4343;233.3325;913.5684;-484.1608;332.2813;1136.7885;184.5550;324.4290;1879.1057
-499.4390;233.3136;913.5964;-484.1820;332.2683;1136.7969;184.4690;324.4873;1879.1717
-499.4417;233.2911;913.6106;-484.1976;332.2621;1136.8070;184.2870;324.5301;1879.3224
-499.4318;233.2802;913.6331;-484.2164;332.2560;1136.8246;184.2603;324.6215;1879.3526
-499.4271;233.2716;913.6493;-484.2374;332.2493;1136.8384;184.2357;324.7245;1879.3746
-499.4218;233.2545;913.6429;-484.2622;332.2411;1136.8530;184.1882;324.7656;1879.4106
-499.4231;233.2557;913.6118;-484.2909;332.2283;1136.8677;184.1390;324.8575;1879.4459
-499.4303;233.2478;913.6621;-484.3153;332.2168;1136.8881;184.0615;324.9273;1879.5137
-499.4407;233.2370;913.6791;-484.3421;332.2072;1136.9080;183.9761;325.0282;1879.5863
-499.4479;233.2347;913.6896;-484.3755;332.2001;1136.9317;183.8260;325.1659;1879.7120
-499.4542;233.2357;913.6635;-484.4104;332.1914;1136.9564;183.7844;325.3893;1879.7509
-499.4744;233.2378;913.7030;-484.4425;332.1894;1136.9826;183.7121;325.5674;1879.8161
-499.5047;233.2320;913.7477;-484.4765;332.1868;1137.0056;183.6471;325.6904;1879.8668
-499.5417;233.2230;913.7645;-484.5098;332.1852;1137.0259;183.5227;325.7931;1879.9627
-499.5804;233.2191;913.8004;-484.5494;332.1880;1137.0527;183.4798;325.8777;1879.9940
-499.6222;233.2136;913.8260;-484.5892;332.1972;1137.0696;183.3445;326.0128;1880.0918
-499.6650;233.1963;913.8091;-484.6320;332.2060;1137.0808;183.2909;326.0374;1880.1100
-499.7130;233.1953;913.7677;-484.6830;332.2187;1137.0934;183.2572;325.9927;1880.1056
-499.7732;233.2033;913.7584;-484.7365;332.2320;1137.1047;183.2316;325.9213;1880.0896
-499.8276;233.2128;913.7253;-484.7960;332.2500;1137.1158;183.1962;325.8653;1880.0762
-499.8830;233.2060;913.7380;-484.8515;332.2674;1137.1238;183.2200;325.8779;1880.0136
-499.9455;233.2147;913.7535;-484.9088;332.2831;1137.1391;183.2436;325.8991;1879.9550
-500.0082;233.2455;913.7432;-484.9673;332.3011;1137.1609;183.2660;325.9620;1879.9057
-500.0722;233.2772;913.7276;-485.0295;332.3180;1137.1846;183.3125;325.9780;1879.8313
-500.1457;233.3256;913.7388;-485.0891;332.3302;1137.2095;183.3075;326.0741;1879.8061
-500.2210;233.3720;913.7613;-485.1553;332.3466;1137.2474;183.3502;326.1459;1879.7491
-500.2997;233.4303;913.8004;-485.2187;332.3712;1137.2842;183.3582;326.2289;1879.7212
-500.3768;233.4723;913.8520;-485.2841;332.4018;1137.3229;183.2807;326.3604;1879.7669
-500.4533;233.5226;913.9201;-485.3463;332.4425;1137.3563;183.2637;326.4433;1879.7588
-500.5335;233.5711;913.9794;-485.4118;332.4843;1137.3789;183.3028;326.5669;1879.6921
-500.6048;233.5878;913.9916;-485.4805;332.5349;1137.3969;183.2604;326.6710;1879.6841
-500.6896;233.6243;914.0086;-485.5553;332.5939;1137.4136;183.1723;326.8266;1879.7093
-500.7704;233.6744;914.0119;-485.6310;332.6597;1137.4268;183.1731;327.0652;1879.6600
-500.8511;233.7228;913.9980;-485.7067;332.7341;1137.4312;183.1639;327.2754;1879.6080
-500.9435;233.7578;914.0144;-485.7818;332.8149;1137.4332;183.0851;327.5296;1879.6129
-501.0379;233.8094;914.0531;-485.8606;332.8998;1137.4380;182.9714;327.7635;1879.6482
-501.1285;233.8559;914.0530;-485.9365;332.9894;1137.4461;182.8756;327.9502;1879.6735
-501.2303;233.9161;914.1386;-486.0076;333.0759;1137.4432;182.8413;328.1454;1879.6407
-501.3218;233.9639;914.2051;-486.0705;333.1613;1137.4388;182.7220;328.3520;1879.6820
-501.4149;234.0246;914.2441;-486.1336;333.2475;1137.4445;182.6587;328.5528;1879.6890
-501.5096;234.0998;914.3014;-486.1964;333.3264;1137.4533;182.6305;328.6808;1879.6693
-501.5929;234.1715;914.2995;-486.2545;333.4137;1137.4630;182.6835;328.7412;1879.5857
-501.6895;234.2680;914.3260;-486.3167;333.5042;1137.4716;182.7211;328.7629;1879.5087
-501.7645;234.3579;914.2780;-486.3846;333.5980;1137.4818;182.7811;328.7369;1879.4113
-501.8502;234.4654;914.2343;-486.4539;333.6956;1137.4799;182.8008;328.7727;1879.3337
-501.9511;234.5693;914.2404;-486.5271;333.8012;1137.4817;182.7210;328.9147;1879.3436
-502.0421;234.6830;914.2272;-486.6001;333.9146;1137.4836;182.6824;329.0573;1879.3212
-502.1279;234.7987;914.2211;-486.6709;334.0360;1137.4884;182.4262;329.3102;1879.4843
-502.2122;234.9107;914.2359;-486.7416;334.1572;1137.4924;182.3227;329.4911;1879.5178
-502.2844;235.0295;914.2090;-486.8120;334.2738;1137.4998;182.2463;329.5887;1879.5317
-502.3869;235.1556;914.2802;-486.8795;334.3827;1137.5092;182.0290;329.7646;1879.6662
-502.4511;235.2536;914.3159;-486.9444;334.4934;1137.5233;181.9465;329.8411;1879.6967
-502.5289;235.3734;914.3389;-487.0083;334.6010;1137.5271;181.8524;329.8656;1879.7231
-502.6013;235.4980;914.3757;-487.0709;334.7117;1137.5345;181.7422;329.9029;1879.7680
-502.6751;235.6319;914.3920;-487.1384;334.8163;1137.5428;181.6857;329.9679;1879.7707
-502.7651;235.7461;914.4379;-487.2045;334.9271;1137.5524;181.6055;329.9935;1879.7940
-502.8363;235.8838;914.4186;-487.2695;335.0362;1137.5556;181.5670;330.0874;1879.7816
-502.9089;236.0051;914.3988;-487.3329;335.1454;1137.5641;181.5098;330.2093;1879.7939
-502.9918;236.1232;914.4201;-487.4074;335.2583;1137.5805;181.3281;330.3169;1879.9035
-503.0756;236.2371;914.4505;-487.4874;335.3649;1137.5942;181.2890;330.4109;1879.8870
-503.1628;236.3426;914.4894;-487.5766;335.4699;1137.6230;181.1646;330.4575;1879.9470
-503.2391;236.4505;914.4881;-487.6691;335.5731;1137.6509;181.1088;330.4542;1879.9430
-503.3319;236.5448;914.4999;-487.7670;335.6753;1137.6731;181.0073;330.4305;1879.9644
-503.4274;236.6474;914.5227;-487.8596;335.7834;1137.6938;181.0061;330.4137;1879.9080
-503.5322;236.7531;914.5501;-487.9480;335.8927;1137.7138;180.7607;330.5306;1880.0590
-503.6399;236.8470;914.5562;-488.0435;336.0042;1137.7364;180.6805;330.5819;1880.0715
