LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
0.1624;202.6292;898.2382;-0.1964;290.5704;1137.3521;-31.2539;314.8633;1456.7812
0.1447;202.5170;898.2474;-0.1982;290.4929;1137.3658;-31.2554;314.7628;1456.7987
0.1269;202.4010;898.2447;-0.1820;290.3829;1137.3719;-31.2617;314.6694;1456.8058
0.1245;202.2981;898.2330;-0.1718;290.2837;1137.3778;-31.2713;314.5864;1456.8110
0.1199;202.1978;898.2477;-0.2165;290.2708;1137.3930;-31.1977;314.5180;1456.8523
0.1218;202.1081;898.2694;-0.3322;290.3824;1137.4192;-31.0173;314.4548;1456.9465
0.1255;202.0105;898.2827;-0.3596;290.3482;1137.4296;-30.9490;314.4138;1456.9699
0.1412;201.9201;898.3052;-0.4032;290.3407;1137.4368;-30.8619;314.3604;1457.0133
0.1632;201.8303;898.3203;-0.4439;290.3385;1137.4488;-30.7618;314.3357;1457.0506
0.1826;201.7384;898.3252;-0.3865;290.1731;1137.4394;-30.7953;314.3273;1457.0115
0.1957;201.6506;898.3475;-0.2769;289.9532;1137.4199;-30.8907;314.2917;1456.9475
0.2138;201.5738;898.3696;-0.1803;289.7679;1137.4009;-30.9873;314.2557;1456.8896
0.2320;201.4948;898.3773;-0.1065;289.6363;1137.3905;-31.0424;314.1954;1456.8512
0.2443;201.4160;898.3883;-0.0469;289.5450;1137.3901;-31.0709;314.1441;1456.8278
0.2573;201.3468;898.4041;-0.0216;289.5071;1137.3994;-31.0492;314.0886;1456.8329
0.2681;201.2836;898.4115;0.0043;289.4741;1137.4120;-31.0264;314.0463;1456.8370
0.2848;201.2254;898.4310;0.0458;289.4159;1137.4180;-31.0042;314.0133;1456.8395
0.3067;201.1712;898.4362;0.1027;289.3416;1137.4223;-31.0142;313.9669;1456.8345
0.3266;201.1143;898.4334;0.1482;289.2836;1137.4249;-31.0011;313.9324;1456.8352
0.3600;201.0622;898.4318;0.1897;289.2341;1137.4289;-30.9849;313.9065;1456.8393
0.3874;201.0240;898.4597;0.2003;289.2354;1137.4404;-30.9305;313.8856;1456.8618
0.4148;200.9840;898.4656;0.2237;289.2232;1137.4502;-30.8685;313.8490;1456.8871
0.4473;200.9411;898.4619;0.2090;289.2851;1137.4739;-30.7594;313.8140;1456.9392
0.4822;200.9070;898.4683;0.2229;289.2985;1137.4893;-30.6825;313.7770;1456.9700
0.5278;200.8685;898.4690;0.2656;289.2760;1137.5043;-30.6375;313.7523;1456.9828
0.5728;200.8371;898.4853;0.3385;289.2109;1137.5087;-30.6339;313.7155;1456.9723
0.6375;200.8181;898.5036;0.3773;289.2021;1137.5187;-30.5781;313.6859;1456.9893
0.7105;200.8009;898.5263;0.3987;289.2301;1137.5325;-30.4835;313.6588;1457.0127
0.7830;200.7827;898.5332;0.4232;289.2444;1137.5379;-30.3822;313.6601;1457.0296
0.8511;200.7598;898.5367;0.4564;289.2530;1137.5439;-30.2921;313.6555;1457.0428
0.9220;200.7385;898.5471;0.5622;289.1372;1137.5247;-30.2997;313.6584;1456.9990
0.9921;200.7104;898.5504;0.6565;289.0600;1137.5116;-30.2906;313.6473;1456.9656
1.0632;200.6849;898.5556;0.7613;288.9733;1137.4983;-30.3088;313.6256;1456.9246
1.1311;200.6581;898.5563;0.8470;288.9178;1137.4868;-30.2913;313.6163;1456.8987
1.2050;200.6307;898.5586;0.9308;288.8686;1137.4756;-30.2559;313.6080;1456.8782
1.2835;200.6036;898.5562;0.9945;288.8585;1137.4762;-30.1849;313.6085;1456.8758
1.3578;200.5639;898.5374;0.9932;288.9533;1137.4899;-30.0120;313.6203;1456.9168
1.4286;200.5137;898.5023;1.0625;288.9311;1137.4814;-29.9181;313.6359;1456.9099
1.4997;200.4653;898.4740;1.1050;288.9567;1137.4750;-29.7899;313.6575;1456.9173
1.5761;200.4238;898.4538;1.1064;289.0421;1137.4709;-29.5908;313.6990;1456.9545
1.6463;200.3743;898.4279;1.0992;289.1481;1137.4723;-29.3658;313.7623;1456.9975
1.7267;200.3354;898.4069;1.1416;289.1918;1137.4756;-29.2155;313.8145;1457.0137
1.8119;200.2966;898.3895;1.1793;289.2442;1137.4757;-29.0507;313.8599;1457.0347
1.8993;200.2643;898.3879;1.1691;289.3811;1137.4874;-28.8026;313.8992;1457.0967
1.9892;200.2332;898.3973;1.2982;289.2924;1137.4752;-28.7541;313.9283;1457.0566
2.0815;200.2040;898.4127;1.4064;289.2525;1137.4707;-28.6797;313.9457;1457.0358
2.1763;200.1745;898.4350;1.5270;289.1866;1137.4533;-28.6265;313.9488;1457.0037
2.2724;200.1453;898.4569;1.7170;289.0158;1137.4222;-28.6767;313.9360;1456.9228
2.3714;200.1300;898.4922;1.8607;288.9284;1137.4023;-28.6712;313.9159;1456.8794
2.4683;200.1081;898.5064;2.0215;288.7991;1137.3692;-28.6787;313.9076;1456.8220
2.5707;200.0842;898.5132;2.1448;288.7302;1137.3479;-28.6386;313.9123;1456.7885
2.6616;200.0578;898.5203;2.2635;288.6738;1137.3323;-28.5977;313.8994;1456.7599
2.7516;200.0285;898.5305;2.3819;288.6142;1137.3119;-28.5527;313.8918;1456.7263
2.8434;199.9858;898.5164;2.4904;288.5766;1137.2946;-28.4900;313.8794;1456.7022
2.9294;199.9373;898.4914;2.5858;288.5609;1137.2851;-28.3969;313.8888;1456.6849
3.0193;199.8937;898.4812;2.6652;288.5678;1137.2745;-28.2824;313.9042;1456.6753
3.0997;199.8487;898.4624;2.7468;288.5841;1137.2716;-28.1849;313.9191;1456.6582
3.1783;199.8057;898.4482;2.7938;288.6449;1137.2699;-28.0162;313.9356;1456.6744
3.2576;199.7704;898.4450;2.8789;288.6637;1137.2694;-27.9089;313.9463;1456.6607
3.3428;199.7380;898.4320;2.9636;288.6695;1137.2575;-27.7789;313.9778;1456.6422
3.4328;199.7021;898.4243;3.0536;288.6598;1137.2382;-27.6549;314.0120;1456.6154
3.5109;199.6682;898.4194;3.1916;288.5563;1137.1972;-27.6046;314.0854;1456.5427
3.5888;199.6252;898.4100;3.3086;288.4945;1137.1629;-27.5462;314.1284;1456.4829
3.6556;199.5955;898.4039;3.4128;288.4442;1137.1234;-27.4442;314.1313;1456.4444
3.7185;199.5653;898.3931;3.4904;288.4246;1137.0855;-27.3234;314.1471;1456.4151
3.7745;199.5318;898.3711;3.5610;288.4074;1137.0458;-27.1950;314.1607;1456.3935
3.8337;199.4950;898.3476;3.6270;288.3996;1137.0068;-27.0749;314.1691;1456.3709
3.8950;199.4635;898.3385;3.6923;288.3893;1136.9655;-26.9517;314.1963;1456.3398
3.9460;199.4412;898.3274;3.7677;288.3627;1136.9223;-26.8523;314.2127;1456.2997
3.9935;199.4248;898.3225;3.8380;288.3522;1136.8843;-26.7403;314.2341;1456.2605
4.0416;199.3952;898.2887;3.9090;288.3452;1136.8491;-26.6392;314.2742;1456.2200
4.0798;199.3726;898.2563;3.9825;288.3339;1136.8138;-26.5432;314.2993;1456.1874
4.1207;199.3517;898.2209;4.0439;288.3426;1136.7768;-26.4248;314.3359;1456.1584
4.1580;199.3476;898.2012;4.0918;288.3709;1136.7452;-26.2845;314.3543;1456.1460
4.1924;199.3427;898.1756;4.0839;288.4983;1136.7347;-26.0709;314.3905;1456.1702
4.2196;199.3359;898.1589;4.0566;288.6631;1136.7358;-25.8053;314.4261;1456.2189
4.2536;199.3423;898.1485;4.0794;288.7424;1136.7314;-25.6139;314.4633;1456.2382
4.2840;199.3467;898.1328;4.0732;288.8772;1136.7371;-25.4013;314.4931;1456.2742
4.3015;199.3501;898.1089;4.1740;288.8313;1136.7190;-25.3279;314.5259;1456.2329
4.3120;199.3526;898.0811;4.3490;288.6694;1136.6797;-25.3827;314.5415;1456.1328
4.3278;199.3629;898.0552;4.4756;288.5900;1136.6466;-25.3797;314.5646;1456.0667
4.3474;199.3784;898.0451;4.5953;288.5232;1136.6148;-25.3625;314.5702;1456.0148
4.3550;199.3928;898.0308;4.6614;288.5338;1136.5918;-25.2657;314.5909;1455.9953
4.3700;199.4108;898.0138;4.7446;288.5157;1136.5606;-25.1992;314.6039;1455.9624
4.3737;199.4301;897.9835;4.7867;288.5711;1136.5412;-25.0674;314.6292;1455.9563
4.3874;199.4511;897.9360;4.7794;288.7026;1136.5323;-24.8719;314.6614;1455.9731
4.3945;199.4714;897.9068;4.8437;288.7126;1136.5023;-24.7649;314.7062;1455.9410
4.4007;199.4954;897.8761;4.9415;288.6752;1136.4648;-24.7149;314.7333;1455.8837
4.4095;199.5236;897.8474;5.0202;288.6585;1136.4193;-24.6439;314.7560;1455.8367
4.4267;199.5540;897.8159;5.0791;288.6848;1136.3862;-24.5496;314.7705;1455.8088
4.4415;199.5894;897.7934;5.1217;288.7390;1136.3561;-24.4535;314.7924;1455.7877
4.4568;199.6209;897.7571;5.0937;288.8952;1136.3421;-24.2612;314.8038;1455.8250
4.4766;199.6579;897.7441;5.1307;288.9471;1136.3205;-24.1857;314.8812;1455.7978
4.5081;199.7062;897.7326;5.2274;288.9035;1136.2842;-24.1617;314.9148;1455.7500
4.5409;199.7478;897.7141;5.3269;288.8650;1136.2518;-24.1327;314.9203;1455.7099
4.5874;199.7862;897.6877;5.4124;288.8592;1136.2285;-24.0785;314.9223;1455.6833
4.6256;199.8258;897.6667;5.4395;288.9550;1136.2305;-23.9781;314.9259;1455.6952
4.6699;199.8679;897.6593;5.3530;289.2411;1136.2578;-23.7048;314.9548;1455.7923
