LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
15.2134;185.7520;780.2358;NaN;NaN;NaN;NaN;NaN;NaN
15.3190;185.7518;780.3830;NaN;NaN;NaN;NaN;NaN;NaN
15.0470;185.7556;780.7401;NaN;NaN;NaN;NaN;NaN;NaN
15.0948;185.6818;780.7626;NaN;NaN;NaN;NaN;NaN;NaN
15.0681;185.3954;780.4339;NaN;NaN;NaN;NaN;NaN;NaN
15.3372;185.4471;780.7277;NaN;NaN;NaN;NaN;NaN;NaN
15.4022;185.3521;780.7612;NaN;NaN;NaN;NaN;NaN;NaN
15.3737;185.2525;780.8064;NaN;NaN;NaN;NaN;NaN;NaN
15.3305;185.1048;780.7868;NaN;NaN;NaN;NaN;NaN;NaN
15.0714;184.8169;780.3922;NaN;NaN;NaN;NaN;NaN;NaN
15.0704;184.7005;780.4622;NaN;NaN;NaN;NaN;NaN;NaN
14.8135;184.4126;780.1283;NaN;NaN;NaN;NaN;NaN;NaN
14.6113;184.2859;780.1928;NaN;NaN;NaN;NaN;NaN;NaN
14.7905;184.2172;780.3305;NaN;NaN;NaN;NaN;NaN;NaN
14.4880;183.8913;779.9397;NaN;NaN;NaN;NaN;NaN;NaN
14.1307;183.6125;779.7395;NaN;NaN;NaN;NaN;NaN;NaN
14.2158;183.6880;780.2296;NaN;NaN;NaN;NaN;NaN;NaN
14.2476;183.6173;780.4320;NaN;NaN;NaN;NaN;NaN;NaN
14.1920;183.5405;780.5581;NaN;NaN;NaN;NaN;NaN;NaN
14.8232;183.6077;780.6824;NaN;NaN;NaN;NaN;NaN;NaN
14.4514;183.3397;780.4203;NaN;NaN;NaN;NaN;NaN;NaN
14.4118;183.1655;780.3189;NaN;NaN;NaN;NaN;NaN;NaN
13.5638;182.7818;779.6931;NaN;NaN;NaN;NaN;NaN;NaN
13.7558;182.6576;779.8182;NaN;NaN;NaN;NaN;NaN;NaN
13.9074;182.7657;780.4351;NaN;NaN;NaN;NaN;NaN;NaN
13.7787;182.5819;780.3359;NaN;NaN;NaN;NaN;NaN;NaN
13.8991;182.5009;780.4107;NaN;NaN;NaN;NaN;NaN;NaN
13.7040;182.3522;780.3967;NaN;NaN;NaN;NaN;NaN;NaN
14.1472;182.2642;780.3970;NaN;NaN;NaN;NaN;NaN;NaN
14.0297;182.1274;780.3374;NaN;NaN;NaN;NaN;NaN;NaN
13.9555;181.9328;780.0747;NaN;NaN;NaN;NaN;NaN;NaN
13.2887;181.5006;779.4007;NaN;NaN;NaN;NaN;NaN;NaN
13.1526;181.3657;779.2704;NaN;NaN;NaN;NaN;NaN;NaN
12.9657;181.4820;779.6940;NaN;NaN;NaN;NaN;NaN;NaN
12.9731;181.4396;779.8392;NaN;NaN;NaN;NaN;NaN;NaN
13.1383;181.4231;779.8685;NaN;NaN;NaN;NaN;NaN;NaN
12.9862;181.2625;779.6257;NaN;NaN;NaN;NaN;NaN;NaN
13.5441;181.3130;779.8378;NaN;NaN;NaN;NaN;NaN;NaN
13.2134;181.1983;779.7322;NaN;NaN;NaN;NaN;NaN;NaN
13.2330;181.1180;779.6378;NaN;NaN;NaN;NaN;NaN;NaN
12.9541;181.0766;779.7119;NaN;NaN;NaN;NaN;NaN;NaN
12.6304;180.9292;779.5466;NaN;NaN;NaN;NaN;NaN;NaN
13.0245;181.0165;779.7492;NaN;NaN;NaN;NaN;NaN;NaN
13.0111;180.8576;779.4651;NaN;NaN;NaN;NaN;NaN;NaN
12.9953;180.8659;779.5495;NaN;NaN;NaN;NaN;NaN;NaN
12.2774;180.6370;779.2624;NaN;NaN;NaN;NaN;NaN;NaN
12.5370;180.7685;779.4838;NaN;NaN;NaN;NaN;NaN;NaN
12.1220;180.6753;779.4382;NaN;NaN;NaN;NaN;NaN;NaN
12.5436;180.7500;779.4824;NaN;NaN;NaN;NaN;NaN;NaN
12.4963;180.6414;779.1883;NaN;NaN;NaN;NaN;NaN;NaN
12.4772;180.6127;779.1104;NaN;NaN;NaN;NaN;NaN;NaN
12.2799;180.6668;779.2476;NaN;NaN;NaN;NaN;NaN;NaN
12.5912;180.7482;779.4260;NaN;NaN;NaN;NaN;NaN;NaN
12.6547;180.7320;779.3924;NaN;NaN;NaN;NaN;NaN;NaN
12.4403;180.8273;779.4900;NaN;NaN;NaN;NaN;NaN;NaN
12.3267;180.7626;779.3500;NaN;NaN;NaN;NaN;NaN;NaN
12.5980;180.6960;779.2018;NaN;NaN;NaN;NaN;NaN;NaN
12.5577;180.7847;779.3620;NaN;NaN;NaN;NaN;NaN;NaN
12.1476;180.6145;779.0367;NaN;NaN;NaN;NaN;NaN;NaN
12.6482;180.6800;779.0986;NaN;NaN;NaN;NaN;NaN;NaN
12.2525;180.4716;778.6607;NaN;NaN;NaN;NaN;NaN;NaN
12.5379;180.6059;778.7822;NaN;NaN;NaN;NaN;NaN;NaN
12.6748;180.8185;779.2043;NaN;NaN;NaN;NaN;NaN;NaN
12.2463;180.4610;778.4841;NaN;NaN;NaN;NaN;NaN;NaN
12.3383;180.5816;778.6156;NaN;NaN;NaN;NaN;NaN;NaN
12.2177;180.6434;778.8671;NaN;NaN;NaN;NaN;NaN;NaN
12.4154;180.5485;778.6106;NaN;NaN;NaN;NaN;NaN;NaN
12.2652;180.7023;778.9338;NaN;NaN;NaN;NaN;NaN;NaN
12.2743;180.7071;778.8886;NaN;NaN;NaN;NaN;NaN;NaN
12.3790;180.6270;778.8643;NaN;NaN;NaN;NaN;NaN;NaN
12.3605;180.6002;778.8476;NaN;NaN;NaN;NaN;NaN;NaN
12.3003;180.5638;778.6428;NaN;NaN;NaN;NaN;NaN;NaN
12.5493;180.2474;778.2138;NaN;NaN;NaN;NaN;NaN;NaN
12.4066;180.2732;778.2030;NaN;NaN;NaN;NaN;NaN;NaN
12.5427;180.3301;778.0927;NaN;NaN;NaN;NaN;NaN;NaN
12.4008;180.2639;778.3291;NaN;NaN;NaN;NaN;NaN;NaN
12.7588;180.2532;777.8724;NaN;NaN;NaN;NaN;NaN;NaN
13.0256;180.2393;777.8363;NaN;NaN;NaN;NaN;NaN;NaN
13.4507;180.3288;777.9349;NaN;NaN;NaN;NaN;NaN;NaN
13.0365;180.2616;777.9722;NaN;NaN;NaN;NaN;NaN;NaN
13.1907;180.1800;777.7279;NaN;NaN;NaN;NaN;NaN;NaN
13.3154;180.1437;777.6893;NaN;NaN;NaN;NaN;NaN;NaN
13.8452;180.3599;778.1897;NaN;NaN;NaN;NaN;NaN;NaN
13.6739;180.3447;778.2628;NaN;NaN;NaN;NaN;NaN;NaN
13.7762;180.3350;778.3402;NaN;NaN;NaN;NaN;NaN;NaN
13.8757;180.1764;778.1056;NaN;NaN;NaN;NaN;NaN;NaN
13.9145;180.1906;778.2378;NaN;NaN;NaN;NaN;NaN;NaN
13.9299;180.1046;778.2376;NaN;NaN;NaN;NaN;NaN;NaN
13.6842;179.9984;778.2020;NaN;NaN;NaN;NaN;NaN;NaN
13.7671;179.9181;778.1794;NaN;NaN;NaN;NaN;NaN;NaN
13.7871;179.7018;777.7380;NaN;NaN;NaN;NaN;NaN;NaN
14.0924;179.8312;778.1285;NaN;NaN;NaN;NaN;NaN;NaN
14.0255;179.6778;777.9312;NaN;NaN;NaN;NaN;NaN;NaN
14.2695;179.5546;777.7519;NaN;NaN;NaN;NaN;NaN;NaN
14.7043;179.8127;778.4114;NaN;NaN;NaN;NaN;NaN;NaN
14.4526;179.6815;778.2442;NaN;NaN;NaN;NaN;NaN;NaN
14.3438;179.5941;778.2454;NaN;NaN;NaN;NaN;NaN;NaN
14.1790;179.4923;778.2440;NaN;NaN;NaN;NaN;NaN;NaN
14.4196;179.4271;778.1856;NaN;NaN;NaN;NaN;NaN;NaN
14.6539;179.3845;778.1967;NaN;NaN;NaN;NaN;NaN;NaN
14.2939;179.2260;778.1082;NaN;NaN;NaN;NaN;NaN;NaN
14.6440;179.1145;777.9477;NaN;NaN;NaN;NaN;NaN;NaN
14.7166;179.0974;778.0750;NaN;NaN;NaN;NaN;NaN;NaN
14.3644;179.0471;778.2379;NaN;NaN;NaN;NaN;NaN;NaN
14.4037;178.8750;778.0368;NaN;NaN;NaN;NaN;NaN;NaN
14.4737;178.9448;778.4156;NaN;NaN;NaN;NaN;NaN;NaN
14.5873;178.8309;778.2900;NaN;NaN;NaN;NaN;NaN;NaN
14.4670;178.7204;778.2334;NaN;NaN;NaN;NaN;NaN;NaN
14.5558;178.6694;778.2972;NaN;NaN;NaN;NaN;NaN;NaN
14.7496;178.5015;777.9481;NaN;NaN;NaN;NaN;NaN;NaN
14.6897;178.4409;777.9866;NaN;NaN;NaN;NaN;NaN;NaN
14.9225;178.5215;778.2686;NaN;NaN;NaN;NaN;NaN;NaN
14.5916;178.3950;778.2544;NaN;NaN;NaN;NaN;NaN;NaN
15.0694;178.5004;778.4885;NaN;NaN;NaN;NaN;NaN;NaN
14.8820;178.3872;778.3771;NaN;NaN;NaN;NaN;NaN;NaN
14.8064;178.0901;777.8687;NaN;NaN;NaN;NaN;NaN;NaN
14.9023;178.1154;777.8916;NaN;NaN;NaN;NaN;NaN;NaN
14.7521;177.9247;777.6950;NaN;NaN;NaN;NaN;NaN;NaN
14.9400;178.0319;777.9552;NaN;NaN;NaN;NaN;NaN;NaN
15.5780;178.2023;778.4785;NaN;NaN;NaN;NaN;NaN;NaN
15.5570;178.1144;778.3925;NaN;NaN;NaN;NaN;NaN;NaN
15.4178;177.9600;778.1883;NaN;NaN;NaN;NaN;NaN;NaN
15.4674;177.9307;778.0883;NaN;NaN;NaN;NaN;NaN;NaN
15.3872;177.8470;778.1203;NaN;NaN;NaN;NaN;NaN;NaN
14.8241;177.6178;778.0539;NaN;NaN;NaN;NaN;NaN;NaN
15.0732;177.5728;777.8230;NaN;NaN;NaN;NaN;NaN;NaN
14.9844;177.4141;777.6335;NaN;NaN;NaN;NaN;NaN;NaN
14.9256;177.4428;777.8267;NaN;NaN;NaN;NaN;NaN;NaN
15.2750;177.7514;778.2855;NaN;NaN;NaN;NaN;NaN;NaN
15.3070;177.5782;777.9409;NaN;NaN;NaN;NaN;NaN;NaN
15.2395;177.6949;778.3065;NaN;NaN;NaN;NaN;NaN;NaN
15.2277;177.6586;778.3386;NaN;NaN;NaN;NaN;NaN;NaN
15.2554;177.6050;778.2661;NaN;NaN;NaN;NaN;NaN;NaN
15.4292;177.5765;778.4462;NaN;NaN;NaN;NaN;NaN;NaN
15.5439;177.4532;778.1796;NaN;NaN;NaN;NaN;NaN;NaN
15.5130;177.3968;778.0753;NaN;NaN;NaN;NaN;NaN;NaN
15.6963;177.6153;778.2123;NaN;NaN;NaN;NaN;NaN;NaN
15.9893;177.5988;778.1660;NaN;NaN;NaN;NaN;NaN;NaN
15.9318;177.5179;777.9904;NaN;NaN;NaN;NaN;NaN;NaN
15.9759;177.5035;777.9939;NaN;NaN;NaN;NaN;NaN;NaN
15.9818;177.4699;777.9673;NaN;NaN;NaN;NaN;NaN;NaN
15.9614;177.3969;777.8564;NaN;NaN;NaN;NaN;NaN;NaN
16.1673;177.4718;778.1579;NaN;NaN;NaN;NaN;NaN;NaN
15.9471;177.3827;778.1049;NaN;NaN;NaN;NaN;NaN;NaN
15.5845;177.0715;777.6179;NaN;NaN;NaN;NaN;NaN;NaN
15.5251;177.0361;777.7491;NaN;NaN;NaN;NaN;NaN;NaN
15.4399;176.7289;777.4050;NaN;NaN;NaN;NaN;NaN;NaN
16.3877;176.9408;778.3291;NaN;NaN;NaN;NaN;NaN;NaN
16.5453;176.7963;778.4321;NaN;NaN;NaN;NaN;NaN;NaN
16.5967;176.5271;778.2856;NaN;NaN;NaN;NaN;NaN;NaN
16.4651;176.2253;778.2241;NaN;NaN;NaN;NaN;NaN;NaN
16.4794;175.9282;778.2942;NaN;NaN;NaN;NaN;NaN;NaN
16.6965;175.4688;778.1903;NaN;NaN;NaN;NaN;NaN;NaN
17.6507;175.3999;778.9717;NaN;NaN;NaN;NaN;NaN;NaN
17.7116;174.9609;779.1477;NaN;NaN;NaN;NaN;NaN;NaN
17.9590;174.4187;779.3393;NaN;NaN;NaN;NaN;NaN;NaN
18.7190;173.8720;779.5132;NaN;NaN;NaN;NaN;NaN;NaN
19.1789;173.2126;779.7370;NaN;NaN;NaN;NaN;NaN;NaN
19.7310;172.4776;780.0129;NaN;NaN;NaN;NaN;NaN;NaN
20.1071;171.5661;780.1017;NaN;NaN;NaN;NaN;NaN;NaN
20.4098;170.5364;780.0748;NaN;NaN;NaN;NaN;NaN;NaN
20.6345;169.3330;780.1150;NaN;NaN;NaN;NaN;NaN;NaN
21.7123;168.4051;781.0126;NaN;NaN;NaN;NaN;NaN;NaN
22.1941;166.9194;780.9685;NaN;NaN;NaN;NaN;NaN;NaN
23.6408;166.0570;782.6677;NaN;NaN;NaN;NaN;NaN;NaN
24.4614;164.6209;783.1843;NaN;NaN;NaN;NaN;NaN;NaN
24.5586;162.8598;782.6970;NaN;NaN;NaN;NaN;NaN;NaN
25.7290;161.4910;783.5729;NaN;NaN;NaN;NaN;NaN;NaN
26.2808;159.8319;783.8885;NaN;NaN;NaN;NaN;NaN;NaN
28.0624;158.3290;785.7585;NaN;NaN;NaN;NaN;NaN;NaN
28.5157;156.2974;785.3268;NaN;NaN;NaN;NaN;NaN;NaN
29.1726;154.5214;786.0067;NaN;NaN;NaN;NaN;NaN;NaN
31.0788;152.8143;788.1949;NaN;NaN;NaN;NaN;NaN;NaN
32.1076;150.7981;788.8534;NaN;NaN;NaN;NaN;NaN;NaN
33.0901;148.7818;789.4462;NaN;NaN;NaN;NaN;NaN;NaN
34.2597;146.6124;790.8043;NaN;NaN;NaN;NaN;NaN;NaN
35.7395;144.4640;794.0744;NaN;NaN;NaN;NaN;NaN;NaN
36.6279;142.1128;794.6659;NaN;NaN;NaN;NaN;NaN;NaN
37.9736;139.8123;796.2040;NaN;NaN;NaN;NaN;NaN;NaN
38.3812;137.1806;795.6837;NaN;NaN;NaN;NaN;NaN;NaN
39.3356;134.5732;796.5002;NaN;NaN;NaN;NaN;NaN;NaN
40.0552;131.7679;797.3368;NaN;NaN;NaN;NaN;NaN;NaN
41.2004;129.0416;798.9044;NaN;NaN;NaN;NaN;NaN;NaN
42.5469;126.0835;801.1028;NaN;NaN;NaN;NaN;NaN;NaN
43.3925;123.1674;801.4748;NaN;NaN;NaN;NaN;NaN;NaN
45.1495;119.9326;804.7241;NaN;NaN;NaN;NaN;NaN;NaN
46.4363;116.8278;806.6980;NaN;NaN;NaN;NaN;NaN;NaN
47.8336;113.4413;808.8578;NaN;NaN;NaN;NaN;NaN;NaN
48.7588;110.1686;810.0018;NaN;NaN;NaN;NaN;NaN;NaN
50.5342;106.3116;813.3820;NaN;NaN;NaN;NaN;NaN;NaN
51.9969;102.5622;816.2130;NaN;NaN;NaN;NaN;NaN;NaN
53.1822;99.0620;819.3154;NaN;NaN;NaN;NaN;NaN;NaN
55.1714;94.4603;822.9659;NaN;NaN;NaN;NaN;NaN;NaN
57.0474;90.1075;826.9832;NaN;NaN;NaN;NaN;NaN;NaN
60.5159;86.3968;834.0307;NaN;NaN;NaN;NaN;NaN;NaN
62.5724;81.7831;839.0390;NaN;NaN;NaN;NaN;NaN;NaN
62.8161;76.2581;841.7433;NaN;NaN;NaN;NaN;NaN;NaN
65.0536;71.0693;847.3466;NaN;NaN;NaN;NaN;NaN;NaN
68.9603;67.1276;855.8464;NaN;NaN;NaN;NaN;NaN;NaN
71.3641;62.1236;862.7351;NaN;NaN;NaN;NaN;NaN;NaN
73.6099;56.8016;869.3686;NaN;NaN;NaN;NaN;NaN;NaN
75.6714;51.4137;876.3757;NaN;NaN;NaN;NaN;NaN;NaN
77.9597;46.2748;884.6188;NaN;NaN;NaN;NaN;NaN;NaN
80.1874;41.1455;892.8183;NaN;NaN;NaN;NaN;NaN;NaN
82.6128;35.8656;901.4692;NaN;NaN;NaN;NaN;NaN;NaN
85.0035;30.7567;910.5004;NaN;NaN;NaN;NaN;NaN;NaN
87.4252;25.6729;920.0580;NaN;NaN;NaN;NaN;NaN;NaN
89.9629;20.7708;929.9266;NaN;NaN;NaN;NaN;NaN;NaN
92.4981;15.9571;940.3684;NaN;NaN;NaN;NaN;NaN;NaN
94.9812;11.2213;950.9734;NaN;NaN;NaN;NaN;NaN;NaN
97.4090;6.7624;962.1084;NaN;NaN;NaN;NaN;NaN;NaN
99.9299;2.3369;973.6769;NaN;NaN;NaN;NaN;NaN;NaN
102.1421;-1.9019;985.6024;NaN;NaN;NaN;NaN;NaN;NaN
104.4991;-6.4046;997.9098;NaN;NaN;NaN;NaN;NaN;NaN
106.3675;-10.0772;1010.6316;NaN;NaN;NaN;NaN;NaN;NaN
108.2605;-13.6096;1023.8615;NaN;NaN;NaN;NaN;NaN;NaN
108.8822;-15.3655;1036.1100;NaN;NaN;NaN;NaN;NaN;NaN
110.2398;-18.2145;1049.6405;NaN;NaN;NaN;NaN;NaN;NaN
111.5674;-21.9070;1063.7330;NaN;NaN;NaN;NaN;NaN;NaN
112.2371;-23.5849;1077.1875;NaN;NaN;NaN;NaN;NaN;NaN
112.9415;-25.8277;1091.1658;NaN;NaN;NaN;NaN;NaN;NaN
113.5583;-28.2634;1105.0571;NaN;NaN;NaN;NaN;NaN;NaN
114.6411;-31.6632;1120.5017;NaN;NaN;NaN;NaN;NaN;NaN
115.1821;-33.7142;1135.2409;NaN;NaN;NaN;NaN;NaN;NaN
115.2920;-35.4915;1149.4076;NaN;NaN;NaN;NaN;NaN;NaN
115.7451;-37.7171;1164.8309;NaN;NaN;NaN;NaN;NaN;NaN
115.8276;-39.6006;1179.4485;NaN;NaN;NaN;NaN;NaN;NaN
115.4619;-40.6600;1193.5124;NaN;NaN;NaN;NaN;NaN;NaN
114.8128;-41.8051;1207.4587;NaN;NaN;NaN;NaN;NaN;NaN
114.3363;-43.2605;1222.1372;NaN;NaN;NaN;NaN;NaN;NaN
113.3819;-43.4307;1235.8194;NaN;NaN;NaN;NaN;NaN;NaN
112.7073;-44.6189;1250.6390;NaN;NaN;NaN;NaN;NaN;NaN
111.1815;-45.2952;1264.3140;NaN;NaN;NaN;NaN;NaN;NaN
111.5722;-44.8065;1279.7409;NaN;NaN;NaN;NaN;NaN;NaN
111.1177;-45.2792;1294.6499;NaN;NaN;NaN;NaN;NaN;NaN
