LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
-89.9315;-421.0747;1534.5795;1.2576;324.7776;1165.6741;-854.0009;-125.9007;1615.7343
-96.1613;-425.5284;1525.5521;1.1456;324.5911;1165.6428;-854.2739;-125.5460;1615.5792
-99.9391;-424.8240;1524.2890;1.0095;324.4102;1165.6089;-854.5983;-124.8266;1615.6519
-101.2313;-419.4961;1528.7437;0.8565;324.2629;1165.6022;-854.9534;-124.2542;1615.4491
-100.0041;-410.0793;1536.8701;0.7160;324.1288;1165.5950;-855.1453;-124.0652;1615.2446
NaN;NaN;NaN;0.5748;324.0060;1165.5690;-855.3064;-123.7444;1614.9803
NaN;NaN;NaN;0.4303;323.9112;1165.5558;-855.3868;-123.6958;1614.7077
NaN;NaN;NaN;0.2809;323.8475;1165.5297;-855.4814;-123.6464;1614.3879
-69.2290;-342.2166;1565.1641;0.1400;323.8052;1165.4960;-855.4762;-123.6633;1614.1283
-56.3109;-319.4338;1564.2963;-0.0072;323.7834;1165.4753;-855.6065;-123.2877;1613.8573
-47.3606;-288.3744;1571.7153;-0.1442;323.7796;1165.4516;-855.5374;-123.2690;1613.6722
-42.5158;-262.3026;1580.5200;-0.2777;323.7983;1165.4418;-855.3905;-123.4458;1613.4670
-41.5342;-317.7753;1560.6905;-0.4087;323.8356;1165.4287;-855.3234;-123.4355;1613.1942
-41.0411;-384.7810;1538.6497;-0.5373;323.8882;1165.4172;-855.1779;-123.5483;1612.9518
-38.4152;-389.6204;1541.3280;-0.6629;323.9441;1165.4154;-855.0813;-123.5865;1612.6203
-36.4588;-392.2005;1542.8508;-0.7687;323.9864;1165.4034;-854.9481;-123.6078;1612.6184
-34.8233;-395.4979;1542.5626;-0.8712;324.0377;1165.3877;-854.8478;-123.6707;1612.4373
-33.4015;-396.4653;1543.0518;-0.9624;324.0863;1165.3791;-854.7909;-123.6505;1612.3267
-32.6173;-397.7270;1542.9461;-1.0498;324.1279;1165.3595;-854.7533;-123.6465;1612.1934
-32.9470;-396.0148;1542.6160;-1.1263;324.1686;1165.3490;-854.7833;-123.5535;1612.0087
-34.3374;-390.9881;1542.2548;-1.1998;324.1963;1165.3377;-854.9023;-123.4107;1611.7004
-36.5922;-383.5297;1541.8431;-1.2675;324.2047;1165.3382;-855.0721;-123.2772;1611.3963
NaN;NaN;NaN;-1.3203;324.2015;1165.3478;-855.2983;-123.0407;1611.1175
NaN;NaN;NaN;-1.3798;324.1883;1165.3620;-855.5496;-122.8096;1610.7415
NaN;NaN;NaN;-1.4322;324.1595;1165.3839;-855.8325;-122.4800;1610.3995
NaN;NaN;NaN;-1.4728;324.1151;1165.4218;-812.7619;-151.4861;1611.5246
NaN;NaN;NaN;-1.5126;324.0679;1165.4690;-723.5560;-211.9068;1614.1720
-57.2860;-337.1544;1537.2274;-1.5493;324.0122;1165.5128;-599.4295;-296.3647;1617.9399
-60.1336;-337.2139;1535.9240;-1.5828;323.9543;1165.5555;NaN;NaN;NaN
-62.4899;-340.8220;1534.4411;-1.6074;323.9003;1165.5983;NaN;NaN;NaN
-64.3729;-347.7787;1532.7854;-1.6240;323.8529;1165.6280;NaN;NaN;NaN
NaN;NaN;NaN;-1.6171;323.8170;1165.6655;NaN;NaN;NaN
NaN;NaN;NaN;-1.5894;323.7899;1165.6927;NaN;NaN;NaN
NaN;NaN;NaN;-1.5557;323.7818;1165.7091;250.6544;-894.7654;1641.5693
NaN;NaN;NaN;-1.4964;323.7944;1165.7170;308.4790;-943.1171;1641.9152
NaN;NaN;NaN;-1.4151;323.8137;1165.7115;331.0572;-969.6726;1640.0980
NaN;NaN;NaN;-1.3172;323.8464;1165.7050;326.7231;-980.2394;1635.6476
NaN;NaN;NaN;-1.2005;323.8897;1165.6906;NaN;NaN;NaN
NaN;NaN;NaN;-1.0757;323.9396;1165.6788;NaN;NaN;NaN
NaN;NaN;NaN;-0.9339;323.9853;1165.6610;NaN;NaN;NaN
NaN;NaN;NaN;-0.7726;324.0150;1165.6403;NaN;NaN;NaN
NaN;NaN;NaN;-0.6091;324.0284;1165.6102;193.0605;-996.5079;1557.4471
NaN;NaN;NaN;-0.4405;324.0302;1165.5994;192.4292;-1002.1315;1552.7322
NaN;NaN;NaN;-0.2703;324.0087;1165.5912;176.7138;-935.8128;1618.2855
