##mid_point_vec:192.584;-207.4985;381.4807
0.0000;0.0000;0.0000
-0.2183;0.0591;0.4335
-0.4268;0.1595;0.8958
-0.7577;0.4018;1.8848
-1.0433;0.3798;2.3258
-1.3428;0.6332;3.1773
-1.5520;0.5188;3.1583
-1.7898;0.6991;3.9119
-1.9752;0.8045;4.6883
-2.3251;1.1056;5.5685
-2.5437;1.3108;6.3274
-2.8091;1.5196;7.1812
-3.1494;1.3403;7.3264
-3.5563;1.5740;8.4911
-3.8205;1.5961;9.0303
-4.2132;1.8606;10.1582
-4.4621;1.8506;10.6152
-4.6459;2.0270;11.3207
-4.9304;2.2940;12.3081
-5.2464;2.5216;13.3793
-5.4987;2.5929;14.0908
-5.7893;2.6487;14.8042
-6.0332;2.8721;15.7894
-6.2818;3.0748;16.7513
-6.5551;3.0773;17.5379
-6.8587;3.1181;18.1943
-7.0930;3.3097;19.2202
-7.3423;3.3452;19.9874
-7.5403;3.3964;20.8591
-7.7866;3.3664;21.4598
-8.0216;3.4542;22.1633
-8.1282;3.4711;23.0320
-8.2050;3.5387;24.1023
-8.1690;3.5163;24.6042
-7.9940;3.3967;25.5120
-7.7400;3.1860;26.2841
-7.0767;3.2704;27.4870
-6.3020;2.9122;27.8407
-4.7282;2.6794;28.4965
-3.2433;2.1155;29.0751
-1.5085;1.1663;29.8302
0.5509;-0.2453;30.2383
3.4524;-1.5884;31.2388
7.5055;-3.4937;31.2928
11.8748;-5.6564;31.5589
16.8919;-7.8134;31.9491
22.8105;-10.2161;32.0114
29.3800;-12.6703;32.1783
36.6675;-15.2699;32.3778
44.7852;-18.0551;32.2264
53.6694;-20.7033;32.1753
63.2170;-23.6388;31.9501
73.5135;-26.4579;31.7135
84.5823;-29.1777;31.2749
96.4263;-31.9608;30.6646
108.7507;-34.5007;30.3447
121.8298;-37.0435;29.6672
135.5005;-39.3028;28.9915
149.7216;-41.5925;28.1719
164.2553;-43.7866;27.5307
178.3894;-47.0830;27.2906
193.5632;-48.7323;26.1719
209.1513;-49.9978;24.9405
225.9933;-50.8693;23.4360
242.1520;-50.7969;22.4735
259.0389;-50.3928;21.1652
275.3992;-49.3091;20.0734
291.7074;-47.7130;18.9822
308.2993;-46.0559;17.8310
324.6474;-44.0446;16.9291
340.8584;-41.0756;15.7336
356.8522;-37.6813;14.4983
372.7848;-34.0380;12.8396
388.2829;-29.9991;11.3427
404.4423;-26.4956;9.6285
419.9966;-20.5041;7.1991
433.8418;-15.4730;5.3760
447.3141;-10.4476;4.0063
461.7446;-5.8816;2.1097
475.0492;0.0000;-0.0000
487.9544;5.6116;-1.9961
500.6480;10.3619;-3.7658
512.7751;16.1856;-6.0628
524.6752;22.2945;-8.6287
535.1145;27.9445;-10.9945
545.9142;33.5501;-13.5781
556.3914;39.2212;-16.3042
566.1687;44.6860;-19.0578
575.9854;49.4671;-22.1322
584.7697;54.3126;-25.0183
592.9642;59.2727;-27.9223
600.8037;63.4041;-31.2140
608.8942;68.1122;-34.5102
616.0957;72.5480;-37.8718
622.5425;76.7220;-41.1082
629.2074;80.1664;-44.7763
635.2311;83.6597;-48.3862
641.1933;87.2124;-52.0562
646.2269;90.1597;-55.5633
652.9376;92.4155;-59.3862
658.1945;94.8471;-63.2155
662.3215;97.0448;-67.1424
665.8251;99.0929;-70.3256
669.6041;100.7495;-73.7986
674.0257;101.8114;-77.7943
676.8349;102.9141;-81.0475
680.9563;103.2835;-84.6137
684.4008;104.0084;-87.9031
687.8128;104.2201;-91.1456
691.0228;104.2591;-94.1768
694.3481;103.9648;-96.9717
697.5121;102.7860;-98.9784
700.4214;102.4161;-101.4783
703.1573;101.7899;-103.6238
705.6897;101.1342;-105.7363
708.2130;100.0881;-107.6561
710.6031;99.3452;-109.3779
712.9718;98.2849;-110.9296
715.2117;97.7465;-112.4059
717.4480;96.7499;-113.6920
719.6190;95.8488;-114.8869
721.7378;94.9465;-115.9785
723.7008;94.0388;-117.0116
725.6274;93.1617;-118.0076
727.3574;92.2951;-118.9717
728.8150;91.2996;-119.9130
729.9583;90.4567;-120.8730
731.0185;89.5166;-121.9031
732.0606;88.6428;-122.9246
733.0359;87.8618;-124.0075
734.0224;87.0383;-125.0293
734.9118;86.2307;-126.0025
735.6284;85.5757;-127.0105
736.4549;84.7827;-127.7933
737.1321;83.8301;-128.4433
737.8279;82.8839;-129.0150
738.4251;81.9109;-129.4656
739.0746;80.8689;-129.8250
739.5541;79.8937;-130.1270
739.4188;79.2392;-130.2652
739.7364;78.2899;-130.5473
739.8946;77.3235;-130.8649
740.1190;76.3289;-131.1676
740.0135;75.4437;-131.4101
740.1205;74.3031;-131.5521
740.0310;73.4469;-131.8140
