RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-516.2856;245.5915;916.6564;-478.5360;340.7074;1138.9242;236.3685;1338.8568;1059.3313
-516.3438;245.6164;916.7168;-478.5227;340.7464;1138.9648;238.0363;1337.9188;1057.7425
-516.4121;245.6333;916.7849;-478.5067;340.7966;1139.0120;238.6617;1337.5063;1057.7068
-516.4988;245.6510;916.8666;-478.5067;340.8459;1139.0654;239.9709;1336.6845;1056.4543
-516.6090;245.6828;916.9562;-478.5067;340.8997;1139.1308;241.6875;1335.6292;1054.6434
-516.7219;245.6858;917.0680;-478.5266;340.9696;1139.1962;241.6875;1334.6749;1054.6434
-516.8755;245.6865;917.2235;-478.5951;341.0736;1139.2823;241.6875;1333.5838;1054.6434
-517.1019;245.6865;917.4388;-478.7215;341.2208;1139.3967;215.2786;180.1073;1840.6905
-517.4031;245.6865;917.7502;-478.9137;341.4572;1139.5713;188.0635;178.0523;1864.8932
-517.8183;245.6419;918.2306;-479.1871;341.7794;1139.7870;186.1897;178.0523;1864.8932
-518.3841;245.4999;918.9118;-479.5973;342.2295;1140.0860;186.1897;180.1073;1864.8932
-519.1820;245.2325;919.8379;-480.1494;342.8255;1140.4212;188.0635;1312.7471;1055.7168
-520.2546;244.7629;921.0476;-480.9011;343.6151;1140.8613;265.7670;1312.7471;1034.9967
-521.6218;244.0095;922.6407;-481.8457;344.5915;1141.4097;279.3137;1312.7471;1023.5235
-523.3260;242.7990;924.6457;-482.9639;345.7181;1142.0501;287.6620;1306.8018;1011.2513
-525.3822;240.9349;927.0463;-484.3147;346.8937;1142.7235;295.9710;1300.0845;995.4038
-527.9150;238.3304;929.9309;-485.8840;348.0564;1143.3896;305.3257;1291.6732;974.5985
-531.0317;234.9355;933.4653;-487.6922;349.1128;1144.0629;313.6428;1282.4006;950.6600
-534.8221;230.5797;937.5631;-489.7071;350.0699;1144.9084;313.6428;1271.7141;950.6600
-539.3708;225.4068;942.4095;-492.0928;350.7173;1145.7156;313.6428;1259.9591;950.6600
-544.6696;219.4634;947.9171;-494.8502;350.7173;1146.5936;245.1864;118.9263;1779.7258
-550.6802;212.8818;954.1572;-497.9781;350.7173;1147.5416;229.1179;116.2032;1786.0855
-557.2465;205.7153;961.0067;-501.5721;350.0744;1148.5314;229.1179;113.7466;1786.0855
-564.3075;198.0199;968.6155;-505.4384;348.8410;1149.5894;229.1179;113.7466;1786.0855
-571.8808;189.8874;976.9287;-509.5426;347.2652;1150.8202;234.2015;110.5465;1775.9691
-579.7888;181.3018;985.9943;-513.8713;345.1921;1152.1275;239.1228;106.9710;1765.5099
-588.0888;172.3651;995.8926;-518.4326;342.7141;1153.6832;244.1425;102.7334;1754.4989
-596.5784;163.1518;1006.5870;-523.3411;339.6975;1155.4517;249.5847;100.6104;1742.7097
-605.0110;153.6447;1017.9375;-528.4693;333.8007;1156.8964;254.5424;100.6104;1732.2838
-613.8553;143.9844;1030.4595;-533.8743;331.5476;1157.8063;256.4942;100.6104;1724.1730
-622.5378;134.0814;1043.7047;-538.9314;326.8864;1160.6822;261.6562;101.2159;1714.9385
-631.1002;124.0730;1057.7396;-544.6291;321.8911;1163.0949;266.2446;101.2159;1704.4238
-639.5388;114.0411;1072.5269;-550.4513;316.1923;1165.5933;269.9633;101.2159;1694.4098
-647.7863;104.0751;1088.1158;-556.2527;310.4644;1170.5557;276.5769;93.2828;1679.6191
-655.8025;94.1838;1104.3456;-562.6649;304.7615;1174.9586;282.2011;85.9182;1664.1069
-663.4751;84.4023;1121.1322;-569.1255;298.3668;1179.5268;287.0107;80.3975;1649.9742
-670.8883;74.7303;1138.3713;-575.5898;291.4757;1184.5603;291.7976;75.3460;1635.9393
-677.8756;65.3728;1156.2102;-581.9418;284.3691;1189.9694;296.0343;70.9369;1622.8454
-684.4486;56.2796;1174.4027;-588.2346;276.8999;1195.8598;300.0627;69.9914;1610.4005
-690.5317;47.4321;1192.7828;-594.4236;269.2581;1202.4737;305.2833;69.9914;1597.2718
-696.2050;38.8992;1211.4251;-600.7577;260.7968;1209.1192;308.9694;69.9914;1586.1737
-701.3058;30.6923;1230.2471;-606.7793;252.1616;1216.3613;312.3690;73.1389;1575.8920
-706.1464;22.9063;1249.4759;-612.5453;243.4919;1224.1233;315.4638;75.9953;1566.0763
-710.3800;15.3866;1268.6877;-618.0405;234.8732;1232.3640;318.2279;76.0456;1556.6697
-714.0711;8.2250;1287.9514;-623.1192;226.8166;1241.5026;321.7049;76.0456;1546.0220
-717.2593;1.4377;1307.1813;-628.1929;218.6960;1250.5846;324.0576;76.0456;1536.3033
-719.9837;-5.0072;1326.3723;-632.8109;210.6840;1260.1310;326.5080;74.4211;1526.8703
-722.2990;-11.2371;1345.3813;-637.1593;202.5969;1269.9299;328.6140;74.4211;1518.0480
