LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
-391.29648248409273;464.893540700736;960.0582047105335;2.8841;318.4575;1140.5889;-31.6495;341.0718;1461.846
-391.48332197330376;464.8123028106048;960.3628057454602;2.9083;318.4362;1140.7496;-31.9621;340.5335;1462.0334
-391.74727893841566;464.72083408458553;960.7589940879556;2.985;318.4362;1140.8893;-32.3954;339.9574;1462.189
-392.1276561720964;464.5423780471356;961.2592398603467;3.0948;318.4362;1141.0239;-32.9051;339.2823;1462.3305
-392.6297238085793;464.3134699961623;961.8788997449575;3.2698;318.4433;1141.2001;-33.5687;338.4357;1462.4427
-393.286108735038;463.95200407490586;962.6496820138819;3.5339;318.596;1141.4861;-34.2791;337.4197;1462.5836
-394.04748477510816;463.42378671493225;963.6053705124157;3.923;318.8665;1141.948;-35.1027;336.3106;1462.7238
-394.98219609007754;462.75931216319765;964.7602958553557;4.4188;319.1028;1142.4072;-35.8372;335.351;1462.8988
-396.0877285150011;461.9720749946687;966.1520189987751;5.0125;319.3422;1142.8715;-36.367;334.5;1463.1224
-397.4521493626935;461.1529759239537;967.7684395915467;5.7573;319.5475;1143.3332;-36.8359;333.8501;1463.3792
-399.0716367273585;460.3303668456978;969.5897361022943;6.5928;319.727;1143.7979;-37.0622;333.2737;1463.7243
-401.0298969581371;459.5432986858637;971.6712342239189;7.5744;319.8451;1144.3062;-37.4439;332.8658;1463.9998
-403.4198191582575;458.8696179721029;974.0714437217082;8.6618;319.8451;1144.8549;-37.8134;332.5066;1464.2956
-405.9580283156197;458.0003257117356;976.6012498288138;9.901;319.8451;1145.4148;-38.1904;332.1992;1464.5388
-408.6497295370608;456.40907839077386;979.1636560393947;11.1745;319.8392;1145.9958;-38.4078;331.977;1464.8907
-411.8319846647196;454.56767869271704;982.1544683695962;12.529;319.6384;1146.5383;-38.6801;331.8484;1465.1174
-415.25851707037276;452.5788776533793;985.4433221500095;13.8887;319.3557;1146.9314;-38.9223;331.6662;1465.4101
-418.96269599945504;450.3428957770268;989.0474732692005;15.3315;318.8672;1147.3206;-39.3075;331.5802;1465.597
-422.87192971691866;447.7881571562147;992.9903516114241;16.9017;318.1538;1147.8163;-39.8211;331.5408;1465.599
-426.9184683869411;445.00620053582304;996.9610563919729;18.5284;317.3072;1148.4655;-40.3474;331.4905;1465.6882
-431.43695970102647;441.7492755118784;1001.550572458285;20.2032;316.3339;1149.1738;-40.9135;331.1491;1465.8186
-436.0902150741515;438.236726736493;1006.3948164109593;21.9291;315.2143;1149.9909;-41.5842;331.0414;1465.879
-440.85886170827376;434.5359059509441;1011.6019529745732;23.6527;313.9752;1150.8677;-42.3067;330.9805;1465.9071
-445.8354654272476;430.65984567705385;1017.1069855982245;25.1832;312.7606;1151.907;-42.9912;330.6627;1465.9119
-450.9533867145118;426.6083104544886;1023.0545244108496;26.9066;311.2413;1152.9311;-43.6977;330.524;1465.9191
-456.2157162529996;422.41130753929974;1029.400270628455;28.6193;309.5296;1154.0771;-44.1998;330.4521;1465.9799
-461.53324804246347;418.1310991435898;1036.01075265682;30.3822;307.6962;1155.4193;-44.9043;330.4521;1466.0261
-466.91798386947306;413.66865514924825;1043.0698053751871;32.2041;305.5675;1156.7214;-45.3751;330.4521;1466.1878
-472.1967246132069;409.2103691537377;1050.6984351940127;34.1507;303.2557;1158.1642;-45.7662;330.6644;1466.321
-477.52777887393654;404.8731958097261;1058.7023390348365;36.0668;300.8608;1159.6812;-46.2186;330.8607;1466.4527
-482.4307513923274;399.7591660710713;1067.9886825093186;37.9877;298.2763;1161.286;-46.6089;331.1764;1466.7922
-483.446114687458;397.509930139883;1076.467657407545;39.9268;295.4931;1162.9899;-46.975;331.5465;1467.0129
-487.24503910841764;393.39604051787813;1086.300478590288;41.8188;292.5684;1164.6665;-47.3126;331.9426;1467.1315
-491.66679748456494;388.46280542342726;1095.9524086426582;43.6281;289.4829;1166.5093;-47.5931;332.3947;1467.3161
-496.5511704179606;383.24209419177834;1105.68359380189;45.5575;286.2913;1168.2708;-48.0295;332.7805;1467.4411
-501.7285816838465;378.1565589093596;1115.75670861535;47.4699;282.8186;1170.1805;-48.1548;333.0998;1467.711
-506.72811801894727;372.52017295700546;1126.5450285661168;49.3753;279.133;1172.161;-48.5755;333.8888;1467.7326
-539.990763415071;340.16029279241195;1179.8188326712761;51.248;275.3345;1174.2092;-48.8888;334.504;1467.7326
-546.5717680983361;332.9121172733645;1193.8011726887382;53.0469;271.3164;1176.3581;-49.2278;335.4205;1467.711
-579.8558542647935;300.61031355656166;1246.78806872573;54.7595;267.0776;1178.4693;-49.372;336.4351;1467.6887
-599.0526563522905;280.9215965986904;1279.553959494429;56.3899;262.6608;1180.6669;-49.4832;337.4527;1467.6575
-598.7188837846016;277.2113168990069;1285.3030828087417;58.1768;258.183;1183.5765;-50.0631;337.9157;1467.4618
-598.0017107539946;274.1212164524088;1290.9131844374206;59.8108;253.731;1186.2947;-50.8377;337.9157;1467.4526
-598.3543233739786;270.2101366217006;1298.5054239883075;61.2686;249.0662;1188.9526;-51.2807;337.9157;1467.4526
-596.4942926333699;268.19028524233164;1303.2290271743566;62.5879;244.3059;1191.7388;-51.5783;337.8477;1467.4526
-597.2059459749966;263.95908527263737;1311.9733607434637;63.6767;239.4141;1194.4456;-51.8289;337.5377;1467.7695
-597.8046294298798;259.7274923337115;1320.8202297223784;64.6904;234.4839;1197.4089;-52.2753;336.9429;1468.0885
-596.6205906459181;256.8136576778481;1327.550361162875;65.6042;229.4795;1200.3413;-52.7039;336.2586;1468.4588
-595.057981147984;254.08673279426597;1334.0550971918208;66.3265;224.303;1203.3926;-53.0924;335.4439;1468.9649
-593.156245969796;251.56200560207367;1340.2951051402974;66.9104;219.1275;1206.5144;-53.5243;334.4725;1469.509
-593.3482728604806;247.19345987648234;1349.7122793033184;67.4584;213.8486;1209.7735;-54.0328;333.3861;1470.0356
-592.5026628506832;243.5911227126358;1357.8800981755326;67.8786;208.4004;1213.1339;-54.4563;332.3648;1470.6129
-590.1134770675694;241.09968099770913;1364.1188275465577;68.175;202.9939;1216.5471;-54.9446;331.1749;1471.3432
-590.3933501045339;236.37735838856958;1374.038263375696;68.4387;197.4642;1220.0738;-55.4226;329.9953;1472.1472
-589.1675728423083;232.69017555767155;1382.1806623155007;68.6416;191.8617;1223.7666;-55.9288;329.1381;1472.7354
