LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
0.0000;0.0000;0.0000;-17.1261;93.0477;236.5333;-44.8974;125.3745;555.7378
-0.0438;0.1925;0.1149;-17.2408;93.0129;236.8309;-45.0171;125.5345;555.9933
-0.0897;0.3715;0.2309;-17.3466;92.9903;237.0984;-45.3708;125.8697;556.1696
-0.1342;0.5562;0.3501;-17.4518;92.9788;237.3523;-45.9098;126.2439;556.4508
-0.1681;0.7463;0.4809;-17.5511;92.9780;237.5981;-46.5985;126.6046;556.8059
-0.2180;0.9618;0.6142;-17.6451;92.9786;237.8239;-46.7878;126.9169;556.8847
-0.2547;1.1538;0.7559;-17.7496;92.9676;238.0788;-47.2381;127.3336;557.0934
-0.2745;1.3364;0.9202;-17.8478;92.9656;238.3214;-47.6703;127.7591;557.3244
-0.2974;1.5239;1.0991;-17.9450;92.9594;238.5881;-47.8915;128.2222;557.4245
-0.3133;1.7081;1.2843;-18.0470;92.9811;238.8562;-48.0315;128.6305;557.5091
-0.2893;1.9153;1.4702;-18.1383;92.9914;239.1061;-48.5407;129.0014;557.7905
-0.2579;2.0868;1.6980;-18.2153;93.0363;239.3689;-49.0515;129.3398;558.0561
-0.2051;2.2550;1.9316;-18.3029;93.0341;239.6724;-49.4024;129.6410;558.2322
-0.1452;2.4427;2.1781;-18.4220;92.9833;240.0165;-49.5611;130.0518;558.3866
-0.0873;2.6302;2.4381;-18.4906;93.0152;240.3252;-49.8130;130.4762;558.5412
-0.0041;2.8215;2.7132;-18.5638;93.0524;240.6296;-50.1498;130.7964;558.7739
0.0675;3.0250;2.9778;-18.6524;93.0508;240.9354;-50.4642;131.0952;559.0157
0.1644;3.2347;3.2656;-18.7389;93.0724;241.2270;-50.9718;131.3535;559.3198
0.2892;3.4576;3.5890;-18.8100;93.0758;241.4934;-51.4668;131.5480;559.6521
0.4143;3.6925;3.9062;-18.8729;93.0954;241.7603;-51.8660;131.7207;559.9746
0.5323;3.9167;4.2369;-18.9572;93.1045;242.0764;-52.3380;132.0407;560.2290
0.6614;4.1609;4.5974;-19.0333;93.0823;242.3226;-52.6990;132.2635;560.4753
0.8323;4.4247;4.9998;-19.1306;93.0544;242.5551;-53.0521;132.4378;560.8215
0.9764;4.6709;5.4344;-19.2922;92.9974;242.8216;-53.2824;132.7421;561.0778
1.0359;4.8761;5.9576;-19.4715;92.9553;243.1251;-53.5578;133.0767;561.3551
1.1801;5.1043;6.5355;-19.6035;93.0559;243.1930;-53.9245;133.4356;561.6021
1.3100;5.4391;7.1515;-19.8349;93.0752;243.3356;-53.9706;133.9069;561.7336
1.3524;5.6832;7.9554;-20.1295;93.0715;243.4508;-53.9908;134.3847;561.8085
1.4252;5.5711;8.8283;-20.5070;92.9827;243.5901;-53.9946;134.9103;561.9319
1.3849;5.6470;9.9773;-21.0048;92.8834;243.6847;-53.6395;135.5155;561.8172
1.4608;5.7935;11.1177;-21.5757;92.7911;243.7957;-53.1874;136.1668;561.5484
1.5195;5.9894;12.3194;-22.1583;92.6442;243.8852;-52.8614;136.7817;561.3488
1.5643;6.2119;13.6227;-22.8341;92.5190;243.8804;-52.5335;137.3708;561.0674
1.6181;6.3934;15.0294;-23.5567;92.3944;243.8142;-52.2331;137.9243;560.7620
1.6494;6.5577;16.5503;-24.3360;92.2247;243.7513;-51.8648;138.3754;560.3612
1.6544;6.6396;18.2060;-25.1739;91.9756;243.5917;-51.5704;138.7934;559.9536
1.6950;6.7032;19.9550;-26.0949;91.7055;243.4383;-51.2233;139.0582;559.4333
1.6948;6.6330;21.9534;-27.0699;91.3189;243.1967;-50.6896;139.3799;558.7703
1.6287;6.5352;24.2692;-28.1206;90.8639;242.9176;-50.2550;139.6607;558.0719
1.3939;6.3947;26.8804;-29.2163;90.3681;242.6670;-49.9110;139.8194;557.4989
1.2853;6.2736;29.6378;-30.3964;89.8028;242.3709;-49.5951;140.0003;556.8122
1.2438;6.0775;32.8297;-31.6391;89.2069;242.0912;-49.3387;140.0195;556.2466
1.0883;5.8017;36.1614;-32.9585;88.5501;241.8374;-49.2006;140.0352;555.7240
0.8804;5.4692;39.5984;-34.3364;87.8278;241.5634;-49.0216;140.0447;555.2977
