RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
0.0000;0.0000;0.0000;-30.9792;159.1816;177.9355;42.4552;162.1928;502.5768
-0.0090;-0.0715;0.3990;-31.1996;159.3965;178.0521;42.6433;162.0539;502.6656
-0.0156;-0.1503;0.8479;-31.4279;159.6120;178.1679;42.8430;161.9405;502.6876
-0.0231;-0.2716;1.3876;-31.6783;159.8508;178.2806;43.0070;161.8420;502.7214
-0.0231;-0.4387;2.0342;-31.9740;160.1554;178.4048;43.1592;161.7561;502.7214
-0.0231;-0.7008;2.8330;-32.3258;160.5244;178.5383;43.3293;161.6732;502.7214
-0.0152;-1.0372;3.8497;-32.7357;160.9709;178.6644;43.5457;161.5447;502.7154
-0.0152;-1.4621;5.1475;-33.1739;161.4761;178.8120;43.7991;161.3654;502.7154
-0.0152;-2.0248;6.7562;-33.6836;162.1118;179.0177;44.1361;161.0143;502.7154
-0.0313;-2.7612;8.7377;-34.3277;162.8670;179.2595;44.6086;160.3912;502.7154
-0.1145;-3.6185;11.0958;-35.0879;163.7450;179.5697;45.1573;159.5759;502.7154
-0.2759;-4.6563;13.8209;-35.9863;164.7521;179.9802;45.7527;158.6417;502.6922
-0.5503;-5.8421;16.9121;-36.9646;165.8371;180.4926;46.3728;157.6004;502.6679
-0.9990;-7.2133;20.3203;-37.9826;166.9697;181.0001;46.9081;156.7760;502.6679
-1.6522;-8.7436;24.0026;-39.0618;168.1941;181.5724;47.0300;156.3891;502.6679
-2.5095;-10.4793;27.8927;-40.0947;169.4227;182.2015;47.0300;156.3891;502.8327
-3.5394;-12.3915;31.9784;-41.1124;170.6244;182.9450;47.0300;156.3891;503.1595
-4.7371;-14.4510;36.2483;-42.0587;171.7691;183.7714;46.8658;156.7871;503.5862
-6.1049;-16.6197;40.7159;-42.9216;172.8359;184.6354;46.5472;156.9803;504.2536
