RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
0.0000;0.0000;0.0000;-32.7838;87.5120;200.6435;-40.9950;101.2687;460.8972
0.1757;0.0036;0.0305;-32.7838;87.5258;200.6378;-40.9950;101.2687;460.9112
0.3278;0.0148;0.0462;-32.7838;87.5361;200.6358;-41.0143;101.2949;460.9149
0.4964;0.0205;0.0588;-32.7803;87.5649;200.6276;-41.0835;101.3258;460.9166
0.6858;0.0227;0.0748;-32.7547;87.6031;200.6276;-41.0835;101.3258;460.9202
0.8441;0.0227;0.1014;-32.7364;87.6131;200.6276;-41.0835;101.3258;460.9266
1.0613;0.0227;0.1632;-32.7253;87.6227;200.6299;-41.0819;101.2613;460.9359
1.2526;0.0059;0.1913;-32.7137;87.6266;200.6519;-41.0353;101.1564;460.9632
1.4262;-0.0019;0.2376;-32.7137;87.6266;200.6653;-40.9564;101.0638;460.9839
1.6223;-0.0291;0.2719;-32.7137;87.6266;200.7035;-40.8840;100.9493;461.0233
1.8775;-0.0476;0.3280;-32.7219;87.6173;200.7379;-40.8253;100.8617;461.0552
2.1232;-0.0861;0.3935;-32.7227;87.6066;200.7408;-40.7977;100.8032;461.0805
2.3826;-0.1582;0.4569;-32.7278;87.5869;200.7489;-40.7912;100.7473;461.0933
2.6381;-0.2112;0.5324;-32.7469;87.5835;200.7636;-40.7433;100.6364;461.1216
2.9023;-0.3133;0.5400;-32.7591;87.5778;200.7636;-40.7262;100.5565;461.1328
3.2240;-0.3986;0.6233;-32.7670;87.5497;200.7636;-40.6919;100.4400;461.1478
3.4891;-0.4763;0.7235;-32.7720;87.5416;200.7525;-40.6645;100.3446;461.1617
3.8287;-0.6014;0.8083;-32.7881;87.4991;200.7447;-40.6645;100.2308;461.1818
4.1643;-0.7212;0.9140;-32.8170;87.4575;200.7356;-40.6645;100.1424;461.2044
4.4867;-0.8723;0.9869;-32.8489;87.4311;200.7337;-40.6918;100.0678;461.2292
4.8664;-1.0368;1.1018;-32.8954;87.4142;200.7319;-40.6968;99.9969;461.2469
5.2690;-1.2302;1.2071;-32.9431;87.3928;200.7316;-40.6968;99.9075;461.2612
5.6895;-1.4184;1.3397;-33.0092;87.3771;200.7316;-40.6968;99.8131;461.3013
6.2057;-1.6464;1.5131;-33.0864;87.3119;200.7337;-40.6868;99.6926;461.3309
6.6897;-1.8489;1.6805;-33.1864;87.2519;200.7316;-40.6868;99.5882;461.3677
7.1734;-2.0810;1.8181;-33.2914;87.1897;200.7296;-40.6868;99.5133;461.3982
7.7153;-2.3521;2.0003;-33.3659;87.1117;200.7368;-40.7762;99.4475;461.4493
8.3246;-2.6415;2.2947;-33.4831;87.0669;200.7368;-40.8388;99.4147;461.4757
8.9606;-2.9232;2.6192;-33.5878;87.0073;200.7368;-40.9493;99.3535;461.5377
9.6254;-3.2351;3.0054;-33.7096;86.9248;200.7368;-41.0300;99.2942;461.5868
10.3610;-3.6404;3.3158;-33.8500;86.8556;200.7368;-41.0359;99.1918;461.6282
11.1063;-4.0254;3.6260;-34.0112;86.7426;200.7252;-41.0359;99.0657;461.6635
11.9072;-4.4765;3.9162;-34.2051;86.6399;200.7252;-41.0359;98.9149;461.6941
12.7966;-4.9655;4.3332;-34.4480;86.5253;200.7252;-40.9854;98.7552;461.7314
13.8330;-5.5615;4.8978;-34.7424;86.4629;200.7484;-40.9431;98.5917;461.7485
14.9227;-6.2269;5.4765;-35.0982;86.4100;200.7887;-40.9253;98.4642;461.7757
16.1487;-6.9910;6.4315;-35.5058;86.3645;200.7926;-40.9081;98.3450;461.8010
17.3781;-7.8262;7.2618;-35.9550;86.3281;200.7961;-40.8798;98.2215;461.8846
18.8156;-8.8345;8.2808;-36.5511;86.3110;200.8592;-40.7810;98.0575;462.0335
20.3635;-9.8966;9.4249;-37.3089;86.2530;200.9740;-40.4965;97.8983;462.1682
22.1821;-11.0816;10.8917;-38.2209;86.2369;201.1696;-40.1765;97.7259;462.3803
24.2622;-12.4196;12.7282;-39.3227;86.1838;201.4225;-39.7896;97.7259;462.6026
26.5122;-13.9554;14.8271;-40.5790;86.1511;201.7381;-39.7692;97.7259;462.8970
28.9914;-15.7155;17.3679;-41.9025;86.1458;202.0355;-39.7692;97.8493;463.2799
31.7366;-17.7057;20.3709;-43.4592;86.1296;202.5006;-39.6537;98.1197;463.7442
34.7621;-19.4631;24.4318;-45.2118;86.1193;203.0238;-39.7692;98.4222;464.2925
37.9225;-21.7219;28.7319;-47.4198;86.0962;204.0551;-39.8594;98.6388;464.8653
41.2896;-24.1959;33.6726;-49.5366;85.9003;204.7412;-39.8864;99.1829;465.5534
44.9313;-27.1659;39.2748;-52.0634;85.4719;205.7232;-40.0702;99.6790;466.2626
48.7145;-30.3011;45.7973;-54.6206;84.9189;206.7453;-40.7335;100.4980;467.0393
52.5514;-33.7470;53.0770;-57.3560;84.1354;207.8926;-41.4209;101.4402;467.8760
56.4889;-37.4282;61.2207;-60.2549;83.1632;209.2498;-42.1747;102.4707;468.7456
60.3989;-41.4125;70.2998;-63.0841;81.9370;210.5893;-43.0901;103.6911;469.6547
64.3448;-45.7607;80.1069;-65.8016;80.4074;212.0191;-44.3692;104.9913;470.7708
68.1655;-50.1950;90.9394;-68.4028;78.4520;213.6018;-45.2106;106.2552;471.9012
72.2255;-55.2492;102.1722;-70.8075;75.9218;215.4152;-45.4298;107.0839;473.1236
76.1019;-60.2232;114.4973;-72.8404;73.1092;217.1579;-45.4298;107.4451;474.5583
79.7584;-65.0218;128.0408;-74.7422;69.5275;219.2447;-45.4298;107.5345;475.8106
83.9811;-70.8609;141.6483;-76.2098;65.2157;221.5552;-44.7069;107.5345;476.9861
88.2947;-76.5557;156.6702;-77.6558;60.0675;224.3734;-43.6238;107.5345;477.8714
92.2879;-82.4322;172.1092;-78.5177;54.6204;227.0547;-42.1405;107.0083;478.9045
96.3704;-89.1004;187.9301;-78.5177;48.5693;229.8754;-40.7690;106.6472;479.9018
99.9397;-95.2015;204.1925;-78.5177;41.9960;232.8640;-39.2189;106.2268;481.0240
104.1735;-101.6456;221.5053;-78.2422;34.5819;236.2669;-37.7356;106.2268;482.0973
107.8868;-107.7292;239.0461;-76.9745;26.3462;239.9118;-36.2195;106.1947;483.3648
109.8822;-111.7579;257.7768;-75.2320;17.3324;243.9981;-34.8618;106.1947;484.5207
113.6355;-117.7498;275.8347;-73.1977;9.5363;247.7899;-32.9843;106.4922;486.3995
116.9410;-123.1535;294.1066;-70.4090;-1.1444;253.1085;-32.0892;106.7492;486.7140
120.4356;-128.8593;312.1372;-67.2812;-13.4305;259.8648;-32.0121;108.3702;486.9866
123.0150;-133.1679;330.6397;-63.9731;-22.4788;265.5149;-30.9171;109.2416;487.5121
126.3045;-138.4224;348.5993;-59.5966;-34.2131;273.3378;-30.4867;110.2606;487.5121
129.2076;-142.8684;366.9028;-54.9172;-45.0542;281.3265;-30.2883;111.7461;487.9933
132.3856;-147.5256;384.9046;-50.2361;-55.7884;290.1759;-29.9475;112.7777;487.9933
135.4691;-151.8235;402.5882;-44.9724;-65.8279;298.9381;-28.6683;113.1700;487.5121
138.8990;-156.3880;419.9604;-39.2919;-75.3955;308.6168;-27.6919;114.0258;487.5025
142.6657;-161.0719;437.1248;-34.0028;-84.7763;320.0649;-27.3109;115.3273;487.3450
146.6958;-165.9042;453.8492;-28.0204;-93.4660;331.3529;-26.5624;115.3273;487.3450
150.4795;-169.7442;470.2661;-21.6301;-101.6726;342.3657;-25.1367;115.3273;487.3450
154.1625;-172.5973;486.7892;-15.6785;-109.3730;353.2233;-22.7432;115.0969;487.8035
158.4098;-176.2507;502.6794;-9.5516;-116.3532;365.3662;-21.2263;114.5765;487.8225
162.5511;-179.5259;518.1505;-3.4488;-122.8126;376.8862;-18.8787;113.2518;489.5189
167.0879;-182.9772;533.3710;2.5886;-128.5934;388.9636;-16.4300;111.8158;491.3663
171.5180;-186.0306;548.1179;8.7176;-133.8554;400.7321;-13.4619;110.1656;494.2008
175.8678;-188.8407;562.4559;15.0242;-138.2449;412.8569;-10.6632;108.7862;496.8738
180.4520;-191.5298;576.5364;21.1675;-141.9609;424.9893;-7.8167;107.3492;499.8711
184.9961;-193.9916;590.1730;27.3471;-145.1948;436.7787;-4.6976;106.1227;503.0939
189.5370;-196.1375;603.3108;33.3992;-147.9856;448.3202;-1.4074;105.1004;506.4686
194.2555;-198.1712;616.2072;39.1610;-150.1219;459.9333;1.6312;104.1901;509.2985
199.0602;-200.0531;628.4771;45.2522;-151.9029;471.0955;4.4566;103.5476;512.2779
203.8136;-201.6368;640.3106;51.4284;-153.1771;481.7884;7.0887;103.1018;515.3449
208.6244;-203.0401;651.5764;57.3256;-153.9341;492.1819;9.4967;102.8305;518.1163
213.4964;-204.2457;662.4959;62.9705;-153.9341;502.6271;11.6457;102.6417;520.2790
218.1409;-204.9417;672.7861;68.6819;-153.9341;512.5445;13.5894;102.6417;522.4245
222.8643;-205.5250;682.5614;74.2421;-153.8254;522.0382;15.5826;102.6417;524.6770
227.6159;-205.8367;691.9836;79.5765;-153.1834;531.3133;17.7331;102.6603;526.7893
232.2007;-205.8367;700.7703;84.8076;-152.3150;540.0797;19.9284;102.6942;529.0246
236.7873;-205.8367;709.1161;89.9203;-151.1776;548.4801;22.2374;102.6942;531.2855
241.2948;-205.7308;717.0014;94.9928;-149.8285;556.3175;24.4840;102.7061;533.5303
245.5374;-205.3772;724.4109;100.0214;-148.3155;563.6910;26.4926;102.7131;535.6666
249.6994;-205.0209;731.4771;104.9188;-146.6039;570.5601;28.4289;102.7154;537.6965
253.8628;-204.6366;738.1529;109.7248;-144.8095;577.0767;30.1426;102.8433;539.5284
257.9150;-204.0589;744.3641;114.4407;-142.8913;583.3321;31.6912;102.9280;541.1238
