LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
23.4711;208.2088;901.8159;20.8233;294.9897;1141.5230;-5.7787;323.3308;1460.8698
23.2470;207.5143;901.9266;20.8523;294.4539;1141.5424;-5.7138;322.8670;1460.8932
23.0059;206.8009;902.0497;20.8907;293.9265;1141.5618;-5.6426;322.4155;1460.9152
22.7471;206.0683;902.1819;20.9360;293.4053;1141.5774;-5.5604;321.9840;1460.9333
22.4703;205.3164;902.3219;20.9907;292.8884;1141.5886;-5.4701;321.5621;1460.9470
22.1796;204.5431;902.4648;21.0524;292.3802;1141.5901;-5.3655;321.1589;1460.9538
21.8657;203.7515;902.6084;21.1206;291.8734;1141.5799;-5.2463;320.7801;1460.9480
21.5293;202.9401;902.7530;21.1941;291.3648;1141.5589;-5.1233;320.4153;1460.9268
21.1732;202.1093;902.8930;21.2714;290.8543;1141.5245;-4.9922;320.0643;1460.8913
20.7997;201.2598;903.0253;21.3499;290.3419;1141.4791;-4.8541;319.7247;1460.8438
20.4096;200.3942;903.1484;21.4257;289.8258;1141.4211;-4.7138;319.3965;1460.7778
20.0001;199.5120;903.2609;21.4964;289.3030;1141.3494;-4.5680;319.0773;1460.6963
19.5745;198.6135;903.3600;21.5580;288.7743;1141.2639;-4.4203;318.7629;1460.5993
19.1305;197.6980;903.4478;21.6064;288.2425;1141.1632;-4.2745;318.4487;1460.4851
18.6604;196.7653;903.5277;21.6418;287.7041;1141.0491;-4.1348;318.1270;1460.3567
18.1627;195.8109;903.6053;21.6648;287.1589;1140.9279;-4.0087;317.7877;1460.2212
17.6386;194.8367;903.6853;21.6741;286.6118;1140.8008;-3.8936;317.4306;1460.0804
17.0910;193.8360;903.7728;21.6684;286.0660;1140.6670;-3.7939;317.0518;1459.9383
16.5146;192.8046;903.8749;21.6536;285.5180;1140.5333;-3.7272;316.6394;1459.7978
15.9162;191.7395;903.9966;21.6280;284.9759;1140.4022;-3.6916;316.1887;1459.6634
15.2942;190.6393;904.1453;21.5926;284.4449;1140.2739;-3.6842;315.6997;1459.5392
14.6434;189.4993;904.3256;21.5509;283.9267;1140.1492;-3.7093;315.1719;1459.4231
13.9598;188.3145;904.5457;21.5086;283.4210;1140.0327;-3.7720;314.6027;1459.3141
13.2450;187.0865;904.8126;21.4716;282.9299;1139.9291;-3.8723;313.9961;1459.2141
12.4990;185.8101;905.1276;21.4416;282.4566;1139.8370;-4.0041;313.3621;1459.1246
11.7175;184.4877;905.4893;21.4282;281.9964;1139.7620;-4.1669;312.7001;1459.0498
10.8987;183.1200;905.9030;21.4337;281.5504;1139.7044;-4.3495;312.0289;1458.9910
10.0499;181.7111;906.3861;21.4591;281.1207;1139.6627;-4.5433;311.3594;1458.9438
9.1719;180.2570;906.9279;21.5117;280.7007;1139.6388;-4.7467;310.7048;1458.9033
8.2627;178.7592;907.5312;21.5889;280.2910;1139.6265;-4.9505;310.0729;1458.8695
7.3195;177.2066;908.2063;21.6947;279.8889;1139.6274;-5.1481;309.4784;1458.8376
6.3350;175.6194;908.9271;21.8287;279.4947;1139.6402;-5.3280;308.9304;1458.8059
5.3059;173.9977;909.6999;21.9886;279.1068;1139.6570;-5.4817;308.4389;1458.7749
4.2289;172.3417;910.5265;22.1793;278.7217;1139.6857;-5.6157;307.9994;1458.7449
3.1107;170.6570;911.3996;22.3962;278.3363;1139.7204;-5.7222;307.6181;1458.7152
1.9544;168.9427;912.3185;22.6367;277.9481;1139.7569;-5.7954;307.3032;1458.6837
0.7595;167.1978;913.2766;22.8990;277.5543;1139.7963;-5.8386;307.0485;1458.6490
-0.4701;165.4243;914.2834;23.1797;277.1515;1139.8381;-5.8596;306.8404;1458.6114
-1.7389;163.6222;915.3455;23.4713;276.7428;1139.8828;-5.8537;306.6772;1458.5728
-3.0404;161.7954;916.4495;23.7721;276.3250;1139.9263;-5.8259;306.5520;1458.5317
-4.3821;159.9477;917.5887;24.0803;275.8969;1139.9724;-5.7838;306.4573;1458.4889
-5.7653;158.0900;918.7600;24.3876;275.4630;1140.0179;-5.7241;306.3912;1458.4456
-7.1848;156.2151;919.9647;24.6944;275.0176;1140.0685;-5.6593;306.3427;1458.4013
-8.6407;154.3412;921.1896;24.9941;274.5590;1140.1239;-5.5890;306.3056;1458.3575
-10.1257;152.4547;922.4597;25.2843;274.0832;1140.1825;-5.5208;306.2727;1458.3131
-11.6370;150.5642;923.7598;25.5636;273.5858;1140.2526;-5.4619;306.2360;1458.2661
