RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-481.0960;306.9985;904.1492;-440.1346;391.6704;1128.8044;-391.2597;383.2611;1455.7117
-481.0200;306.9593;904.2037;-440.0175;391.6905;1128.8400;-391.0915;383.2421;1455.7383
-480.9375;306.8986;904.2823;-439.9012;391.7255;1128.8816;-390.9100;383.2000;1455.7699
-480.8522;306.8065;904.3924;-439.7918;391.7805;1128.9278;-390.7132;383.1273;1455.8062
-480.7650;306.6700;904.5457;-439.6949;391.8623;1128.9776;-390.4965;383.0135;1455.8462
-480.6742;306.4805;904.7515;-439.6151;391.9782;1129.0290;-390.2573;382.8545;1455.8901
-480.5826;306.2268;905.0221;-439.5571;392.1369;1129.0801;-389.9941;382.6512;1455.9393
-480.4767;305.8941;905.3852;-439.5269;392.3481;1129.1292;-389.7073;382.3991;1455.9970
-480.3722;305.4794;905.8381;-439.5281;392.6278;1129.1846;-389.3988;382.0995;1456.0687
-480.2687;304.9511;906.4084;-439.5661;392.9859;1129.2456;-389.0735;381.7573;1456.1593
-480.1595;304.3133;907.1003;-439.6478;393.4349;1129.3192;-388.7379;381.3841;1456.2746
-480.0474;303.5559;907.9312;-439.7800;393.9867;1129.4138;-388.3954;380.9932;1456.4165
-479.9352;302.6729;908.9133;-439.9643;394.6502;1129.5351;-388.0570;380.6002;1456.5923
-479.8333;301.6614;910.0565;-440.2071;395.4289;1129.6845;-387.7361;380.2128;1456.8107
-479.7332;300.5236;911.3783;-440.5055;396.3239;1129.8668;-387.4366;379.8475;1457.0719
-479.6510;299.2467;912.8778;-440.8616;397.3339;1130.0844;-387.1534;379.5218;1457.3675
-479.5867;297.8273;914.5654;-441.2781;398.4485;1130.3361;-386.8775;379.2690;1457.6864
-479.5382;296.2652;916.4495;-441.7611;399.6673;1130.6302;-386.6127;379.1103;1458.0265
-479.5002;294.5544;918.5339;-442.2993;400.9746;1130.9632;-386.3795;379.0555;1458.4023
-479.4624;292.6903;920.8227;-442.8823;402.3619;1131.3452;-386.1915;379.1066;1458.8225
-479.4208;290.6767;923.3172;-443.5025;403.8409;1131.8019;-386.0399;379.2601;1459.2847
-479.3655;288.4904;926.0343;-444.1589;405.3882;1132.3272;-385.9215;379.5196;1459.7820
-479.2915;286.1443;928.9587;-444.8434;406.9411;1132.8910;-385.8283;379.8806;1460.3094
-479.1898;283.6212;932.1058;-445.5458;408.5004;1133.5008;-385.7525;380.3097;1460.8636
-479.0512;280.9183;935.4740;-446.2569;410.0397;1134.1542;-385.6921;380.7804;1461.4418
-478.8631;278.0330;939.0634;-446.9811;411.5478;1134.8524;-385.6285;381.2592;1462.0289
-478.6137;274.9628;942.8748;-447.7068;412.9995;1135.5973;-385.5518;381.7456;1462.6179
-478.2949;271.7060;946.9047;-448.4416;414.3756;1136.3839;-385.4516;382.2197;1463.2013
-477.8978;268.2666;951.1538;-449.1889;415.6342;1137.1954;-385.3320;382.6830;1463.7847
-477.4125;264.6478;955.6113;-449.9482;416.7686;1138.0340;-385.2046;383.1068;1464.3791
-476.8301;260.8623;960.2654;-450.7208;417.7477;1138.8861;-385.0641;383.4766;1464.9807
-476.1453;256.9211;965.1137;-451.5156;418.5563;1139.7567;-384.8904;383.7918;1465.5716
-475.3579;252.8373;970.1526;-452.3319;419.1817;1140.6383;-384.6796;384.0503;1466.1465
-474.4700;248.6215;975.3739;-453.1675;419.5914;1141.5073;-384.4350;384.2620;1466.6980
-473.4857;244.2882;980.7711;-454.0163;419.7857;1142.3701;-384.1609;384.4120;1467.2278
-472.4087;239.8448;986.3426;-454.8748;419.7987;1143.2505;-383.8612;384.4920;1467.7306
-471.2422;235.3010;992.0817;-455.7415;419.6045;1144.1300;-383.5428;384.5199;1468.2017
-469.9823;230.6645;997.9838;-456.6231;419.1984;1145.0092;-383.2017;384.4900;1468.6379
-468.6295;225.9461;1004.0488;-457.5118;418.5578;1145.8726;-382.8686;384.4215;1469.0624
-467.1723;221.1438;1010.2565;-458.4133;417.6858;1146.7171;-382.5392;384.3120;1469.4661
-465.6234;216.2726;1016.6266;-459.3173;416.5643;1147.5390;-382.2049;384.1530;1469.8484
-463.9728;211.3335;1023.1518;-460.2201;415.2317;1148.3516;-381.8685;383.9293;1470.2076
