LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
548.6130;-708.5912;571.0069;516.7060;77.4101;248.8439;953.2082;-1118.3936;646.0481
563.9192;-847.4224;483.6235;516.6244;77.3616;248.8464;927.6487;-1065.7038;642.7554
571.7282;-919.4605;440.3998;516.5379;77.3203;248.8531;NaN;NaN;NaN
571.7282;-921.6289;436.5040;516.4515;77.2756;248.8593;NaN;NaN;NaN
NaN;NaN;NaN;516.3555;77.2424;248.8718;NaN;NaN;NaN
NaN;NaN;NaN;516.2556;77.2062;248.8794;NaN;NaN;NaN
NaN;NaN;NaN;516.1699;77.1686;248.9008;NaN;NaN;NaN
NaN;NaN;NaN;516.0793;77.1395;248.9262;NaN;NaN;NaN
NaN;NaN;NaN;515.9879;77.1095;248.9475;NaN;NaN;NaN
NaN;NaN;NaN;515.8974;77.0713;248.9677;NaN;NaN;NaN
NaN;NaN;NaN;515.8027;77.0354;248.9857;NaN;NaN;NaN
NaN;NaN;NaN;515.7176;76.9982;249.0127;NaN;NaN;NaN
NaN;NaN;NaN;515.6189;76.9657;249.0336;NaN;NaN;NaN
NaN;NaN;NaN;515.5167;76.9436;249.0686;NaN;NaN;NaN
NaN;NaN;NaN;515.4210;76.9191;249.1045;629.6974;-459.3449;634.6854
NaN;NaN;NaN;515.3247;76.8839;249.1281;629.6974;-459.3449;634.7391
NaN;NaN;NaN;515.2390;76.8492;249.1569;629.6974;-459.3449;634.7391
NaN;NaN;NaN;515.1438;76.8188;249.1816;629.6970;-459.5558;634.7391
NaN;NaN;NaN;515.0443;76.7946;249.2091;629.6970;-459.5558;634.7500
NaN;NaN;NaN;514.9388;76.7774;249.2439;629.6970;-459.5558;634.7500
NaN;NaN;NaN;514.8821;76.7333;249.2944;629.5111;-459.3099;635.3044
NaN;NaN;NaN;514.8169;76.6914;249.3324;629.3574;-458.9906;635.7987
NaN;NaN;NaN;514.7394;76.6569;249.3665;629.2429;-458.8086;636.0597
NaN;NaN;NaN;514.6543;76.6248;249.3950;629.0976;-458.7084;636.2664
NaN;NaN;NaN;514.5646;76.5958;249.4212;628.9227;-458.6376;636.4046
NaN;NaN;NaN;514.4714;76.5667;249.4400;628.8007;-458.6162;636.5359
NaN;NaN;NaN;514.3784;76.5456;249.4674;628.6694;-458.6023;636.5740
NaN;NaN;NaN;514.2854;76.5302;249.4947;628.5176;-458.5920;636.5759
NaN;NaN;NaN;514.1949;76.5116;249.5205;628.3854;-458.5790;636.6691
NaN;NaN;NaN;514.1027;76.4937;249.5475;628.2385;-458.5705;636.6913
NaN;NaN;NaN;514.0195;76.4740;249.5814;628.1275;-458.5195;636.7257
NaN;NaN;NaN;513.9306;76.4600;249.6135;628.0184;-458.5123;636.7552
NaN;NaN;NaN;513.8447;76.4440;249.6420;627.8667;-458.4186;636.8472
NaN;NaN;NaN;513.7676;76.4262;249.6668;627.7977;-458.2815;637.0358
NaN;NaN;NaN;513.6883;76.4108;249.6836;627.7098;-458.2260;637.1120
NaN;NaN;NaN;513.5954;76.4077;249.7007;627.5673;-458.2260;637.1120
NaN;NaN;NaN;513.5110;76.4052;249.7125;627.4554;-458.2260;637.1120
NaN;NaN;NaN;513.4118;76.4052;249.7161;627.2535;-458.2260;637.1120
NaN;NaN;NaN;513.3193;76.4052;249.7187;627.0887;-458.2260;637.1120
NaN;NaN;NaN;513.2266;76.4073;249.7321;626.8770;-458.1738;637.2259
NaN;NaN;NaN;513.1308;76.4115;249.7445;626.6647;-458.0682;637.3732
NaN;NaN;NaN;513.0340;76.4128;249.7482;626.4893;-457.9987;637.4335
NaN;NaN;NaN;512.9403;76.4181;249.7629;626.3638;-457.8579;637.5899
NaN;NaN;NaN;512.8366;76.4291;249.7650;626.2232;-457.7603;637.6763
NaN;NaN;NaN;512.7406;76.4373;249.7666;626.1650;-457.6705;637.7768
NaN;NaN;NaN;512.6428;76.4486;249.7666;626.0397;-457.4587;638.0297
NaN;NaN;NaN;512.5457;76.4665;249.7650;625.9029;-457.3280;638.1365
NaN;NaN;NaN;512.4347;76.4956;249.7647;625.6898;-457.2505;638.1825
NaN;NaN;NaN;512.3249;76.5253;249.7613;625.5472;-457.1621;638.2166
NaN;NaN;NaN;512.2136;76.5615;249.7574;625.4113;-457.0679;638.2384
NaN;NaN;NaN;512.0953;76.6052;249.7570;625.2692;-456.9238;638.2701
NaN;NaN;NaN;511.9689;76.6575;249.7521;625.0842;-456.8722;638.2701
NaN;NaN;NaN;511.8274;76.7242;249.7434;624.8997;-456.8722;638.2701
NaN;NaN;NaN;511.6888;76.7932;249.7319;624.7702;-456.8348;638.1172
NaN;NaN;NaN;511.5466;76.8698;249.7216;624.5862;-456.8348;638.1172
NaN;NaN;NaN;511.4134;76.9469;249.7149;624.4032;-456.7203;638.1172
NaN;NaN;NaN;511.2780;77.0207;249.7083;624.2498;-456.5487;638.1834
NaN;NaN;NaN;511.1402;77.0960;249.7018;624.1175;-456.3891;638.2449
NaN;NaN;NaN;511.0076;77.1708;249.6975;624.0029;-456.1379;638.4235
NaN;NaN;NaN;510.8701;77.2460;249.6856;623.8717;-455.8946;638.5923
NaN;NaN;NaN;510.7264;77.3285;249.6681;623.7559;-455.6983;638.6997
NaN;NaN;NaN;510.5766;77.4240;249.6550;623.5204;-455.5046;638.7222
NaN;NaN;NaN;510.4233;77.5331;249.6427;623.3747;-455.4072;638.7499
NaN;NaN;NaN;510.2682;77.6329;249.6235;623.3668;-455.3294;638.7862
NaN;NaN;NaN;510.1124;77.7436;249.6140;623.2330;-455.1303;638.7862
NaN;NaN;NaN;509.9566;77.8503;249.5994;623.0849;-454.8674;638.9341
NaN;NaN;NaN;509.8008;77.9544;249.5886;622.9465;-454.6028;639.0896
NaN;NaN;NaN;509.6419;78.0699;249.5736;622.7601;-454.3836;639.0896
NaN;NaN;NaN;509.4796;78.1987;249.5590;622.7586;-454.3534;639.0896
NaN;NaN;NaN;509.3092;78.3236;249.5376;622.7354;-454.2906;639.0918
NaN;NaN;NaN;509.1462;78.4479;249.5222;622.6919;-454.1030;639.0918
NaN;NaN;NaN;508.9766;78.5704;249.5053;622.5652;-453.8600;639.1672
NaN;NaN;NaN;508.8078;78.6998;249.4972;622.4405;-453.6168;639.2506
NaN;NaN;NaN;508.6390;78.8312;249.4866;622.3866;-453.4433;639.2506
NaN;NaN;NaN;508.4685;78.9691;249.4836;622.3279;-453.3037;639.2768
NaN;NaN;NaN;508.3000;79.1067;249.4749;622.2578;-453.1701;639.2923
NaN;NaN;NaN;508.1449;79.2353;249.4643;622.1574;-452.8953;639.3971
NaN;NaN;NaN;507.9843;79.3661;249.4457;622.0958;-452.6902;639.4436
NaN;NaN;NaN;507.8218;79.4956;249.4267;621.9841;-452.4464;639.5424
NaN;NaN;NaN;507.6504;79.6357;249.4156;621.8765;-452.2793;639.5701
NaN;NaN;NaN;507.4723;79.7876;249.4103;621.7149;-452.1173;639.5818
NaN;NaN;NaN;507.3080;79.9290;249.3998;621.5684;-451.8315;639.6806
NaN;NaN;NaN;507.1358;80.0673;249.3967;621.4079;-451.6097;639.7434
NaN;NaN;NaN;506.9607;80.2101;249.3965;621.2811;-451.3995;639.7488
NaN;NaN;NaN;506.7806;80.3664;249.3927;621.1075;-451.2185;639.7631
NaN;NaN;NaN;506.6068;80.5215;249.3904;621.0343;-450.9589;639.8363
NaN;NaN;NaN;506.4329;80.6785;249.3777;620.9347;-450.7489;639.8825
NaN;NaN;NaN;506.2654;80.8338;249.3684;620.8440;-450.3993;640.1250
NaN;NaN;NaN;506.0850;80.9956;249.3495;620.7367;-450.1457;640.2604
NaN;NaN;NaN;505.8993;81.1598;249.3340;620.6245;-449.9187;640.3163
NaN;NaN;NaN;505.7198;81.3267;249.3178;620.5245;-449.6711;640.3314
NaN;NaN;NaN;505.5233;81.4902;249.3029;620.4184;-449.5005;640.3314
NaN;NaN;NaN;505.3379;81.6481;249.2876;620.3473;-449.2786;640.3314
NaN;NaN;NaN;505.1445;81.8079;249.2710;620.3334;-449.1804;640.2666
NaN;NaN;NaN;504.9530;81.9673;249.2589;620.3077;-448.9885;640.2666
NaN;NaN;NaN;504.7522;82.1383;249.2522;620.2335;-448.7660;640.2666
NaN;NaN;NaN;504.5574;82.3039;249.2453;620.0834;-448.4759;640.4337
NaN;NaN;NaN;504.3891;82.4517;249.2297;619.9980;-448.0091;640.8713
NaN;NaN;NaN;504.1860;82.6153;249.2008;619.9452;-447.8011;640.9721
NaN;NaN;NaN;503.9769;82.7961;249.1946;619.7413;-447.6016;641.0269
NaN;NaN;NaN;503.7681;82.9797;249.1946;619.4956;-447.3838;641.1256
NaN;NaN;NaN;503.5631;83.1613;249.1946;619.4107;-447.2159;641.1373
NaN;NaN;NaN;503.3665;83.3372;249.1979;619.3994;-446.9951;641.2033
NaN;NaN;NaN;503.1536;83.5124;249.2018;619.3585;-446.8052;641.2192
NaN;NaN;NaN;502.9349;83.6802;249.2110;619.3032;-446.5641;641.2909
NaN;NaN;NaN;502.7335;83.8320;249.2256;619.2490;-446.1486;641.4656
NaN;NaN;NaN;502.5083;84.0027;249.2513;619.1317;-445.9691;641.4835
NaN;NaN;NaN;502.2596;84.1900;249.2580;618.9110;-445.9313;641.5090
NaN;NaN;NaN;502.0457;84.3724;249.2760;618.7444;-445.7308;641.5090
NaN;NaN;NaN;501.8468;84.5488;249.3030;618.6302;-445.5101;641.4835
NaN;NaN;NaN;501.6588;84.7142;249.3412;618.4130;-445.2461;641.4835
NaN;NaN;NaN;501.4323;84.8993;249.3485;618.3473;-445.1829;641.4577
NaN;NaN;NaN;501.2398;85.0688;249.3756;618.2433;-444.9842;641.3559
NaN;NaN;NaN;501.0004;85.2624;249.3829;618.0770;-444.9741;641.2641
NaN;NaN;NaN;500.7735;85.4541;249.3998;617.9156;-444.9195;641.2167
NaN;NaN;NaN;500.5768;85.6286;249.4035;617.8661;-444.9022;641.0128
NaN;NaN;NaN;500.3687;85.8086;249.4187;617.6984;-444.8905;640.9320
NaN;NaN;NaN;500.1829;85.9654;249.4429;617.5166;-444.8661;640.9320
NaN;NaN;NaN;500.0338;86.1090;249.4824;617.4541;-444.6434;640.8843
NaN;NaN;NaN;499.8933;86.2448;249.5209;617.4539;-444.6434;640.7840
NaN;NaN;NaN;499.6949;86.3965;249.5341;617.4535;-444.6434;640.7282
NaN;NaN;NaN;499.5020;86.5394;249.5541;617.3780;-444.7736;640.3859
NaN;NaN;NaN;499.3196;86.6792;249.5818;617.2318;-444.9778;640.0195
NaN;NaN;NaN;499.1635;86.8010;249.6109;617.0648;-445.1008;639.7744
NaN;NaN;NaN;499.0213;86.9153;249.6442;616.9259;-445.3090;639.4116
NaN;NaN;NaN;498.8925;87.0253;249.6835;616.7351;-445.4190;639.2031
NaN;NaN;NaN;498.7758;87.1213;249.7193;616.5644;-445.5593;638.9724
NaN;NaN;NaN;498.6736;87.2141;249.7576;616.3150;-445.5593;638.9724
NaN;NaN;NaN;498.5832;87.3020;249.7904;616.0042;-445.5778;638.9724
NaN;NaN;NaN;498.5191;87.3713;249.8255;615.7597;-445.5936;638.9838
NaN;NaN;NaN;498.4443;87.4392;249.8538;615.5050;-445.6005;638.9838
NaN;NaN;NaN;498.3824;87.4952;249.8832;615.2628;-445.6197;638.9838
NaN;NaN;NaN;498.3129;87.5423;249.9063;614.9722;-445.6875;638.9374
NaN;NaN;NaN;498.2463;87.5885;249.9284;614.6607;-445.7514;638.8730
NaN;NaN;NaN;498.1871;87.6283;249.9507;614.3497;-445.8163;638.8070
NaN;NaN;NaN;498.1375;87.6607;249.9733;614.0325;-445.8163;638.8070
NaN;NaN;NaN;498.1086;87.6887;250.0063;613.8429;-445.8163;638.8070
NaN;NaN;NaN;498.0924;87.7070;250.0357;613.6076;-445.7505;638.8417
NaN;NaN;NaN;498.0764;87.7330;250.0554;613.0289;-445.7505;638.8417
NaN;NaN;NaN;498.0539;87.7610;250.0656;613.0288;-445.7297;638.8417
NaN;NaN;NaN;498.0478;87.7873;250.0670;612.9860;-445.6393;638.8969
NaN;NaN;NaN;498.0429;87.7967;250.0903;612.9388;-445.6928;638.8187
NaN;NaN;NaN;498.0373;87.8037;250.0953;612.8856;-445.7297;638.8131
NaN;NaN;NaN;498.0373;87.8137;250.0953;612.6992;-445.7297;638.8131
NaN;NaN;NaN;498.0232;87.8137;250.0977;612.6872;-445.8885;638.6146
NaN;NaN;NaN;498.0218;87.8137;250.0953;612.6469;-446.1771;638.3776
NaN;NaN;NaN;498.0128;87.7933;250.0939;612.6444;-446.2122;638.3393
NaN;NaN;NaN;497.9911;87.7820;250.0872;612.5559;-446.5207;638.0658
NaN;NaN;NaN;497.9708;87.7701;250.0821;612.4085;-446.7469;637.8600
NaN;NaN;NaN;497.9505;87.7552;250.0763;612.2181;-446.8973;637.7854
NaN;NaN;NaN;497.9266;87.7478;250.0763;611.9797;-447.1019;637.6126
NaN;NaN;NaN;497.9178;87.7266;250.0763;611.8048;-447.1815;637.6014
NaN;NaN;NaN;497.9060;87.7174;250.0766;611.5295;-447.3223;637.4968
NaN;NaN;NaN;497.9019;87.6995;250.0811;611.2977;-447.3933;637.4947
-1068.4865;-2504.6309;-1027.1564;497.8950;87.6812;250.0828;611.1045;-447.5679;637.3422
-1485.6488;-2963.7080;-1393.4250;497.8875;87.6690;250.0938;610.8035;-447.6879;637.2684
-4569.0796;-6388.6132;-4057.1374;497.8875;87.6529;250.0994;610.5560;-447.8045;637.2684
NaN;NaN;NaN;497.8875;87.6401;250.1106;610.2167;-447.8091;637.2684
NaN;NaN;NaN;497.8971;87.6206;250.1169;609.9937;-447.8091;637.2926
NaN;NaN;NaN;497.9056;87.5986;250.1249;609.7133;-447.8091;637.4269
NaN;NaN;NaN;497.9232;87.5670;250.1290;609.5310;-447.7321;637.5746
NaN;NaN;NaN;497.9243;87.5401;250.1290;609.1981;-447.7321;637.6919
NaN;NaN;NaN;497.9243;87.5145;250.1290;608.8710;-447.7321;637.7242
NaN;NaN;NaN;497.9243;87.4825;250.1237;608.6018;-447.7385;637.7242
NaN;NaN;NaN;497.9243;87.4511;250.1195;608.3497;-447.7463;637.7242
NaN;NaN;NaN;497.9108;87.4226;250.1018;608.1485;-448.0222;637.6053
NaN;NaN;NaN;497.9041;87.3885;250.0867;607.9394;-448.1630;637.5584
NaN;NaN;NaN;497.8968;87.3560;250.0710;607.6555;-448.3236;637.4529
NaN;NaN;NaN;497.8968;87.3239;250.0611;607.4108;-448.4190;637.4363
NaN;NaN;NaN;497.8968;87.2894;250.0493;607.1559;-448.5982;637.3089
NaN;NaN;NaN;497.8985;87.2582;250.0421;606.8836;-448.7584;637.2046
NaN;NaN;NaN;497.9069;87.2249;250.0378;606.6294;-448.8916;637.2046
NaN;NaN;NaN;497.9320;87.1811;250.0258;606.4395;-448.9496;637.2006
436.9994;-1143.1307;400.8853;497.9670;87.1358;250.0179;606.3025;-449.0464;637.1935
