LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
519.7212;-97.6470;11.8741;485.6666;4.0342;242.6938;431.6275;24.0317;561.4653
519.8833;-97.6966;12.6044;486.1342;5.6553;242.2779;431.6132;24.0317;561.5115
520.0770;-97.8104;13.3585;486.5445;7.5481;242.1852;430.8357;24.0317;561.5115
520.2459;-97.9474;14.2534;487.0520;9.5680;242.1708;430.4116;23.5391;561.4789
520.4097;-98.2209;15.3269;487.7462;11.4931;242.1416;429.8550;23.1202;561.4647
520.5926;-98.5251;16.5136;488.4495;13.5007;242.0525;429.4120;22.8908;561.3694
520.8455;-98.9411;17.9203;489.3282;15.5135;241.9860;428.9720;22.8908;561.1485
521.2331;-99.4031;19.4737;490.2662;17.6626;241.9291;428.5639;22.8908;560.9100
521.8559;-99.9200;21.2680;491.1866;19.9303;241.9291;428.1862;23.0024;560.6968
522.7178;-100.5430;23.1447;492.1585;22.2357;241.9291;427.9507;23.1567;560.4248
523.9296;-101.2816;25.2318;493.3554;24.3829;241.9857;427.7453;23.8291;560.1042
525.3806;-102.2209;27.5253;494.3569;26.7462;242.0476;427.6606;23.8291;559.8765
527.1635;-103.2480;30.0582;495.0038;29.5053;242.2967;427.6296;23.8291;559.8135
529.2056;-104.5950;32.8517;495.7656;32.4920;242.8243;427.3756;23.8065;559.6177
531.5740;-106.1301;35.9904;496.7810;35.1681;243.2925;427.2080;23.5517;559.3002
534.2958;-107.9081;39.3935;497.9570;37.9343;243.9999;426.9834;23.1335;558.8961
537.3143;-109.9311;43.1629;499.3480;40.1628;244.3919;426.7563;23.0529;558.3367
540.6336;-112.2559;47.3373;500.9110;42.4643;245.1101;426.3582;23.0529;557.5557
544.2762;-114.8714;51.8088;502.6808;44.4160;245.7094;426.3123;23.1335;557.3542
548.1543;-117.7798;56.7048;504.7369;45.7480;246.3095;426.3123;23.0529;556.9181
552.3780;-120.9768;62.0707;506.8875;47.1874;246.9180;426.3582;23.0529;556.4110
556.7346;-124.5399;67.8873;508.9072;48.4609;247.4268;426.8481;22.8874;554.7332
