z-difference=0, hand-distance=0, elbow-hand-distance=0, manual broken:True
0.0000;0.0000;0.0000;25.3366;87.3903;223.2886;75.8376;81.4573;551.7675
0.1832;-1.3558;0.4311;25.0318;86.7741;223.4069;75.7817;80.5889;551.9227
0.3759;-2.8313;0.9294;24.6928;86.1798;223.5449;75.7050;79.7552;552.0973
0.5951;-4.4355;1.5040;24.3146;85.6074;223.7015;75.6082;78.9615;552.2891
0.8277;-6.1826;2.1577;23.9010;85.0522;223.8717;75.4811;78.2231;552.5019
1.0985;-8.0685;2.8936;23.4456;84.5128;224.0502;75.3310;77.5346;552.7276
1.3906;-10.1191;3.7207;22.9480;83.9817;224.2362;75.1585;76.9034;552.9638
1.7241;-12.3288;4.6374;22.4023;83.4510;224.4276;74.9690;76.3245;553.2054
2.1185;-14.6937;5.6586;21.8086;82.9148;224.6227;74.7640;75.7984;553.4515
2.5555;-17.2437;6.7846;21.1660;82.3663;224.8254;74.5445;75.3287;553.6994
3.0513;-19.9727;8.0129;20.4767;81.7974;225.0320;74.3112;74.9120;553.9525
3.6191;-22.8826;9.3485;19.7483;81.2003;225.2405;74.0654;74.5460;554.2108
4.2716;-25.9789;10.8006;18.9851;80.5690;225.4446;73.8110;74.2205;554.4762
5.0224;-29.2720;12.3848;18.1925;79.8957;225.6499;73.5573;73.9308;554.7432
5.8782;-32.7608;14.1103;17.3755;79.1747;225.8580;73.3130;73.6575;555.0128
6.8554;-36.4516;15.9893;16.5354;78.3978;226.0680;73.0902;73.3877;555.2795
7.9588;-40.3384;18.0260;15.6816;77.5579;226.2898;72.8874;73.1205;555.5451
9.1924;-44.4209;20.2302;14.8124;76.6547;226.5218;72.7155;72.8545;555.7990
10.5693;-48.6946;22.6085;13.9371;75.6797;226.7757;72.5689;72.5924;556.0479
12.0965;-53.1535;25.1683;13.0560;74.6307;227.0477;72.4499;72.3291;556.2913
13.7768;-57.7940;27.9165;12.1817;73.5013;227.3349;72.3555;72.0635;556.5331
15.6179;-62.6138;30.8566;11.3235;72.2856;227.6430;72.2814;71.8127;556.7702
17.6181;-67.6041;33.9946;10.4888;70.9829;227.9660;72.2266;71.5669;557.0043
