z-difference=0.205, hand-distance=0.848, elbow-hand-distance=1
0.0000;0.0000;0.0000;NaN;NaN;NaN;NaN;NaN;NaN
0.4368;-0.7902;-0.3519;NaN;NaN;NaN;NaN;NaN;NaN
0.8264;-1.4983;-0.6804;NaN;NaN;NaN;NaN;NaN;NaN
0.9348;-1.8941;-0.8533;NaN;NaN;NaN;NaN;NaN;NaN
1.3436;-2.6022;-1.2053;NaN;NaN;NaN;NaN;NaN;NaN
1.7446;-3.3603;-1.6152;NaN;NaN;NaN;NaN;NaN;NaN
1.7324;-4.0506;-1.8013;NaN;NaN;NaN;NaN;NaN;NaN
2.0951;-4.5416;-2.0904;NaN;NaN;NaN;NaN;NaN;NaN
2.3850;-4.6504;-2.3713;NaN;NaN;NaN;NaN;NaN;NaN
3.0244;-5.8771;-2.8388;NaN;NaN;NaN;NaN;NaN;NaN
3.3978;-6.5062;-3.1298;NaN;NaN;NaN;NaN;NaN;NaN
3.7025;-7.0556;-3.3862;NaN;NaN;NaN;NaN;NaN;NaN
3.9714;-7.5640;-3.6238;NaN;NaN;NaN;NaN;NaN;NaN
4.4590;-8.4207;-4.0319;NaN;NaN;NaN;NaN;NaN;NaN
4.8132;-9.0201;-4.3261;NaN;NaN;NaN;NaN;NaN;NaN
5.2774;-9.7647;-4.7076;NaN;NaN;NaN;NaN;NaN;NaN
5.5701;-10.3098;-5.0033;NaN;NaN;NaN;NaN;NaN;NaN
6.0462;-11.0495;-5.3255;NaN;NaN;NaN;NaN;NaN;NaN
6.5341;-11.8000;-5.7031;NaN;NaN;NaN;NaN;NaN;NaN
6.8825;-12.4010;-5.9936;NaN;NaN;NaN;NaN;NaN;NaN
7.3789;-13.0587;-6.2510;NaN;NaN;NaN;NaN;NaN;NaN
7.9239;-13.8268;-6.6414;NaN;NaN;NaN;NaN;NaN;NaN
8.5869;-14.6776;-7.0169;NaN;NaN;NaN;NaN;NaN;NaN
9.2796;-15.5457;-7.5621;NaN;NaN;NaN;NaN;NaN;NaN
10.2200;-16.5454;-8.1001;NaN;NaN;NaN;NaN;NaN;NaN
11.6154;-18.3789;-8.8765;NaN;NaN;NaN;NaN;NaN;NaN
13.0103;-19.9277;-9.7911;NaN;NaN;NaN;NaN;NaN;NaN
15.1025;-21.8598;-10.7380;NaN;NaN;NaN;NaN;NaN;NaN
17.5189;-24.1438;-11.6835;NaN;NaN;NaN;NaN;NaN;NaN
20.4093;-26.6159;-12.4298;NaN;NaN;NaN;NaN;NaN;NaN
23.1531;-28.3348;-11.9618;NaN;NaN;NaN;NaN;NaN;NaN
26.2348;-31.1677;-12.0523;NaN;NaN;NaN;NaN;NaN;NaN
30.4107;-34.7690;-10.9244;NaN;NaN;NaN;NaN;NaN;NaN
34.0207;-38.5681;-10.0793;NaN;NaN;NaN;NaN;NaN;NaN
37.8097;-42.4200;-8.3026;NaN;NaN;NaN;NaN;NaN;NaN
41.5959;-46.9651;-6.7567;NaN;NaN;NaN;NaN;NaN;NaN
