z-difference=0, hand-distance=0.2, elbow-hand-distance=0
0.0000;0.0000;0.0000;-5.8976;86.3028;201.7315;-7.7792;88.7733;463.6486
0.0238;-0.1029;-0.0914;-5.8976;86.0653;201.6382;-7.8300;88.5034;463.5132
0.0301;-0.2992;-0.1649;-5.9218;85.8387;201.5667;-7.8825;88.2521;463.3866
0.2420;-0.5349;-1.0743;-5.9850;85.5848;201.4128;-8.0677;88.0462;463.2652
0.2915;-0.6682;-1.2289;-5.9877;85.3598;201.2381;-8.3874;87.8964;463.1884
0.3073;-0.8284;-1.6941;-6.0225;85.1286;201.1621;-8.5094;87.6687;463.0604
0.3073;-1.1733;-1.7290;-6.2056;84.8646;201.1346;-8.5349;87.3755;462.9082
0.2915;-1.5160;-1.7290;-6.3283;84.5935;201.0310;-8.6105;87.1170;462.7445
0.2915;-2.1333;-1.6941;-6.4451;84.3067;200.8986;-8.6747;86.8055;462.5967
0.0992;-2.5672;-1.5123;-6.5400;84.0321;200.7344;-8.7214;86.4843;462.4415
0.0992;-3.0547;-1.4752;-6.6521;83.7593;200.5586;-8.7214;86.1025;462.2787
0.0992;-3.5931;-1.3959;-6.7722;83.4863;200.3974;-8.7214;85.6294;462.1624
0.1622;-4.2122;-1.3959;-6.9253;83.1916;200.2249;-8.6680;85.1662;461.9772
0.2178;-5.0140;-1.3959;-7.1314;82.9223;200.0673;-8.5680;84.6485;461.7916
0.2318;-5.7336;-1.3925;-7.3587;82.6772;199.9106;-8.4439;84.1169;461.5861
0.8223;-6.8043;-1.3544;-7.6499;82.4324;199.7649;-8.2263;83.4976;461.4139
1.1465;-7.7986;-1.2488;-7.9404;82.2537;199.5679;-8.0581;82.8945;461.2562
1.5427;-8.9229;-1.2488;-8.2889;82.1082;199.3757;-7.8216;82.1785;461.1101
1.6264;-9.5334;-0.4804;-8.6424;81.9850;199.1454;-7.6341;81.4549;460.9974
1.8255;-11.0996;0.0442;-9.1559;81.9137;198.9908;-7.2969;80.6002;460.8714
2.2847;-12.4251;0.4713;-9.7963;81.8633;198.8717;-6.8724;79.6942;460.6989
2.4817;-14.1290;1.1113;-10.6474;81.7762;198.7390;-6.3764;78.7065;460.5024
2.7138;-15.9543;1.9099;-11.6976;81.6326;198.6307;-5.7523;77.6806;460.2838
2.9946;-17.9745;2.9520;-12.7795;81.6016;198.5505;-5.4529;76.9095;460.0907
3.3545;-20.2712;3.9678;-13.8810;81.5559;198.3935;-5.4529;76.3454;459.9725
3.6082;-22.5110;5.2543;-15.1352;81.5498;198.3102;-5.4529;75.8316;459.8559
4.3704;-25.5731;6.4878;-16.3496;81.5287;198.2366;-5.6881;75.5451;459.7907
4.9367;-28.7038;8.1927;-17.7450;81.5193;198.2132;-5.8070;75.1624;459.7088
5.3547;-32.1290;10.3542;-19.1192;81.4743;198.2132;-6.0965;74.8819;459.6899
5.7005;-35.8854;12.8586;-20.5769;81.3879;198.2132;-6.2183;74.5079;459.6204
6.0436;-40.0710;15.6635;-22.0939;81.2337;198.2646;-6.2183;74.0901;459.6204
6.4886;-44.5421;18.8680;-23.6590;80.9462;198.3536;-6.2183;73.5627;459.6204
6.9238;-49.4029;22.2389;-25.3240;80.5389;198.5285;-6.2167;72.8677;459.6200
7.4624;-54.8394;26.5137;-27.1168;79.9466;198.7839;-5.9753;71.9295;459.6200
8.0299;-60.5122;31.1331;-29.0965;79.1383;199.1486;-5.4068;70.7538;459.5864
8.4843;-66.3703;35.8749;-31.0933;78.1101;199.6145;-4.9039;69.4511;459.5510
8.7471;-72.5961;41.2696;-33.1335;76.7648;199.9948;-4.6781;68.6602;459.5510
9.1743;-79.4977;46.9123;-35.1585;75.2276;200.5295;-4.6781;68.0852;459.5510
9.3533;-86.7378;53.3582;-37.1535;73.3120;201.0286;-4.6781;67.8632;459.6696
9.3533;-94.3906;60.4774;-39.1968;71.1055;201.6517;-4.8013;67.6377;459.9241
9.3533;-102.4603;68.1737;-41.4374;68.8775;202.6259;-4.8201;67.3358;460.2321
9.2432;-110.7914;76.4771;-43.7595;65.6972;203.4206;-4.9226;67.2653;460.5956
8.9311;-119.5698;85.3958;-46.0967;62.0649;204.2775;-4.9985;67.2653;460.9808
8.6234;-128.5255;95.0064;-48.4867;57.9799;205.2718;-5.1337;67.2263;461.4290
8.1917;-137.7322;105.2388;-51.2937;53.3099;206.9322;-5.2620;67.2143;461.7718
7.6546;-147.3589;116.1472;-53.7536;48.1844;208.2897;-5.2620;67.1457;462.2647
6.9858;-156.9641;127.7294;-56.2805;42.4258;209.8374;-5.2620;66.3641;462.7932
6.0785;-166.6848;140.0874;-58.7813;36.0513;211.5522;-5.1322;65.3457;463.3155
4.9113;-176.3881;153.0764;-61.0672;29.4909;213.5312;-5.1127;64.3493;463.9147
3.5615;-186.2812;166.9063;-63.3646;22.0493;215.7660;-4.8295;62.9447;464.4967
