LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
431.8607;-670.5128;554.4512;494.8885;99.5743;247.0775;596.9836;-403.1124;675.6810
NaN;NaN;NaN;494.8566;99.6318;247.0775;597.0005;-403.0914;675.6810
NaN;NaN;NaN;494.8262;99.6926;247.0775;597.0240;-403.0588;675.6810
NaN;NaN;NaN;494.7990;99.7552;247.0748;597.0404;-402.9557;675.6810
NaN;NaN;NaN;494.7638;99.8218;247.0732;597.0881;-402.9416;675.7291
NaN;NaN;NaN;494.7263;99.8867;247.0695;597.0881;-402.8015;675.7534
NaN;NaN;NaN;494.6934;99.9542;247.0622;597.0881;-402.6514;675.8227
NaN;NaN;NaN;494.6567;100.0269;247.0608;597.0724;-402.5271;675.8605
NaN;NaN;NaN;494.6204;100.1069;247.0598;597.0724;-402.3571;675.9301
NaN;NaN;NaN;494.5813;100.1897;247.0503;597.0724;-402.1805;675.9301
NaN;NaN;NaN;494.5326;100.2716;247.0293;597.0919;-402.1533;675.9301
NaN;NaN;NaN;494.4843;100.3565;247.0158;597.1840;-402.0537;675.9261
NaN;NaN;NaN;494.4397;100.4354;247.0086;597.2615;-401.9093;675.9196
NaN;NaN;NaN;494.3883;100.5243;247.0072;597.3291;-401.8311;675.9196
NaN;NaN;NaN;494.3387;100.6114;246.9987;597.4252;-401.7212;675.8859
NaN;NaN;NaN;494.2913;100.7007;246.9888;597.4253;-401.5576;675.8859
NaN;NaN;NaN;494.2416;100.7946;246.9822;597.4544;-401.4640;675.9270
393.5452;-707.2667;594.3480;494.1975;100.8840;246.9593;597.4582;-401.2836;675.9683
406.3212;-767.4114;568.3408;494.1539;100.9824;246.9429;597.4610;-401.1267;675.9683
426.0652;-830.4998;509.7134;494.1121;101.0839;246.9202;597.4964;-400.9963;675.9683
NaN;NaN;NaN;494.0726;101.1939;246.9020;597.5438;-400.8484;675.9457
NaN;NaN;NaN;494.0265;101.3080;246.8748;597.5558;-400.7661;675.8777
NaN;NaN;NaN;493.9747;101.4225;246.8418;597.5794;-400.6582;675.8339
NaN;NaN;NaN;493.9208;101.5370;246.8086;597.5797;-400.6101;675.7197
NaN;NaN;NaN;493.8682;101.6469;246.7658;597.6270;-400.5082;675.6547
NaN;NaN;NaN;493.8146;101.7577;246.7229;597.7347;-400.3610;675.6173
NaN;NaN;NaN;493.7510;101.8842;246.6792;597.8331;-400.3358;675.5384
NaN;NaN;NaN;493.6932;102.0127;246.6367;597.9265;-400.1143;675.5384
NaN;NaN;NaN;493.6309;102.1516;246.5969;597.9821;-399.9175;675.5384
NaN;NaN;NaN;493.5767;102.2878;246.5585;598.0115;-399.5857;675.6896
NaN;NaN;NaN;493.5211;102.4288;246.5296;598.0630;-399.3553;675.6902
NaN;NaN;NaN;493.4619;102.5749;246.5068;598.1634;-399.1995;675.6902
NaN;NaN;NaN;493.4086;102.7254;246.4937;598.2402;-398.9879;675.6896
NaN;NaN;NaN;493.3547;102.8763;246.4750;598.3278;-398.8557;675.6072
NaN;NaN;NaN;493.3039;103.0260;246.4533;598.4262;-398.6407;675.6072
NaN;NaN;NaN;493.2415;103.1823;246.4324;598.4402;-398.4278;675.6072
NaN;NaN;NaN;493.1750;103.3392;246.3990;598.4963;-398.1966;675.6072
NaN;NaN;NaN;493.1111;103.4995;246.3650;598.5488;-398.0401;675.6072
NaN;NaN;NaN;493.0445;103.6696;246.3319;598.5969;-398.0253;675.3749
NaN;NaN;NaN;492.9853;103.8353;246.3041;598.6777;-397.8422;675.3193
NaN;NaN;NaN;492.9223;103.9975;246.2838;598.7945;-397.6300;675.3193
NaN;NaN;NaN;492.8555;104.1589;246.2653;598.8798;-397.4279;675.3193
NaN;NaN;NaN;492.7853;104.3156;246.2368;598.9360;-397.1785;675.3609
NaN;NaN;NaN;492.7178;104.4766;246.2099;599.0504;-396.9167;675.3830
NaN;NaN;NaN;492.6462;104.6381;246.1689;599.1501;-396.7651;675.3830
NaN;NaN;NaN;492.5804;104.8035;246.1226;599.1833;-396.6054;675.3830
NaN;NaN;NaN;492.5111;104.9778;246.0893;599.2102;-396.4860;675.3830
NaN;NaN;NaN;492.4489;105.1534;246.0656;599.2102;-396.2593;675.3830
NaN;NaN;NaN;492.3870;105.3253;246.0390;599.2102;-395.9737;675.3914
NaN;NaN;NaN;492.3159;105.5086;246.0339;599.1248;-395.7224;675.4048
NaN;NaN;NaN;492.2500;105.6852;246.0305;599.1081;-395.5041;675.4089
NaN;NaN;NaN;492.1862;105.8656;246.0297;599.1059;-395.2118;675.4089
NaN;NaN;NaN;492.1169;106.0462;246.0269;599.0867;-395.0236;675.4048
NaN;NaN;NaN;492.0355;106.2322;246.0211;599.0065;-394.9429;675.3805
NaN;NaN;NaN;491.9559;106.4233;246.0142;598.9636;-394.8574;675.2415
NaN;NaN;NaN;491.8746;106.6134;246.0122;598.8928;-394.7070;675.2058
NaN;NaN;NaN;491.8059;106.7924;246.0122;598.8498;-394.4933;675.2058
NaN;NaN;NaN;491.6961;106.9717;245.9847;598.8306;-394.4495;675.2058
NaN;NaN;NaN;491.6435;107.1288;245.9839;598.8306;-394.0841;675.2202
NaN;NaN;NaN;491.5873;107.2834;245.9804;598.8306;-393.6350;675.5576
NaN;NaN;NaN;491.5246;107.4417;245.9721;598.8306;-393.3173;675.5576
NaN;NaN;NaN;491.4520;107.6035;245.9686;598.8306;-393.2532;675.5576
