LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
531.0104;-668.2062;598.7633;517.2721;52.5013;240.0998;600.2229;-466.8889;656.0521
526.2658;-650.6259;611.2841;517.2592;52.4818;240.1094;600.1932;-466.7860;656.2365
521.5020;-634.9661;620.5251;517.2472;52.4656;240.1179;600.1465;-466.7290;656.3486
518.4422;-612.1693;637.7253;517.2379;52.4535;240.1244;600.1254;-466.6703;656.4450
NaN;NaN;NaN;517.2301;52.4426;240.1318;600.0776;-466.5963;656.5533
NaN;NaN;NaN;517.2194;52.4405;240.1363;600.0572;-466.5523;656.6686
NaN;NaN;NaN;517.2061;52.4405;240.1527;600.0107;-466.5379;656.6840
NaN;NaN;NaN;517.1984;52.4405;240.1629;599.9790;-466.5370;656.7150
NaN;NaN;NaN;517.1914;52.4496;240.1803;599.9558;-466.5047;656.7288
NaN;NaN;NaN;517.1886;52.4576;240.1950;599.9451;-466.5029;656.7520
NaN;NaN;NaN;517.1830;52.4681;240.2077;599.9415;-466.4772;656.7668
NaN;NaN;NaN;517.1729;52.4845;240.2205;599.8681;-466.4285;656.8375
450.9885;-630.6114;616.0199;517.1682;52.5007;240.2339;599.8678;-466.4039;656.8394
407.7809;-649.5707;584.7758;517.1617;52.5218;240.2460;599.8624;-466.3713;656.8405
NaN;NaN;NaN;517.1523;52.5502;240.2579;599.7603;-466.3179;656.9001
NaN;NaN;NaN;517.1503;52.5745;240.2715;599.7496;-466.2373;656.9134
NaN;NaN;NaN;517.1460;52.6038;240.2851;599.7169;-466.2121;656.9134
NaN;NaN;NaN;517.1399;52.6449;240.3068;599.6388;-466.2039;656.9134
NaN;NaN;NaN;517.1275;52.6860;240.3161;599.5884;-466.1950;656.7918
NaN;NaN;NaN;517.1203;52.7306;240.3301;599.5072;-466.1438;656.7599
NaN;NaN;NaN;517.1140;52.7760;240.3433;599.4926;-466.1438;656.7599
NaN;NaN;NaN;517.1046;52.8254;240.3548;599.4355;-466.0677;656.7599
NaN;NaN;NaN;517.0916;52.8791;240.3654;599.3692;-465.9407;656.8654
NaN;NaN;NaN;517.0801;52.9373;240.3787;599.3203;-465.8530;656.9041
NaN;NaN;NaN;517.0712;53.0025;240.3963;599.2444;-465.7504;656.9474
NaN;NaN;NaN;517.0586;53.0644;240.4091;599.1749;-465.6849;656.9474
NaN;NaN;NaN;517.0496;53.1260;240.4255;599.1584;-465.6849;656.9474
NaN;NaN;NaN;517.0373;53.1868;240.4396;599.1432;-465.6453;656.9275
NaN;NaN;NaN;517.0265;53.2488;240.4480;599.1302;-465.6302;656.8587
NaN;NaN;NaN;517.0218;53.3122;240.4571;599.1142;-465.6156;656.8040
433.6258;-704.2128;501.7337;517.0112;53.3797;240.4579;599.0241;-465.6302;656.7433
NaN;NaN;NaN;516.9996;53.4550;240.4642;598.9431;-465.6302;656.7004
NaN;NaN;NaN;516.9808;53.5290;240.4647;598.9431;-465.5911;656.5857
NaN;NaN;NaN;516.9619;53.5967;240.4688;598.9431;-465.5911;656.5857
NaN;NaN;NaN;516.9480;53.6610;240.4841;598.9550;-465.5464;656.5683
NaN;NaN;NaN;516.9297;53.7241;240.5006;598.9658;-465.3638;656.5683
NaN;NaN;NaN;516.9119;53.7943;240.5206;598.9737;-465.3472;656.6445
NaN;NaN;NaN;516.8949;53.8724;240.5430;598.9829;-465.2288;656.6773
NaN;NaN;NaN;516.8803;53.9554;240.5647;598.9829;-465.0979;656.6936
NaN;NaN;NaN;516.8650;54.0371;240.5716;598.9737;-465.0002;656.7034
NaN;NaN;NaN;516.8552;54.1235;240.5780;598.9674;-464.7916;656.8639
NaN;NaN;NaN;516.8481;54.2122;240.5797;598.9587;-464.5550;657.0283
NaN;NaN;NaN;516.8371;54.3068;240.5812;598.8880;-464.2979;657.2208
NaN;NaN;NaN;516.8240;54.4025;240.5824;598.8417;-464.0717;657.3988
NaN;NaN;NaN;516.8065;54.5067;240.5824;598.7303;-463.9280;657.4450
NaN;NaN;NaN;516.7917;54.5994;240.5821;598.7042;-463.7494;657.5319
NaN;NaN;NaN;516.7650;54.6879;240.5821;598.7007;-463.6534;657.5319
NaN;NaN;NaN;516.7398;54.7816;240.5764;598.7007;-463.5949;657.5675
NaN;NaN;NaN;516.7070;54.8729;240.5648;598.7042;-463.5543;657.6016
NaN;NaN;NaN;516.6825;54.9602;240.5648;598.7163;-463.3519;657.6759
NaN;NaN;NaN;516.6596;55.0430;240.5648;598.7409;-463.1993;657.7055
NaN;NaN;NaN;516.6351;55.1303;240.5668;598.7409;-463.0431;657.7658
NaN;NaN;NaN;516.6107;55.2170;240.5678;598.7409;-462.8581;657.9013
NaN;NaN;NaN;516.5890;55.3061;240.5704;598.6997;-462.7498;657.9013
NaN;NaN;NaN;516.5639;55.4034;240.5779;598.5897;-462.6916;657.9013
NaN;NaN;NaN;516.5380;55.5032;240.5855;598.4668;-462.6783;657.9068
NaN;NaN;NaN;516.5174;55.6074;240.5962;598.3498;-462.6079;657.9023
NaN;NaN;NaN;516.5041;55.6992;240.5963;598.3076;-462.4555;657.9023
NaN;NaN;NaN;516.4820;55.7994;240.5996;598.1782;-462.3947;657.9068
NaN;NaN;NaN;516.4699;55.8960;240.6064;598.0829;-462.2587;657.9751
NaN;NaN;NaN;516.4480;55.9855;240.6104;597.9885;-462.1372;658.0575
NaN;NaN;NaN;516.4302;56.0787;240.6208;597.9283;-462.0461;658.0881
NaN;NaN;NaN;516.4166;56.1666;240.6331;597.8879;-461.9084;658.1495
NaN;NaN;NaN;516.4006;56.2538;240.6488;597.8879;-461.7907;658.2004
NaN;NaN;NaN;516.3922;56.3303;240.6595;597.8778;-461.5954;658.3172
NaN;NaN;NaN;516.3859;56.4094;240.6703;597.8743;-461.5881;658.4076
NaN;NaN;NaN;516.3826;56.4862;240.6919;597.8257;-461.3274;658.5976
NaN;NaN;NaN;516.3826;56.5631;240.7120;597.7109;-461.1292;658.7806
NaN;NaN;NaN;516.3826;56.6295;240.7222;597.6173;-460.9090;658.9609
